Bus,Zone,State,Hour,Line,From_bus,To_bus,PTDF,DeltaPTDF,ShadowPrice,Contribution
20,Z4,TS,82,29,16,19,-0.4402468701096715,-0.4402468701096715,-1.3279828138689147,0.5846402773652242
21,Z4,TS,82,29,16,19,0.3124781923101917,0.3124781923101917,-1.3279828138689147,-0.41496566909676025
22,Z4,TS,82,29,16,19,0.31511101667336905,0.31511101667336905,-1.3279828138689147,-0.41846201460299515
23,Z4,TS,82,29,16,19,-0.38154374996072987,-0.38154374996072987,-1.3279828138689147,0.5066835426869477
24,Z4,TS,82,29,16,19,0.22753676249254928,0.22753676249254928,-1.3279828138689147,-0.3021649101134785
2,Z1,TS,83,10,6,10,0.028404075091922935,0.028404075091922935,83.4649783545177,2.370745512727443
3,Z1,TS,83,10,6,10,-0.12977195797938837,-0.12977195797938837,83.4649783545177,-10.83141366377303
4,Z1,TS,83,10,6,10,-0.07631285870421467,-0.07631285870421467,83.4649783545177,-6.369451099918645
5,Z1,TS,83,10,6,10,-0.12075118285228734,-0.12075118285228734,83.4649783545177,-10.07849486304857
6,Z1,TS,83,10,6,10,0.5794352001260122,0.5794352001260122,83.4649783545177,48.36254643636324
7,Z2,TS,83,10,6,10,-0.20447650038664456,-0.20447650038664456,83.4649783545177,-17.066626678778817
8,Z2,TS,83,10,6,10,-0.20447650038664456,-0.20447650038664456,83.4649783545177,-17.066626678778817
9,Z2,TS,83,10,6,10,-0.16202040436056409,-0.16202040436056409,83.4649783545177,-13.523029542944686
10,Z2,TS,83,10,6,10,-0.24693259641272503,-0.24693259641272503,83.4649783545177,-20.610223814612947
11,Z2,TS,83,10,6,10,-0.19620063892437234,-0.19620063892437234,83.4649783545177,-16.37588208096528
12,Z2,TS,83,10,6,10,-0.1983444157527713,-0.1983444157527713,83.4649783545177,-16.554812367544518
13,Z3,TS,83,10,6,10,-0.19564082972192617,-0.19564082972192617,83.4649783545177,-16.32915761800045
14,Z3,TS,83,10,6,10,-0.188445966495374,-0.188445966495374,83.4649783545177,-15.728638514532559
15,Z3,TS,83,10,6,10,-0.1764131756160168,-0.1764131756160168,83.4649783545177,-14.72432188424257
16,Z3,TS,83,10,6,10,-0.18122929765594722,-0.18122929765594722,83.4649783545177,-15.126299406058079
17,Z3,TS,83,10,6,10,-0.1795440713263568,-0.1795440713263568,83.4649783545177,-14.985642026936352
18,Z3,TS,83,10,6,10,-0.1787349531245134,-0.1787349531245134,83.4649783545177,-14.918108993733247
19,Z4,TS,83,10,6,10,-0.1848776361584693,-0.1848776361584693,83.4649783545177,-15.430807900201039
20,Z4,TS,83,10,6,10,-0.1880047834463456,-0.1880047834463456,83.4649783545177,-15.691815180895023
21,Z4,TS,83,10,6,10,-0.17800730863049463,-0.17800730863049463,83.4649783545177,-14.857376161790185
22,Z4,TS,83,10,6,10,-0.17860922954776462,-0.17860922954776462,83.4649783545177,-14.907615478121256
23,Z4,TS,83,10,6,10,-0.18971050014882354,-0.18971050014882354,83.4649783545177,-15.834182788546283
24,Z4,TS,83,10,6,10,-0.15858785017167962,-0.15858785017167962,83.4649783545177,-13.236531481868735
2,Z1,TS,83,20,12,13,0.001155647579668743,0.001155647579668743,2.9183872550334007,0.003372627167815456
3,Z1,TS,83,20,12,13,-0.0365001520237842,-0.0365001520237842,2.9183872550334007,-0.10652157847299339
4,Z1,TS,83,20,12,13,0.00449319010229959,0.00449319010229959,2.9183872550334007,0.013112868728993345
5,Z1,TS,83,20,12,13,0.007578177660281851,0.007578177660281851,2.9183872550334007,0.02211605710014539
6,Z1,TS,83,20,12,13,0.012060868544422263,0.012060868544422263,2.9183872550334007,0.035198285044675176
7,Z2,TS,83,20,12,13,0.011361006857331312,0.011361006857331312,2.9183872550334007,0.03315581761678277
8,Z2,TS,83,20,12,13,0.011361006857331312,0.011361006857331312,2.9183872550334007,0.03315581761678277
9,Z2,TS,83,20,12,13,0.007224864605826256,0.007224864605826256,2.9183872550334007,0.021084952784985258
10,Z2,TS,83,20,12,13,0.015497149108836736,0.015497149108836736,2.9183872550334007,0.04522668244858136
11,Z2,TS,83,20,12,13,-0.16706556412629514,-0.16706556412629514,2.9183872550334007,-0.48756201310114505
12,Z2,TS,83,20,12,13,0.21245147662048205,0.21245147662048205,2.9183872550334007,0.6200156816822413
13,Z3,TS,83,20,12,13,-0.3987925314676972,-0.3987925314676972,2.9183872550334007,-1.1638310412378339
14,Z3,TS,83,20,12,13,-0.14136280937217616,-0.14136280937217616,2.9183872550334007,-0.41255142120747507
15,Z3,TS,83,20,12,13,-0.10986743341256489,-0.10986743341256489,2.9183872550334007,-0.3206357174144602
16,Z3,TS,83,20,12,13,-0.11744326009142902,-0.11744326009142902,2.9183872550334007,-0.3427449134403993
17,Z3,TS,83,20,12,13,-0.11479237573223132,-0.11479237573223132,2.9183872550334007,-0.33500860631194934
18,Z3,TS,83,20,12,13,-0.11351962159330839,-0.11351962159330839,2.9183872550334007,-0.33129421685412563
19,Z4,TS,83,20,12,13,-0.11571910762171224,-0.11571910762171224,2.9183872550334007,-0.33771316884704344
20,Z4,TS,83,20,12,13,-0.11424126264766953,-0.11424126264766953,2.9183872550334007,-0.333400244909882
21,Z4,TS,83,20,12,13,-0.11237502672531922,-0.11237502672531922,2.9183872550334007,-0.3279538457792094
22,Z4,TS,83,20,12,13,-0.11332185666563488,-0.11332185666563488,2.9183872550334007,-0.33071706220971064
23,Z4,TS,83,20,12,13,-0.1134351653891012,-0.1134351653891012,2.9183872550334007,-0.3310477409441589
24,Z4,TS,83,20,12,13,-0.08182794958283224,-0.08182794958283224,2.9183872550334007,-0.23880564516805328
2,Z1,TS,84,10,6,10,0.028404075091922935,0.028404075091922935,83.33690714662028,2.3671077685212114
3,Z1,TS,84,10,6,10,-0.12977195797938837,-0.12977195797938837,83.33690714662028,-10.814793612363397
4,Z1,TS,84,10,6,10,-0.07631285870421467,-0.07631285870421467,83.33690714662028,-6.359677619926291
5,Z1,TS,84,10,6,10,-0.12075118285228734,-0.12075118285228734,83.33690714662028,-10.063030113205636
6,Z1,TS,84,10,6,10,0.5794352001260122,0.5794352001260122,83.33690714662028,48.28833747038482
7,Z2,TS,84,10,6,10,-0.20447650038664456,-0.20447650038664456,83.33690714662028,-17.040439126387664
8,Z2,TS,84,10,6,10,-0.20447650038664456,-0.20447650038664456,83.33690714662028,-17.040439126387664
9,Z2,TS,84,10,6,10,-0.16202040436056409,-0.16202040436056409,83.33690714662028,-13.5022793940542
10,Z2,TS,84,10,6,10,-0.24693259641272503,-0.24693259641272503,83.33690714662028,-20.578598858721126
11,Z2,TS,84,10,6,10,-0.19620063892437234,-0.19620063892437234,83.33690714662028,-16.35075442814799
12,Z2,TS,84,10,6,10,-0.1983444157527713,-0.1983444157527713,83.33690714662028,-16.52941015863935
13,Z3,TS,84,10,6,10,-0.19564082972192617,-0.19564082972192617,83.33690714662028,-16.30410166062391
14,Z3,TS,84,10,6,10,-0.188445966495374,-0.188445966495374,83.33690714662028,-15.7045040119801
15,Z3,TS,84,10,6,10,-0.1764131756160168,-0.1764131756160168,83.33690714662028,-14.701728435752408
16,Z3,TS,84,10,6,10,-0.18122929765594722,-0.18122929765594722,83.33690714662028,-15.103089151000882
17,Z3,TS,84,10,6,10,-0.1795440713263568,-0.1795440713263568,83.33690714662028,-14.962647600850765
18,Z3,TS,84,10,6,10,-0.1787349531245134,-0.1787349531245134,83.33690714662028,-14.8952181923931
19,Z4,TS,84,10,6,10,-0.1848776361584693,-0.1848776361584693,83.33690714662028,-15.407130398025004
20,Z4,TS,84,10,6,10,-0.1880047834463456,-0.1880047834463456,83.33690714662028,-15.667737181188556
21,Z4,TS,84,10,6,10,-0.17800730863049463,-0.17800730863049463,83.33690714662028,-14.834578550759309
22,Z4,TS,84,10,6,10,-0.17860922954776462,-0.17860922954776462,83.33690714662028,-14.884740778351446
23,Z4,TS,84,10,6,10,-0.18971050014882354,-0.18971050014882354,83.33690714662028,-15.8098863356414
24,Z4,TS,84,10,6,10,-0.15858785017167962,-0.15858785017167962,83.33690714662028,-13.216220944339392
2,Z1,TS,84,20,12,13,0.001155647579668743,0.001155647579668743,3.692685832334256,0.004267443444614141
3,Z1,TS,84,20,12,13,-0.0365001520237842,-0.0365001520237842,3.692685832334256,-0.13478359425627442
4,Z1,TS,84,20,12,13,0.00449319010229959,0.00449319010229959,3.692685832334256,0.016591939432746203
5,Z1,TS,84,20,12,13,0.007578177660281851,0.007578177660281851,3.692685832334256,0.027983829281034753
6,Z1,TS,84,20,12,13,0.012060868544422263,0.012060868544422263,3.692685832334256,0.04453699839963397
7,Z2,TS,84,20,12,13,0.011361006857331312,0.011361006857331312,3.692685832334256,0.04195262906311967
8,Z2,TS,84,20,12,13,0.011361006857331312,0.011361006857331312,3.692685832334256,0.04195262906311967
9,Z2,TS,84,20,12,13,0.007224864605826256,0.007224864605826256,3.692685832334256,0.026679155170467834
10,Z2,TS,84,20,12,13,0.015497149108836736,0.015497149108836736,3.692685832334256,0.05722610295577286
11,Z2,TS,84,20,12,13,-0.16706556412629514,-0.16706556412629514,3.692685832334256,-0.6169206417201002
12,Z2,TS,84,20,12,13,0.21245147662048205,0.21245147662048205,3.692685832334256,0.7845165577749466
13,Z3,TS,84,20,12,13,-0.3987925314676972,-0.3987925314676972,3.692685832334256,-1.4726155309914786
14,Z3,TS,84,20,12,13,-0.14136280937217616,-0.14136280937217616,3.692685832334256,-0.5220084433876031
15,Z3,TS,84,20,12,13,-0.10986743341256489,-0.10986743341256489,3.692685832334256,-0.4057059147975056
16,Z3,TS,84,20,12,13,-0.11744326009142902,-0.11744326009142902,3.692685832334256,-0.4336810626427671
17,Z3,TS,84,20,12,13,-0.11479237573223132,-0.11479237573223132,3.692685832334256,-0.4238921795264013
18,Z3,TS,84,20,12,13,-0.11351962159330839,-0.11351962159330839,3.692685832334256,-0.4191922983495558
19,Z4,TS,84,20,12,13,-0.11571910762171224,-0.11571910762171224,3.692685832334256,-0.4273143092450598
20,Z4,TS,84,20,12,13,-0.11424126264766953,-0.11424126264766953,3.692685832334256,-0.42185709204702593
21,Z4,TS,84,20,12,13,-0.11237502672531922,-0.11237502672531922,3.692685832334256,-0.4149656690967697
22,Z4,TS,84,20,12,13,-0.11332185666563488,-0.11332185666563488,3.692685832334256,-0.4184620146030032
23,Z4,TS,84,20,12,13,-0.1134351653891012,-0.1134351653891012,3.692685832334256,-0.41888042812082715
24,Z4,TS,84,20,12,13,-0.08182794958283224,-0.08182794958283224,3.692685832334256,-0.3021649101134864
2,Z1,TS,85,10,6,10,0.028404075091922935,0.028404075091922935,83.16157714239083,2.362127681915211
3,Z1,TS,85,10,6,10,-0.12977195797938837,-0.12977195797938837,83.16157714239083,-10.792040694422006
4,Z1,TS,85,10,6,10,-0.07631285870421467,-0.07631285870421467,83.16157714239083,-6.34629768608692
5,Z1,TS,85,10,6,10,-0.12075118285228734,-0.12075118285228734,83.16157714239083,-10.041858807805433
6,Z1,TS,85,10,6,10,0.5794352001260122,0.5794352001260122,83.16157714239083,48.186745094296036
7,Z2,TS,85,10,6,10,-0.20447650038664456,-0.20447650038664456,83.16157714239083,-17.004588260710047
8,Z2,TS,85,10,6,10,-0.20447650038664456,-0.20447650038664456,83.16157714239083,-17.004588260710047
9,Z2,TS,85,10,6,10,-0.16202040436056409,-0.16202040436056409,83.16157714239083,-13.473872355872405
10,Z2,TS,85,10,6,10,-0.24693259641272503,-0.24693259641272503,83.16157714239083,-20.535304165547693
11,Z2,TS,85,10,6,10,-0.19620063892437234,-0.19620063892437234,83.16157714239083,-16.31635456929556
12,Z2,TS,85,10,6,10,-0.1983444157527713,-0.1983444157527713,83.16157714239083,-16.49463443138653
13,Z3,TS,85,10,6,10,-0.19564082972192617,-0.19564082972192617,83.16157714239083,-16.26979995312131
14,Z3,TS,85,10,6,10,-0.188445966495374,-0.188445966495374,83.16157714239083,-15.671463779877444
15,Z3,TS,85,10,6,10,-0.1764131756160168,-0.1764131756160168,83.16157714239083,-14.67079791292552
16,Z3,TS,85,10,6,10,-0.18122929765594722,-0.18122929765594722,83.16157714239083,-15.071314217476363
17,Z3,TS,85,10,6,10,-0.1795440713263568,-0.1795440713263568,83.16157714239083,-14.931168138065742
18,Z3,TS,85,10,6,10,-0.1787349531245134,-0.1787349531245134,83.16157714239083,-14.86388059230583
19,Z4,TS,85,10,6,10,-0.1848776361584693,-0.1848776361584693,83.16157714239083,-15.374715801295409
20,Z4,TS,85,10,6,10,-0.1880047834463456,-0.1880047834463456,83.16157714239083,-15.634774301711753
21,Z4,TS,85,10,6,10,-0.17800730863049463,-0.17800730863049463,83.16157714239083,-14.803368528584251
22,Z4,TS,85,10,6,10,-0.17860922954776462,-0.17860922954776462,83.16157714239083,-14.853425221379418
23,Z4,TS,85,10,6,10,-0.18971050014882354,-0.18971050014882354,83.16157714239083,-15.776624392847935
24,Z4,TS,85,10,6,10,-0.15858785017167962,-0.15858785017167962,83.16157714239083,-13.188415735898053
2,Z1,TS,85,20,12,13,0.001155647579668743,0.001155647579668743,1.0673041229387243,0.0012334274264446073
3,Z1,TS,85,20,12,13,-0.0365001520237842,-0.0365001520237842,1.0673041229387243,-0.0389567627428751
4,Z1,TS,85,20,12,13,0.00449319010229959,0.00449319010229959,1.0673041229387243,0.004795600321331821
5,Z1,TS,85,20,12,13,0.007578177660281851,0.007578177660281851,1.0673041229387243,0.008088220261180955
6,Z1,TS,85,20,12,13,0.012060868544422263,0.012060868544422263,1.0673041229387243,0.012872614723683852
7,Z2,TS,85,20,12,13,0.011361006857331312,0.011361006857331312,1.0673041229387243,0.01212564945956483
8,Z2,TS,85,20,12,13,0.011361006857331312,0.011361006857331312,1.0673041229387243,0.01212564945956483
9,Z2,TS,85,20,12,13,0.007224864605826256,0.007224864605826256,1.0673041229387243,0.007711127781472424
10,Z2,TS,85,20,12,13,0.015497149108836736,0.015497149108836736,1.0673041229387243,0.016540171137657628
11,Z2,TS,85,20,12,13,-0.16706556412629514,-0.16706556412629514,1.0673041229387243,-0.17830976539307863
12,Z2,TS,85,20,12,13,0.21245147662048205,0.21245147662048205,1.0673041229387243,0.2267503369214605
13,Z3,TS,85,20,12,13,-0.3987925314676972,-0.3987925314676972,1.0673041229387243,-0.4256329130326442
14,Z3,TS,85,20,12,13,-0.14136280937217616,-0.14136280937217616,1.0673041229387243,-0.15087710927312456
15,Z3,TS,85,20,12,13,-0.10986743341256489,-0.10986743341256489,1.0673041229387243,-0.11726196465792627
16,Z3,TS,85,20,12,13,-0.11744326009142902,-0.11744326009142902,1.0673041229387243,-0.12534767570694713
17,Z3,TS,85,20,12,13,-0.11479237573223132,-0.11479237573223132,1.0673041229387243,-0.12251837590094165
18,Z3,TS,85,20,12,13,-0.11351962159330839,-0.11351962159330839,1.0673041229387243,-0.12115996016098188
19,Z4,TS,85,20,12,13,-0.11571910762171224,-0.11571910762171224,1.0673041229387243,-0.12350748066744344
20,Z4,TS,85,20,12,13,-0.11424126264766953,-0.11424126264766953,1.0673041229387243,-0.12193017063358337
21,Z4,TS,85,20,12,13,-0.11237502672531922,-0.11237502672531922,1.0673041229387243,-0.11993832933928254
22,Z4,TS,85,20,12,13,-0.11332185666563488,-0.11332185666563488,1.0673041229387243,-0.12094888483830327
23,Z4,TS,85,20,12,13,-0.1134351653891012,-0.1134351653891012,1.0673041229387243,-0.12106981970602379
24,Z4,TS,85,20,12,13,-0.08182794958283224,-0.08182794958283224,1.0673041229387243,-0.08733530796137892
2,Z1,TS,85,29,16,19,-0.0032134779155622074,-0.0032134779155622074,-1.3253625045835498,0.004259023138593452
3,Z1,TS,85,29,16,19,0.10149498385720512,0.10149498385720512,-1.3253625045835498,-0.13451764600765234
4,Z1,TS,85,29,16,19,-0.012494091986331411,-0.012494091986331411,-1.3253625045835498,0.016559201047501457
5,Z1,TS,85,29,16,19,-0.0210724333092126,-0.0210724333092126,-1.3253625045835498,0.027928612988367834
6,Z1,TS,85,29,16,19,-0.033537330404057174,-0.033537330404057174,-1.3253625045835498,0.044449120221367246
7,Z2,TS,85,29,16,19,-0.031591243971670215,-0.031591243971670215,-1.3253625045835498,0.041869850233202804
8,Z2,TS,85,29,16,19,-0.031591243971670215,-0.031591243971670215,-1.3253625045835498,0.041869850233202804
9,Z2,TS,85,29,16,19,-0.020089985270773113,-0.020089985270773113,-1.3253625045835498,0.026626513195518477
10,Z2,TS,85,29,16,19,-0.04309250267256717,-0.04309250267256717,-1.3253625045835498,0.05711318727088694
11,Z2,TS,85,29,16,19,0.009162996704975068,0.009162996704975068,-1.3253625045835498,-0.012144292262396569
12,Z2,TS,85,29,16,19,-0.13536637396598727,-0.13536637396598727,-1.3253625045835498,0.17940951643595432
13,Z3,TS,85,29,16,19,-0.13181357493748108,-0.13181357493748108,-1.3253625045835498,0.17470076981725136
14,Z3,TS,85,29,16,19,0.17357026713008694,0.17357026713008694,-1.3253625045835498,-0.23004352396476782
15,Z3,TS,85,29,16,19,0.30550539552204237,0.30550539552204237,-1.3253625045835498,-0.40490539617288207
16,Z3,TS,85,29,16,19,0.32657129152092085,0.32657129152092085,-1.3253625045835498,-0.4328253448552522
17,Z3,TS,85,29,16,19,0.3192000492020198,0.3192000492020198,-1.3253625045835498,-0.42305577667358124
18,Z3,TS,85,29,16,19,0.31566093624983177,0.31566093624983177,-1.3253625045835498,-0.4183651690672653
19,Z4,TS,85,29,16,19,-0.5478692570493988,-0.5478692570493988,-1.3253625045835498,0.7261253707073199
20,Z4,TS,85,29,16,19,-0.4402468701096715,-0.4402468701096715,-1.3253625045835498,0.5834866944036229
21,Z4,TS,85,29,16,19,0.3124781923101917,0.3124781923101917,-1.3253625045835498,-0.4141468795879758
22,Z4,TS,85,29,16,19,0.31511101667336905,0.31511101667336905,-1.3253625045835498,-0.4176363262800851
23,Z4,TS,85,29,16,19,-0.38154374996072987,-0.38154374996072987,-1.3253625045835498,0.5056837800561526
24,Z4,TS,85,29,16,19,0.22753676249254928,0.22753676249254928,-1.3253625045835498,-0.3015686934219574
2,Z1,TS,86,7,3,24,-0.006988151034726502,-0.006988151034726502,0.21363984264513716,-0.0014929474874394223
3,Z1,TS,86,7,3,24,0.22071484388501778,0.22071484388501778,0.21363984264513716,0.04715348451704121
4,Z1,TS,86,7,3,24,-0.027170126615597225,-0.027170126615597225,0.21363984264513716,-0.005804621574804644
5,Z1,TS,86,7,3,24,-0.04582491322589853,-0.04582491322589853,0.21363984264513716,-0.009790027250808027
6,Z1,TS,86,7,3,24,-0.07293155152244903,-0.07293155152244903,0.21363984264513716,-0.015581085191121724
7,Z2,TS,86,7,3,24,-0.06869951810772032,-0.06869951810772032,0.21363984264513716,-0.01467695423833012
8,Z2,TS,86,7,3,24,-0.06869951810772032,-0.06869951810772032,0.21363984264513716,-0.01467695423833012
9,Z2,TS,86,7,3,24,-0.04368844443514171,-0.04368844443514171,0.21363984264513716,-0.009333592394534492
10,Z2,TS,86,7,3,24,-0.09371059178029903,-0.09371059178029903,0.21363984264513716,-0.020020316082125768
11,Z2,TS,86,7,3,24,-0.14741907260508164,-0.14741907260508164,0.21363984264513716,-0.03149458747424169
12,Z2,TS,86,7,3,24,-0.12702758132134576,-0.12702758132134576,0.21363984264513716,-0.027138152485084673
13,Z3,TS,86,7,3,24,-0.15274394799370203,-0.15274394799370203,0.21363984264513716,-0.032632193014371515
14,Z3,TS,86,7,3,24,-0.22118110471093513,-0.22118110471093513,0.21363984264513716,-0.04725309640652179
15,Z3,TS,86,7,3,24,-0.33563637220194326,-0.33563637220194326,0.21363984264513716,-0.07170530174320784
16,Z3,TS,86,7,3,24,-0.28982567525920533,-0.28982567525920533,0.21363984264513716,-0.06191831165689725
17,Z3,TS,86,7,3,24,-0.305855458563018,-0.305855458563018,0.21363984264513716,-0.06534291203955943
18,Z3,TS,86,7,3,24,-0.31355174790705465,-0.31355174790705465,0.21363984264513716,-0.06698714608397087
19,Z4,TS,86,7,3,24,-0.25512287327498057,-0.25512287327498057,0.21363984264513716,-0.05450441050164212
20,Z4,TS,86,7,3,24,-0.22537761443135942,-0.22537761443135942,0.21363984264513716,-0.04814963808285202
21,Z4,TS,86,7,3,24,-0.32047306367130995,-0.32047306367130995,0.21363984264513716,-0.06846581489474368
22,Z4,TS,86,7,3,24,-0.3147476238888594,-0.3147476238888594,0.21363984264513716,-0.06724263284054674
23,Z4,TS,86,7,3,24,-0.20915292778938413,-0.20915292778938413,0.21363984264513716,-0.04468339858169376
24,Z4,TS,86,7,3,24,-0.505189920693009,-0.505189920693009,0.21363984264513716,-0.10792869516276378
2,Z1,TS,86,10,6,10,0.028404075091922935,0.028404075091922935,82.69821299868138,2.3489662519823833
3,Z1,TS,86,10,6,10,-0.12977195797938837,-0.12977195797938837,82.69821299868138,-10.73190902223539
4,Z1,TS,86,10,6,10,-0.07631285870421467,-0.07631285870421467,82.69821299868138,-6.310937043659422
5,Z1,TS,86,10,6,10,-0.12075118285228734,-0.12075118285228734,82.69821299868138,-9.985907039361182
6,Z1,TS,86,10,6,10,0.5794352001260122,0.5794352001260122,82.69821299868138,47.91825559895454
7,Z2,TS,86,10,6,10,-0.20447650038664456,-0.20447650038664456,82.69821299868138,-16.90984118219969
8,Z2,TS,86,10,6,10,-0.20447650038664456,-0.20447650038664456,82.69821299868138,-16.90984118219969
9,Z2,TS,86,10,6,10,-0.16202040436056409,-0.16202040436056409,82.69821299868138,-13.398797909942415
10,Z2,TS,86,10,6,10,-0.24693259641272503,-0.24693259641272503,82.69821299868138,-20.42088445445696
11,Z2,TS,86,10,6,10,-0.19620063892437234,-0.19620063892437234,82.69821299868138,-16.22544222824512
12,Z2,TS,86,10,6,10,-0.1983444157527713,-0.1983444157527713,82.69821299868138,-16.402728741021697
13,Z3,TS,86,10,6,10,-0.19564082972192617,-0.19564082972192617,82.69821299868138,-16.179147007582607
14,Z3,TS,86,10,6,10,-0.188445966495374,-0.188445966495374,82.69821299868138,-15.584144675976816
15,Z3,TS,86,10,6,10,-0.1764131756160168,-0.1764131756160168,82.69821299868138,-14.589054372867142
16,Z3,TS,86,10,6,10,-0.18122929765594722,-0.18122929765594722,82.69821299868138,-14.987339059152953
17,Z3,TS,86,10,6,10,-0.1795440713263568,-0.1795440713263568,82.69821299868138,-14.847973853197498
18,Z3,TS,86,10,6,10,-0.1787349531245134,-0.1787349531245134,82.69821299868138,-14.781061223800343
19,Z4,TS,86,10,6,10,-0.1848776361584693,-0.1848776361584693,82.69821299868138,-15.289050133725814
20,Z4,TS,86,10,6,10,-0.1880047834463456,-0.1880047834463456,82.69821299868138,-15.547659626216857
21,Z4,TS,86,10,6,10,-0.17800730863049463,-0.17800730863049463,82.69821299868138,-14.72088632444666
22,Z4,TS,86,10,6,10,-0.17860922954776462,-0.17860922954776462,82.69821299868138,-14.770664108671415
23,Z4,TS,86,10,6,10,-0.18971050014882354,-0.18971050014882354,82.69821299868138,-15.688719349393786
24,Z4,TS,86,10,6,10,-0.15858785017167962,-0.15858785017167962,82.69821299868138,-13.114931812500531
2,Z1,TS,87,7,3,24,-0.006988151034726502,-0.006988151034726502,0.21363984264507724,-0.0014929474874390036
3,Z1,TS,87,7,3,24,0.22071484388501778,0.22071484388501778,0.21363984264507724,0.047153484517027985
4,Z1,TS,87,7,3,24,-0.027170126615597225,-0.027170126615597225,0.21363984264507724,-0.005804621574803016
5,Z1,TS,87,7,3,24,-0.04582491322589853,-0.04582491322589853,0.21363984264507724,-0.00979002725080528
6,Z1,TS,87,7,3,24,-0.07293155152244903,-0.07293155152244903,0.21363984264507724,-0.015581085191117353
7,Z2,TS,87,7,3,24,-0.06869951810772032,-0.06869951810772032,0.21363984264507724,-0.014676954238326004
8,Z2,TS,87,7,3,24,-0.06869951810772032,-0.06869951810772032,0.21363984264507724,-0.014676954238326004
9,Z2,TS,87,7,3,24,-0.04368844443514171,-0.04368844443514171,0.21363984264507724,-0.009333592394531874
10,Z2,TS,87,7,3,24,-0.09371059178029903,-0.09371059178029903,0.21363984264507724,-0.020020316082120154
11,Z2,TS,87,7,3,24,-0.14741907260508164,-0.14741907260508164,0.21363984264507724,-0.03149458747423286
12,Z2,TS,87,7,3,24,-0.12702758132134576,-0.12702758132134576,0.21363984264507724,-0.02713815248507706
13,Z3,TS,87,7,3,24,-0.15274394799370203,-0.15274394799370203,0.21363984264507724,-0.03263219301436236
14,Z3,TS,87,7,3,24,-0.22118110471093513,-0.22118110471093513,0.21363984264507724,-0.04725309640650854
15,Z3,TS,87,7,3,24,-0.33563637220194326,-0.33563637220194326,0.21363984264507724,-0.07170530174318773
16,Z3,TS,87,7,3,24,-0.28982567525920533,-0.28982567525920533,0.21363984264507724,-0.06191831165687988
17,Z3,TS,87,7,3,24,-0.305855458563018,-0.305855458563018,0.21363984264507724,-0.06534291203954111
18,Z3,TS,87,7,3,24,-0.31355174790705465,-0.31355174790705465,0.21363984264507724,-0.06698714608395208
19,Z4,TS,87,7,3,24,-0.25512287327498057,-0.25512287327498057,0.21363984264507724,-0.05450441050162683
20,Z4,TS,87,7,3,24,-0.22537761443135942,-0.22537761443135942,0.21363984264507724,-0.048149638082838515
21,Z4,TS,87,7,3,24,-0.32047306367130995,-0.32047306367130995,0.21363984264507724,-0.06846581489472447
22,Z4,TS,87,7,3,24,-0.3147476238888594,-0.3147476238888594,0.21363984264507724,-0.06724263284052788
23,Z4,TS,87,7,3,24,-0.20915292778938413,-0.20915292778938413,0.21363984264507724,-0.04468339858168123
24,Z4,TS,87,7,3,24,-0.505189920693009,-0.505189920693009,0.21363984264507724,-0.1079286951627335
2,Z1,TS,87,10,6,10,0.028404075091922935,0.028404075091922935,82.69821299868141,2.348966251982384
3,Z1,TS,87,10,6,10,-0.12977195797938837,-0.12977195797938837,82.69821299868141,-10.731909022235394
4,Z1,TS,87,10,6,10,-0.07631285870421467,-0.07631285870421467,82.69821299868141,-6.310937043659424
5,Z1,TS,87,10,6,10,-0.12075118285228734,-0.12075118285228734,82.69821299868141,-9.985907039361186
6,Z1,TS,87,10,6,10,0.5794352001260122,0.5794352001260122,82.69821299868141,47.91825559895455
7,Z2,TS,87,10,6,10,-0.20447650038664456,-0.20447650038664456,82.69821299868141,-16.909841182199695
8,Z2,TS,87,10,6,10,-0.20447650038664456,-0.20447650038664456,82.69821299868141,-16.909841182199695
9,Z2,TS,87,10,6,10,-0.16202040436056409,-0.16202040436056409,82.69821299868141,-13.39879790994242
10,Z2,TS,87,10,6,10,-0.24693259641272503,-0.24693259641272503,82.69821299868141,-20.420884454456967
11,Z2,TS,87,10,6,10,-0.19620063892437234,-0.19620063892437234,82.69821299868141,-16.22544222824513
12,Z2,TS,87,10,6,10,-0.1983444157527713,-0.1983444157527713,82.69821299868141,-16.402728741021704
13,Z3,TS,87,10,6,10,-0.19564082972192617,-0.19564082972192617,82.69821299868141,-16.17914700758261
14,Z3,TS,87,10,6,10,-0.188445966495374,-0.188445966495374,82.69821299868141,-15.584144675976821
15,Z3,TS,87,10,6,10,-0.1764131756160168,-0.1764131756160168,82.69821299868141,-14.589054372867148
16,Z3,TS,87,10,6,10,-0.18122929765594722,-0.18122929765594722,82.69821299868141,-14.987339059152958
17,Z3,TS,87,10,6,10,-0.1795440713263568,-0.1795440713263568,82.69821299868141,-14.847973853197503
18,Z3,TS,87,10,6,10,-0.1787349531245134,-0.1787349531245134,82.69821299868141,-14.781061223800346
19,Z4,TS,87,10,6,10,-0.1848776361584693,-0.1848776361584693,82.69821299868141,-15.28905013372582
20,Z4,TS,87,10,6,10,-0.1880047834463456,-0.1880047834463456,82.69821299868141,-15.547659626216863
21,Z4,TS,87,10,6,10,-0.17800730863049463,-0.17800730863049463,82.69821299868141,-14.720886324446665
22,Z4,TS,87,10,6,10,-0.17860922954776462,-0.17860922954776462,82.69821299868141,-14.77066410867142
