Hour,Load_MW,Generation_MW,StorageCharge_MW,StorageDischarge_MW,TransmissionLoss_MW,LoadShedding_MW,Curtailment_MW,AvgLMP_LoadWeighted,TotalEmissions_ton
207,1494.9348138181476,1506.2973977221802,30.730337501963355,19.367753597930502,0.0,0.0,0.0,16.763987195421937,65.8768
208,1525.75999740916,1504.3088621023117,1.6995340928309788,23.15066939967916,0.0,0.0,-3.9968028886505635e-14,16.762221896253855,65.8768
209,1545.1375178921862,1544.2921562634606,2.1461629827224282,2.99152461144798,0.0,0.0,-1.5126788710517758e-14,31.40721612441092,247.40076863163466
210,1551.7468292691744,1457.100457770331,0.0,94.64637149884342,0.0,0.0,1.135654281448398e-13,32.110696008692294,398.3256889688862
211,1545.1375178921862,1485.1375178921862,0.0,59.99999999999999,0.0,0.0,-1.4210854715202004e-14,32.11069600869228,414.9239946939697
212,1525.75999740916,1466.5252881859528,0.0,59.234709223206835,0.0,0.0,-2.1316282072803006e-14,32.11069600869229,399.24059076367485
213,1494.9348138181476,1419.771543516525,0.0,75.16327030162216,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,361.71534237004204
214,1454.7626524398513,1452.887652439851,0.0,1.875,0.0,0.0,-1.4210854715202004e-14,32.11069600869228,386.21339017457603
215,1407.9811796845668,1407.8928835836941,0.0,0.08829610087238067,0.0,0.0,0.0,31.407216124410933,356.2856687179447
216,1357.7784756105277,1330.5132650087576,0.23478939822995257,27.499999999999996,0.0,0.0,-1.4210854715202004e-14,31.40721612441091,305.82037119691455
217,1306.827469000317,1279.7242943971423,0.3968253968253967,27.499999999999996,0.0,0.0,0.0,31.40721612441095,266.91375566597185
218,1260.072768456227,1261.369486016098,24.54088886634229,23.24417130647109,0.0,0.0,-2.1316282072803006e-14,31.40721612441088,259.01172328363805
219,1219.9235968968746,1245.3978166969598,30.0,4.525780199914762,0.0,0.0,-7.105427357601002e-15,31.407216124410912,244.53811050716024
220,1189.1160540143862,1197.8438916564742,19.539008788983434,10.811171146895639,0.0,0.0,-2.1316282072803006e-14,31.407216124410894,212.58213333333327
221,1169.7496229443316,1195.2104843873003,26.47565790022983,1.0147964572612198,0.0,0.0,-2.1316282072803006e-14,31.4072161244109,214.2559190627748
222,1163.1440939595943,1191.8198337824574,30.0,1.324260177136939,0.0,0.0,-7.105427357601002e-15,31.40721612441091,219.0795896960415
223,1169.7496229443316,1184.152920409822,14.403297465490331,0.0,0.0,0.0,-8.881784197001252e-16,16.66331741047054,65.8768
224,1189.1160540143862,1205.4093110670392,16.293257052653196,0.0,0.0,0.0,-8.881784197001252e-15,16.66331741047054,65.8768
225,1219.9235968968746,1234.8470171347592,14.923420237884915,0.0,0.0,0.0,1.587618925213974e-14,16.663317410470544,65.8768
226,1260.072768456227,1368.335019268734,118.02508996044432,9.762839147937331,0.0,0.0,-2.942091015256665e-14,16.368138366204995,65.8768
227,1306.827469000317,1388.2458329103376,87.50395782416892,6.085593914148333,0.0,0.0,-2.6756374893466273e-14,16.274410323961618,65.8768
228,1357.00144295286,1436.2896691574344,97.90639556077198,18.61816935619739,0.0,0.0,-1.7763568394002505e-15,16.274410323961614,65.8768
229,1407.1754169054032,1481.021033551967,88.95047006792241,15.10485342135882,0.0,0.0,-2.6756374893466273e-14,16.27441032396162,65.8768
230,1453.9301174494926,1449.6625568541633,11.741725307946865,16.009285903276435,0.0,0.0,3.552713678800501e-15,16.763987195421933,65.8768
231,1494.079289008845,1508.8281080802549,34.04650136803928,19.297682296629176,0.0,0.0,1.587618925213974e-14,16.763987195421937,65.8768
232,1524.886831891334,1502.3201004064586,0.5548444755774163,23.12157596045253,0.0,0.0,-1.5987211554602254e-14,16.762221896253838,65.8768
233,1544.2532629613884,1543.464797026736,2.5423728813559316,3.3308388160084763,0.0,0.0,1.2406742300186124e-14,31.40721612441091,248.5573426838365
234,1550.8587919461258,1456.2078404775398,0.0,94.65095146858602,0.0,0.0,1.1971958796586933e-13,32.110696008692294,397.57508198312746
235,1544.2532629613884,1448.6417843429736,0.0,95.61147861841462,0.0,0.0,-1.4210854715202004e-14,32.110696008692294,387.9447004366485
236,1524.886831891334,1509.886831891334,0.0,14.999999999999984,0.0,0.0,-2.1316282072803006e-14,32.11069600869229,429.79483505788914
237,1494.079289008845,1425.950312045917,0.0,68.12897696292798,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,368.76838064910766
238,1453.9301174494926,1432.930117449493,0.0,20.999999999999993,0.0,0.0,-2.1316282072803006e-14,32.110696008692294,370.1080420122195
239,1407.1754169054032,1379.6754169054034,0.0,27.499999999999996,0.0,0.0,0.0,31.40721612441092,344.58963845703767
240,1357.00144295286,1329.50144295286,0.0,27.499999999999996,0.0,0.0,-7.105427357601002e-15,31.407216124410915,304.7209057047691
241,1306.05184297709,1336.05184297709,30.0,0.0,0.0,0.0,-1.4210854715202004e-14,31.407216124410912,306.76957426491975
242,1259.3248922035784,1267.2413652440737,30.0,22.083526959504812,0.0,0.0,-2.842170943040401e-14,31.407216124410922,264.1388640543277
243,1219.1995499124434,1214.4556883305224,12.466772642566028,17.21063422448672,0.0,0.0,-1.4210854715202004e-14,31.40721612441089,221.02319999999997
244,1188.4102918705617,1216.8029933243029,28.392701453741527,0.0,0.0,0.0,-1.4210854715202004e-14,31.407216124410898,224.97342349339434
245,1169.0553551318333,1195.0620984284215,27.381743296588393,1.375,0.0,0.0,-1.4210854715202004e-14,31.407216124410912,214.23081210577703
246,1162.4537466494571,1165.0034897085384,2.5497430590814787,0.0,0.0,0.0,-2.1316282072803006e-14,31.40721612441089,191.10948716673929
247,1169.0553551318333,1178.3144843604662,9.259129228633185,0.0,0.0,0.0,1.7486012637846216e-15,16.663317410470555,65.8768
248,1188.4102918705617,1201.6219541321036,13.211662261541953,0.0,0.0,0.0,1.2434497875801753e-14,16.66331741047056,65.8768
249,1219.1995499124434,1243.9378362957023,24.73828638325923,0.0,0.0,0.0,-2.3092638912203256e-14,16.663317410470558,65.8768
250,1259.3248922035784,1360.0429650806082,107.9855935281474,7.2675206511174055,0.0,0.0,-4.440892098500626e-14,16.368138366205038,65.8768
251,1306.05184297709,1405.2457883054271,112.31631143968086,13.122366111343638,0.0,0.0,-5.684341886080802e-14,16.27441032396163,65.8768
252,1356.1960377577002,1431.857673568043,90.82122448508674,15.159588674743656,0.0,0.0,3.907985046680551e-14,16.274410323961625,65.8768
253,1406.34023253831,1482.2874220575438,90.43629425735217,14.489104738118005,0.0,0.0,-5.684341886080802e-14,16.27441032396163,65.8768
254,1453.0671833118213,1441.4051890833036,4.2766135163858605,15.938607744903354,0.0,0.0,-8.79296635503124e-14,16.76398719542194,65.8768
255,1493.1925256029565,1508.9409682767823,34.99999999999999,19.25155732617445,0.0,0.0,-1.8762769116165146e-14,16.755699325780498,65.8768
256,1523.9817836448385,1501.2105288912387,0.0,22.77125475359951,0.0,0.0,1.9539925233402755e-14,21.34592232777815,66.92215610047924
257,1543.3367203835662,1541.1965073190568,1.6666666666666647,3.806879731176062,0.0,0.0,-2.6645352591003757e-15,31.407216124410912,248.33147433489395
258,1549.9383288659428,1455.2847974987628,0.0,94.65353136717962,0.0,0.0,1.0456503853024095e-13,32.1106960086923,396.8065349233131
259,1543.3367203835662,1447.722441725901,0.0,95.61427865766498,0.0,0.0,-2.1316282072803006e-14,32.110696008692294,387.17841717295465
260,1523.9817836448385,1473.9817836448383,0.0,49.99999999999998,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,401.8476239223263
261,1493.1925256029565,1447.629400127157,0.0,45.56312547579971,0.0,0.0,-7.105427357601002e-15,32.110696008692294,385.2802517303387
262,1453.0671833118213,1443.650325581395,0.0,9.41685773042661,0.0,0.0,-2.842170943040401e-14,32.110696008692294,378.68250999582636
263,1406.34023253831,1378.84023253831,0.0,27.499999999999996,0.0,0.0,-1.4210854715202004e-14,31.407216124410915,343.68268693783494
264,1356.1960377577002,1328.6960377577002,0.0,27.499999999999996,0.0,0.0,7.105427357601002e-15,31.40721612441091,303.837124039615
265,1305.2491233015376,1294.8406133159644,0.0,10.40850998557314,0.0,0.0,-1.4210854715202004e-14,31.407216124410915,271.5128180770292
266,1258.5508916351318,1284.807179371584,26.256287736451764,0.0,0.0,0.0,-3.552713678800501e-14,31.407216124410887,268.2126239713081
267,1218.450211000361,1233.2044264550614,30.0,15.245784545299799,0.0,0.0,-7.105427357601002e-15,31.407216124410926,238.65044895943498
268,1187.6798765129763,1194.9253819239727,18.02426807329489,10.778762662298101,0.0,0.0,-1.4210854715202004e-14,31.407216124410883,209.4357333333333
269,1168.33683561791,1198.33683561791,30.0,0.0,0.0,0.0,-7.105427357601002e-15,31.407216124410915,216.59975458385537
270,1161.739284586276,1185.3653323675428,27.38611085692002,3.7600630756528934,0.0,0.0,-1.4210854715202004e-14,31.40721612441091,213.8750647225978
271,1168.33683561791,1191.0425777475805,22.705742129670586,0.0,0.0,0.0,-1.1574075031717257e-14,16.663317410470555,65.8768
272,1187.6798765129763,1218.6912080434665,31.011331530490203,0.0,0.0,0.0,5.773159728050814e-14,16.663317410470555,65.8768
273,1218.450211000361,1229.7500019577253,11.299790957364507,0.0,0.0,0.0,3.008704396734174e-14,16.66331741047056,65.8768
274,1258.5508916351318,1351.1997758636448,97.8226547012832,5.173770472770182,0.0,0.0,-8.182343691487404e-14,16.66331741047056,65.8768
275,1305.2491233015376,1410.6527378909711,119.93196995412112,14.528355364687872,0.0,0.0,-3.6637359812630166e-15,16.190675024735956,65.8768
276,1355.3624986839884,1440.9783417023812,103.95169388073712,18.335850862344373,0.0,0.0,3.907985046680551e-14,16.19067502473596,65.8768
277,1405.4758740664392,1475.648873011233,82.76790792600227,12.594908981208569,0.0,0.0,-3.6637359812630166e-15,16.663317410470555,65.8768
278,1452.1741057328447,1439.5262523635258,3.217607334795304,15.865460704114469,0.0,0.0,-5.861977570020827e-14,16.663317410470555,65.8768
279,1492.274786367616,1492.9709782843865,20.07725213632384,19.381060219552786,0.0,0.0,3.008704396734174e-14,16.663317410470555,65.8768
280,1523.045120855001,1500.9245274596792,0.0,22.120593395321805,0.0,0.0,6.483702463810914e-14,21.576487435454755,68.94419931142549
281,1542.3881617500667,1542.388161750066,0.0,0.0,0.0,0.0,-4.1744385725905886e-14,31.407216124410912,248.95009912909316
282,1548.9857127817008,1460.304268761983,0.0,88.68144401971831,0.0,0.0,1.1073546244914727e-13,32.11069600869229,400.4202425127373
283,1542.3881617500667,1446.773076198972,0.0,95.61508555109477,0.0,0.0,-1.4210854715202004e-14,32.11069600869228,386.3945006497049
284,1523.045120855001,1523.0451208550007,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,32.11069600869228,435.634585497181
285,1492.274786367616,1420.359770267799,0.0,71.91501609981698,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,362.0175961977893
286,1452.1741057328447,1405.5571564573363,0.0,46.616949275508226,0.0,0.0,-3.552713678800501e-14,32.11069600869229,355.8854739827276
287,1405.4758740664392,1377.9758740664392,0.0,27.499999999999996,0.0,0.0,-1.4210854715202004e-14,31.407216124410912,342.7539622708334
288,1355.3624986839884,1327.8624986839886,0.0,27.499999999999996,0.0,0.0,0.0,31.407216124410905,302.932378580591
289,1252.2427659233506,1232.9132264157486,0.0,19.32953950760204,0.0,0.0,-2.1316282072803006e-14,31.40721612441092,226.49728050835597
290,1207.440956259802,1196.5146210269925,5.463526753639201,16.38986198644856,0.0,0.0,-1.4210854715202004e-14,31.368005666695808,200.74639999999997
291,1168.968770117683,1189.528623777243,27.65833688362832,7.0984832240680085,0.0,0.0,-1.4210854715202004e-14,31.36800566669581,200.7464
292,1139.448023404285,1168.2659081224033,30.0,1.1821152818813918,0.0,0.0,-2.1316282072803006e-14,31.33103266032399,187.60049910574634
293,1120.8905062227852,1150.8905062227852,30.0,0.0,0.0,0.0,-1.4210854715202004e-14,31.22888137558079,179.24650390077744
294,1114.560882701356,1124.031143673472,9.470260972116074,0.0,0.0,0.0,-7.105427357601002e-15,31.22888137558079,160.06138798060903
295,1120.8905062227852,1147.1092304578783,26.218724235093074,0.0,0.0,0.0,-2.5757174171303632e-14,14.542698613982674,65.8768
296,1139.448023404285,1173.3388552568633,33.890831852578295,0.0,0.0,0.0,7.993605777301127e-15,14.542698613982678,65.8768
297,1168.968770117683,1195.7908848051818,26.822114687498832,0.0,0.0,0.0,2.1316282072803006e-14,14.542698613982674,65.8768
298,1207.440956259802,1300.8317855006303,93.6633606340104,0.27253139318217706,0.0,0.0,1.0125233984581428e-13,14.334217788139618,65.8768
299,1252.2427659233506,1364.4898310044698,123.12499999999999,10.877934918880909,0.0,0.0,-2.142730437526552e-14,14.138001441091427,65.8768
300,1300.3210298182487,1394.4655967284364,108.11014204945495,13.965575139267022,0.0,0.0,8.881784197001252e-15,14.246029998216507,65.8768
301,1348.3992937131463,1441.943632389015,107.01448599739042,13.470147321521619,0.0,0.0,-2.142730437526552e-14,14.334217788139624,65.8768
302,1393.2011033766948,1384.1842689559958,2.2966256968938064,11.313460117593072,0.0,0.0,1.0125233984581428e-13,14.607946667226765,65.8768
303,1431.6732895188143,1416.5910781270431,0.0,15.08221139177113,0.0,0.0,1.1546319456101628e-14,14.607946667226768,65.8768
304,1461.1940362322125,1469.15721265013,26.080937069302376,18.117760651384888,0.0,0.0,-6.217248937900877e-15,14.607946667226765,65.8768
305,1479.751553413712,1468.303591109017,10.635016508495903,22.08297881319125,0.0,0.0,-2.531308496145357e-14,31.258379228187625,189.59351560594698
306,1486.081176935141,1390.4561769351408,0.0,95.625,0.0,0.0,1.1691568581447756e-13,32.06373658171162,355.2356188543276
307,1479.751553413712,1413.5357214544856,0.0,66.21583195922616,0.0,0.0,-1.4210854715202004e-14,31.407216124410915,362.7451100152926
308,1461.1940362322125,1392.566767432863,0.0,68.6272687993496,0.0,0.0,-2.1316282072803006e-14,31.407216124410894,351.72354528653386
309,1431.6732895188143,1370.0827050521011,0.0,61.59058446671304,0.0,0.0,-1.4210854715202004e-14,31.4072161244109,342.58488429100726
310,1393.2011033766948,1337.4812307994193,0.0,55.71987257727556,0.0,0.0,-1.4210854715202004e-14,31.407216124410915,315.8629201296301
311,1348.3992937131463,1348.3992937131463,0.0,0.0,0.0,0.0,-2.1316282072803006e-14,31.407216124410912,308.9359450361497
312,1300.3210298182487,1300.3210298182487,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,31.407216124410912,270.6977914105262
313,1251.4208279078998,1225.094576820401,0.0,26.326251087498978,0.0,0.0,-7.105427357601002e-15,31.407216124410915,221.95345223958853
314,1206.648424930919,1196.702774210547,6.250957221105418,16.196607941477183,0.0,0.0,-7.105427357601002e-15,31.357329106972394,200.74639999999997
315,1168.2014908830324,1189.7188339081472,28.4286849031493,6.911341878034149,0.0,0.0,0.0,31.357329106972415,200.74639999999997
316,1138.7001207830424,1167.6284454880824,30.0,1.071675294959646,0.0,0.0,7.105427357601002e-15,31.331032660323988,186.8127105451283
317,1120.1547842499433,1141.1613605949115,30.0,8.993423655031766,0.0,0.0,-7.105427357601002e-15,31.258379228187614,169.44462235484758
318,1113.829315320848,1127.958826494188,28.018674700582586,13.889163527242594,0.0,0.0,-2.1316282072803006e-14,31.25837922818767,163.78
319,1120.1547842499433,1164.9446209415878,44.789836691644766,0.0,0.0,0.0,-1.3766765505351941e-14,14.547942530448006,65.8768
320,1138.7001207830424,1162.2382980210346,23.538177237992326,0.0,0.0,0.0,2.3092638912203256e-14,14.547942530448008,65.8768
321,1168.2014908830324,1187.217719404134,19.016228521101628,0.0,0.0,0.0,4.0745185003743245e-14,14.54794253044801,65.8768
322,1206.648424930919,1322.4988948335672,123.12499999999999,7.274530097351819,0.0,0.0,2.842170943040401e-14,14.339031745651372,65.8768
323,1251.4208279078998,1360.486004241047,118.81540301951878,9.750226686371768,0.0,0.0,6.994405055138486e-15,14.33903174565138,65.8768
324,1299.4675345409894,1385.8936666665365,94.97988534141747,8.553753215870458,0.0,0.0,1.0658141036401503e-14,14.250662082264721,65.8768
325,1347.5142411740787,1438.0979104380847,102.99349541877791,12.409826154771872,0.0,0.0,6.994405055138486e-15,14.339031745651376,65.8768
326,1392.28664415106,1380.9800528462972,0.0,11.306591304762883,0.0,0.0,2.7422508708241367e-14,14.61332514755227,65.8768
327,1430.7335781989464,1415.691645061701,0.0,15.041933137245202,0.0,0.0,5.495603971894525e-14,14.613325147552272,65.8768
328,1460.2349482989366,1462.0619246992146,19.964195991769373,18.137219591491228,0.0,0.0,4.440892098500626e-14,14.613325147552272,65.8768
329,1478.7802848320355,1472.2146083101222,16.04640405427231,22.61208057618554,0.0,0.0,-1.8207657603852567e-14,31.226877295722208,195.22591620042292
330,1485.1057537611307,1389.4807537611307,0.0,95.625,0.0,0.0,1.0179052310383162e-13,32.0639736138092,354.43702361218334
331,1478.7802848320355,1391.2593928230103,0.0,87.52089200902522,0.0,0.0,-2.1316282072803006e-14,31.40721612441091,351.1155324841909
332,1460.2349482989366,1376.0084797555953,0.0,84.22646854334117,0.0,0.0,7.105427357601002e-15,31.407216124410905,346.34590091079133
333,1430.7335781989464,1364.9058712471115,0.0,65.82770695183461,0.0,0.0,7.105427357601002e-15,31.4072161244109,340.77614725295837
334,1392.28664415106,1376.481987973866,0.0,15.804656177194271,0.0,0.0,-7.105427357601002e-15,31.407216124410905,339.0304547496659
335,1347.5142411740787,1342.1357772877438,0.0,5.378463886335074,0.0,0.0,-7.105427357601002e-15,31.407216124410915,302.4051655792228
336,1299.4675345409894,1299.4675345409892,0.0,0.0,0.0,0.0,0.0,31.40721612441091,269.77959823539084
337,1302.6808207094755,1290.2428607620222,0.0,12.437959947452892,0.0,0.0,-4.263256414560601e-14,31.407216124410915,267.95182101501945
338,1256.0744758616802,1256.07447586168,0.0,0.0,0.0,0.0,-2.1316282072803006e-14,31.407216124410912,239.0301536241302
339,1216.052700226866,1223.4502204321607,7.397520205294709,0.0,0.0,0.0,-3.552713678800501e-14,31.407216124410912,219.22907889322292
340,1185.3429116754342,1206.1583817536787,30.0,9.184529921755454,0.0,0.0,-1.4210854715202004e-14,31.407216124410915,219.56777370460532
341,1166.0379315468397,1187.8823335350312,27.431160054785934,5.58675806659412,0.0,0.0,-1.4210854715202004e-14,31.407216124410922,209.25333333333327
342,1159.4533623338584,1174.9120342162869,20.944767769431493,5.486095887003264,0.0,0.0,-1.4210854715202004e-14,31.407216124410912,202.1711179872789
343,1166.0379315468397,1179.373771854823,13.335840307983046,0.0,0.0,0.0,-8.881784197001252e-16,16.430747998677703,65.8768
344,1185.3429116754342,1222.256070796999,36.91315912156485,0.0,0.0,0.0,1.2434497875801753e-14,16.430747998677703,65.8768
345,1216.052700226866,1220.3657038926885,4.313003665822535,0.0,0.0,0.0,7.993605777301127e-15,16.430747998677695,65.8768
346,1256.0744758616802,1333.4970631550236,79.35022742133827,1.9276401279946342,0.0,0.0,1.587618925213974e-14,16.43074799867769,65.8768
347,1302.6808207094755,1411.6041433455887,123.12499999999999,14.201677363887034,0.0,0.0,7.105427357601002e-15,15.965698732741073,65.8768
348,1352.6955893895017,1447.584033424285,112.79379972591467,17.90535569113107,0.0,0.0,1.4210854715202004e-14,15.98167727919766,65.8768
349,1402.7103580695277,1448.0079930088978,57.986402737704125,12.688767798334034,0.0,0.0,3.552713678800501e-14,16.430747998677692,65.8768
350,1449.3167029173233,1443.0787860130754,9.39350975263807,15.63142665688577,0.0,0.0,1.0658141036401503e-14,16.43074799867771,65.8768
351,1489.3384785521378,1532.5377156036336,68.57993623829553,25.380699186799603,0.0,0.0,-1.887379141862766e-15,16.430747998677706,65.8768
352,1520.048267103569,1499.7838339286013,0.0,20.26443317496773,0.0,0.0,5.329070518200751e-15,22.156929952720223,74.63768846986459
353,1539.3532472321633,1536.1804059785675,2.055488517911709,5.228329771507182,0.0,0.0,-8.881784197001252e-15,31.407216124410912,251.09818489560027
354,1545.9378164451448,1451.2939725911729,0.0,94.64384385397163,0.0,0.0,1.0799362209929918e-13,32.11069600869229,393.5575789975511
355,1539.3532472321633,1508.2306132640106,0.0,31.122633968152535,0.0,0.0,-7.105427357601002e-15,32.11069600869229,425.46953618983594
356,1520.048267103569,1424.4232671035688,0.0,95.625,0.0,0.0,-1.4210854715202004e-14,32.11069600869227,367.47341207439695
357,1489.3384785521378,1410.6658636444695,0.0,78.67261490766751,0.0,0.0,-3.552713678800501e-14,32.11069600869228,357.52946208945224
358,1449.3167029173233,1406.7339206471152,0.0,42.58278227020825,0.0,0.0,-2.1316282072803006e-14,32.11069600869229,354.8640957962326
359,1402.7103580695277,1375.2103580695275,0.0,27.499999999999996,0.0,0.0,-4.263256414560601e-14,31.407216124410905,339.83993316274785
360,1352.6955893895017,1328.6956564271454,3.5000670376438463,27.499999999999996,0.0,0.0,-7.105427357601002e-15,31.407216124410915,303.62674299408496
361,1301.772184269214,1287.6603572288186,0.0,14.111827040395072,0.0,0.0,-2.1316282072803006e-14,31.40721612441091,266.3329356563501
362,1255.1983479397009,1283.8264135260813,30.0,1.3719344136194616,0.0,0.0,-1.4210854715202004e-14,31.40721612441091,267.826537968216
363,1215.2044880023986,1229.5161069002988,29.191786530911138,14.880167633010887,0.0,0.0,-3.552713678800501e-14,31.407216124410915,234.43973333333327
364,1184.5161199190563,1211.433451686302,28.613820469820922,1.696488702575188,0.0,0.0,-1.4210854715202004e-14,31.407216124410922,220.22730971334008
365,1165.224605259627,1189.36242558943,29.401834710160824,5.264014380357779,0.0,0.0,-7.105427357601002e-15,31.407216124410912,210.48453333333327
366,1158.6446288674163,1167.7677268757666,10.570336066884865,1.4472380585344418,0.0,0.0,-1.4210854715202004e-14,31.407216124410905,194.39775606217378
367,1165.224605259627,1180.2359328039238,15.01132754429677,0.0,0.0,0.0,-9.769962616701378e-15,16.66331741047056,65.8768
368,1184.5161199190563,1193.9105533903037,9.394433471247218,0.0,0.0,0.0,-1.7819079545233762e-14,16.66331741047056,65.8768
369,1215.2044880023986,1235.1072699581332,19.90278195573475,0.0,0.0,0.0,-8.881784197001252e-15,16.663317410470558,65.8768
370,1255.1983479397009,1307.668738008368,55.01883485571981,2.548444787052523,0.0,0.0,1.5987211554602254e-14,16.663317410470555,65.8768
371,1301.772184269214,1410.7894000155213,123.12499999999999,14.107784253692367,0.0,0.0,-3.552713678800501e-15,16.173857766361706,65.8768
372,1351.7520670119854,1449.6590443317925,115.66744710588394,17.760469786076825,0.0,0.0,5.3179682879545e-14,16.190675024735963,65.8768
373,1401.731949754757,1453.7792312779168,63.97189804790449,11.924616524744675,0.0,0.0,-3.552713678800501e-15,16.66331741047056,65.8768
374,1448.3057860842703,1476.495975206819,43.73881717765306,15.548628055104512,0.0,0.0,3.4638958368304884e-14,16.66331741047055,65.8768
375,1488.2996460215722,1526.152591497693,64.28200973659521,26.429064260474647,0.0,0.0,2.842170943040401e-14,16.66331741047056,65.8768
376,1518.9880141049148,1499.3070217720606,0.0,19.68099233285442,0.0,0.0,1.7708057242771247e-14,21.576487435454744,76.40011634379124
377,1538.2795287643432,1534.3421140334192,1.6666666666666659,5.604081397590684,0.0,0.0,-2.353672812205332e-14,31.407216124410915,251.17691742104512
378,1544.8595051565546,1467.356919531547,0.0,77.50258562500957,0.0,0.0,1.0710434280871597e-13,32.110696008692294,405.32507369990253
379,1538.2795287643432,1442.6811430202933,0.0,95.59838574404979,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,383.0872247093986
380,1518.9880141049148,1503.9880141049146,0.0,14.999999999999984,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,424.97407159548317
381,1488.2996460215722,1412.2477755294249,0.0,76.05187049214744,0.0,0.0,-2.842170943040401e-14,32.110696008692294,358.34865910182964
382,1448.3057860842703,1423.22462846676,0.0,25.08115761751014,0.0,0.0,-1.4210854715202004e-14,32.11069600869228,362.28663969990873
383,1401.731949754757,1389.5412279989132,0.0,12.190721755843851,0.0,0.0,-2.1316282072803006e-14,31.407216124410912,344.86487961082855
384,1351.7520670119854,1351.7520670119852,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,31.40721612441091,309.9551566599066
385,1300.8377223318646,1302.3094920189783,28.97176968711357,27.499999999999996,0.0,0.0,7.105427357601002e-15,31.407216124410898,289.30853996745344
386,1254.2973184860473,1262.4391684221928,30.0,21.858150063854204,0.0,0.0,1.4210854715202004e-14,31.407216124410915,258.7953213380436
387,1214.3321676733449,1212.8887279902688,14.838183634778561,16.281623317854642,0.0,0.0,-2.842170943040401e-14,31.407216124410915,218.47463141548207
388,1183.6658288761098,1204.716751068686,30.0,8.949077807423661,0.0,0.0,-2.1316282072803006e-14,31.407216124410912,217.85358244919007
389,1164.3881624048508,1183.586006239587,24.83014295246698,5.632299117730919,0.0,0.0,-1.4210854715202004e-14,31.407216124410898,204.82506666666663
390,1157.812909371736,1159.8554332243411,3.0265703923075074,0.984046539702118,0.0,0.0,-7.105427357601002e-15,31.407216124410887,186.07098577554405
391,1164.3881624048508,1226.3684869680621,63.19401888256391,1.2136943193528442,0.0,0.0,1.304512053934559e-15,16.663317410470558,65.8768
392,1183.6658288761098,1205.1076587671587,21.44182989104911,0.0,0.0,0.0,1.687538997430238e-14,16.663317410470555,65.8768
393,1214.3321676733449,1246.3558239130618,39.84711311182137,7.823456872104521,0.0,0.0,1.587618925213974e-14,16.663317410470558,65.8768
394,1254.2973184860473,1322.3674102302439,69.38899799928967,1.3189062550929367,0.0,0.0,-7.105427357601002e-15,16.663317410470555,65.8768
395,1300.8377223318646,1409.9499776233974,123.12499999999999,14.012744708467212,0.0,0.0,1.5987211554602254e-14,16.1738577663617,65.8768
396,1350.7817276003586,1451.665374533773,118.49873628428668,17.615089350872275,0.0,0.0,6.217248937900877e-14,16.190675024735977,65.8768
397,1400.7257328688524,1450.3675328110942,61.811693397753004,12.16989345551137,0.0,0.0,1.5987211554602254e-14,16.663317410470558,65.8768
398,1447.2661367146698,1431.7216945163432,0.0,15.544442198326541,0.0,0.0,-7.105427357601002e-15,16.663317410470555,65.8768
399,1487.231287527372,1485.170684537849,17.124350018098394,19.184953007620845,0.0,0.0,-8.881784197001252e-15,16.66331741047055,65.8768
400,1517.8976263246072,1498.7808064919554,0.0,19.116819832651583,0.0,0.0,9.769962616701378e-15,21.576487435454748,78.0893921127838
401,1537.1752927958657,1535.682661275484,4.166666666666666,5.659298187048196,0.0,0.0,6.217248937900877e-15,31.40721612441092,254.24774073672327
402,1543.750545828981,1462.9447938591306,0.0,80.80575196985015,0.0,0.0,1.1333459391978368e-13,32.11069600869229,402.0525836282381
403,1537.1752927958657,1441.5860576629432,0.0,95.58923513292225,0.0,0.0,-7.105427357601002e-15,32.11069600869228,382.21872832034853
404,1517.8976263246072,1422.2726263246077,0.0,95.625,0.0,0.0,-2.1316282072803006e-14,32.110696008692294,365.7577243167531
405,1487.231287527372,1417.6894789470284,0.0,69.54180858034317,0.0,0.0,-2.1316282072803006e-14,32.11069600869228,360.10843776584295
406,1447.2661367146698,1446.181057397785,0.0,1.0850793168843633,0.0,0.0,1.4210854715202004e-14,32.11069600869228,380.22741620499556
407,1400.7257328688524,1397.4528655893164,6.264264139568747,9.537131419104691,0.0,0.0,7.105427357601002e-15,31.40721612441091,351.19894335625287
408,1350.7817276003586,1350.6244828209847,27.34275522062618,27.499999999999996,0.0,0.0,-4.263256414560601e-14,31.40721612441089,325.69344604775824
409,1299.877711798667,1302.3777117986667,30.0,27.499999999999996,0.0,0.0,1.4210854715202004e-14,31.407216124410912,289.3500464323271
410,1253.3716544951926,1260.0855188960759,6.713864400883447,0.0,0.0,0.0,7.105427357601002e-15,31.407216124410915,242.95044127023766
411,1213.4359977270453,1204.1621117124782,7.644312679889825,16.91819869445696,0.0,0.0,-1.4210854715202004e-14,31.40721612441091,210.01839999999996
