Line,From_bus,To_bus,From_zone,To_zone,Hour,Flow_MW,LineLoss_MW,Limit_MW,Loading_pct,ShadowPrice,BindingSide,CongestionRent
9,5,10,Z1,Z2,182,-35.79645239741465,0.0,52.5,68.18371885221838,0.0,None,373.90138035473507
9,5,10,Z1,Z2,183,-37.89158447633379,0.0,52.5,72.17444662158817,0.0,None,395.78547008620586
9,5,10,Z1,Z2,184,-40.971909166378154,0.0,52.5,78.0417317454822,0.0,None,427.62401510374696
9,5,10,Z1,Z2,185,12.92424646500331,0.0,52.5,24.61761231429202,0.0,None,9.10760528676996
9,5,10,Z1,Z2,186,52.49999999999992,0.0,52.5,99.99999999999984,0.0,Upper,40.482184499317555
9,5,10,Z1,Z2,187,52.50000000000002,0.0,52.5,100.00000000000003,0.0,Upper,40.482184499318
9,5,10,Z1,Z2,188,52.46475866487283,0.0,52.5,99.93287364737682,0.0,None,40.455010285401414
9,5,10,Z1,Z2,189,46.94876391766889,0.0,52.5,89.42621698603598,0.0,None,36.201686151047525
9,5,10,Z1,Z2,190,46.08107330001614,0.0,52.5,87.7734729524117,0.0,None,35.532619262054276
9,5,10,Z1,Z2,191,44.81804450755841,0.0,52.5,85.36770382392079,0.0,None,34.55871136483095
9,5,10,Z1,Z2,192,35.82798091259541,0.0,52.5,68.2437731668484,0.0,None,25.24766989374908
9,5,10,Z1,Z2,193,25.617763038584407,0.0,52.5,48.79573912111316,0.0,None,18.052617204199898
9,5,10,Z1,Z2,194,19.9967586467212,0.0,52.5,38.089064088992764,0.0,None,14.09154377102745
9,5,10,Z1,Z2,195,21.420659223911887,0.0,52.5,40.80125566459407,0.0,None,15.094954256874706
9,5,10,Z1,Z2,196,17.313507358811172,0.0,52.5,32.978109254878426,0.0,None,12.200679674488367
9,5,10,Z1,Z2,197,15.732211262373822,0.0,52.5,29.96611669023585,0.0,None,11.086353920421415
9,5,10,Z1,Z2,198,18.205768625676072,0.0,52.5,34.67765452509728,0.0,None,12.82944851244594
9,5,10,Z1,Z2,199,-29.78872588570219,0.0,52.5,56.74043025848036,0.0,None,303.20634191980713
9,5,10,Z1,Z2,200,-28.855500346415926,0.0,52.5,54.962857802697,0.0,None,293.7074495187414
9,5,10,Z1,Z2,201,-27.338837934370982,0.0,52.5,52.07397701784949,0.0,None,278.2700097420996
9,5,10,Z1,Z2,202,-39.255094478701494,0.0,52.5,74.77160853086,0.0,None,409.2936380199827
9,5,10,Z1,Z2,203,-31.41501789565037,0.0,52.5,59.83812932504832,0.0,None,326.6066399105943
9,5,10,Z1,Z2,204,-39.812777608554526,0.0,52.5,75.83386211153243,0.0,None,413.914057392217
9,5,10,Z1,Z2,205,-38.19736721960746,0.0,52.5,72.75688994210944,0.0,None,397.1194223879272
9,5,10,Z1,Z2,206,-35.754653847246125,0.0,52.5,68.1041025661831,0.0,None,371.2910937922639
9,5,10,Z1,Z2,207,-37.848631691074104,0.0,52.5,72.09263179252211,0.0,None,393.03582462739513
9,5,10,Z1,Z2,208,-40.979736747790895,0.0,52.5,78.0566414243636,0.0,None,425.29100352895324
9,5,10,Z1,Z2,209,12.517577774519637,0.0,52.5,23.843005284799307,0.0,None,8.821029359466293
9,5,10,Z1,Z2,210,52.49999999999994,0.0,52.5,99.9999999999999,0.0,Upper,40.482184499317945
9,5,10,Z1,Z2,211,42.61429338936309,0.0,52.5,81.17008264640589,0.0,None,32.85942261516693
9,5,10,Z1,Z2,212,44.38922100128676,0.0,52.5,84.55089714530811,0.0,None,34.22805017819221
9,5,10,Z1,Z2,213,52.50000000000004,0.0,52.5,100.00000000000009,0.0,Upper,40.48218449931802
9,5,10,Z1,Z2,214,44.27792514618113,0.0,52.5,84.33890504034501,0.0,None,34.14223114313707
9,5,10,Z1,Z2,215,44.814895156080524,0.0,52.5,85.36170505920101,0.0,None,31.58067103987778
9,5,10,Z1,Z2,216,35.02022244008872,0.0,52.5,66.705185600169,0.0,None,24.67844944793383
9,5,10,Z1,Z2,217,25.51577427682772,0.0,52.5,48.60147481300518,0.0,None,17.980746601276813
9,5,10,Z1,Z2,218,25.6420573230912,0.0,52.5,48.84201394874515,0.0,None,18.069737177469275
9,5,10,Z1,Z2,219,21.17297360289197,0.0,52.5,40.32947352931804,0.0,None,14.920412330769969
9,5,10,Z1,Z2,220,13.550432223102305,0.0,52.5,25.810347091623438,0.0,None,9.548873002950387
9,5,10,Z1,Z2,221,14.311489145565512,0.0,52.5,27.259979324886686,0.0,None,10.085183268258929
9,5,10,Z1,Z2,222,17.986983312263867,0.0,52.5,34.26092059478832,0.0,None,12.675272384460865
9,5,10,Z1,Z2,223,-29.812113130953655,0.0,52.5,56.784977392292674,0.0,None,303.444390405246
9,5,10,Z1,Z2,224,-28.874721646806286,0.0,52.5,54.99946980344055,0.0,None,293.9030946833125
9,5,10,Z1,Z2,225,-27.389714009906044,0.0,52.5,52.17088382839246,0.0,None,278.78785494344817
9,5,10,Z1,Z2,226,-37.64506491313098,0.0,52.5,71.70488554882091,0.0,None,392.116901887671
9,5,10,Z1,Z2,227,-30.617665241644776,0.0,52.5,58.31936236503767,0.0,None,318.31695272933615
9,5,10,Z1,Z2,228,-43.869591240601224,0.0,52.5,83.56112617257375,0.0,None,456.09077279334605
9,5,10,Z1,Z2,229,-36.926067478734225,0.0,52.5,70.33536662616044,0.0,None,383.90233818746486
9,5,10,Z1,Z2,230,-35.7112578793865,0.0,52.5,68.02144357978382,0.0,None,370.84045213756815
9,5,10,Z1,Z2,231,-37.80403737665182,0.0,52.5,72.00769024124156,0.0,None,392.57273884702306
9,5,10,Z1,Z2,232,-40.98561921951243,0.0,52.5,78.06784613240463,0.0,None,425.35205229354267
9,5,10,Z1,Z2,233,12.923024771767288,0.0,52.5,24.61528527955674,0.0,None,9.106744370057875
9,5,10,Z1,Z2,234,52.50000000000005,0.0,52.5,100.00000000000009,0.0,Upper,40.48218449931802
9,5,10,Z1,Z2,235,52.50000000000004,0.0,52.5,100.00000000000009,0.0,Upper,40.48218449931802
9,5,10,Z1,Z2,236,44.03932889922338,0.0,52.5,83.88443599852071,0.0,None,33.95825214713347
9,5,10,Z1,Z2,237,45.01179255624731,0.0,52.5,85.73674772618536,0.0,None,34.70810839822917
9,5,10,Z1,Z2,238,43.186265918396046,0.0,52.5,82.25955413027819,0.0,None,33.300464471335566
9,5,10,Z1,Z2,239,44.61725488789803,0.0,52.5,84.98524740552004,0.0,None,31.441395643339053
9,5,10,Z1,Z2,240,34.69784837561499,0.0,52.5,66.09113976307617,0.0,None,24.45127521832834
9,5,10,Z1,Z2,241,35.29444170212511,0.0,52.5,67.22750800404783,0.0,None,24.871689402574095
9,5,10,Z1,Z2,242,27.26053509993053,0.0,52.5,51.92482876177244,0.0,None,19.2102645418136
9,5,10,Z1,Z2,243,14.999375828370852,0.0,52.5,28.570239673087336,0.0,None,10.569931095219664
9,5,10,Z1,Z2,244,16.314101531116094,0.0,52.5,31.074479106887797,0.0,None,11.496406986359517
9,5,10,Z1,Z2,245,14.394080878565516,0.0,52.5,27.417296911553365,0.0,None,10.143384951904666
9,5,10,Z1,Z2,246,8.420294073659012,0.0,52.5,16.03865537839812,0.0,None,5.933708787516202
9,5,10,Z1,Z2,247,-29.846664051280467,0.0,52.5,56.850788669105654,0.0,None,303.7960690303234
9,5,10,Z1,Z2,248,-28.92839833492217,0.0,52.5,55.10171111413747,0.0,None,294.4494460886216
9,5,10,Z1,Z2,249,-27.40066722858456,0.0,52.5,52.19174710206583,0.0,None,278.8993429399649
9,5,10,Z1,Z2,250,-34.53545203709264,0.0,52.5,65.78181340398598,0.0,None,359.7266863352247
9,5,10,Z1,Z2,251,-39.53479961163379,0.0,52.5,75.30438021263579,0.0,None,411.0240555515389
9,5,10,Z1,Z2,252,-39.55297185457673,0.0,52.5,75.33899400871758,0.0,None,411.2129835103563
9,5,10,Z1,Z2,253,-36.19581771542529,0.0,52.5,68.94441469604817,0.0,None,376.3102870773227
9,5,10,Z1,Z2,254,-35.666277352997824,0.0,52.5,67.93576638666252,0.0,None,370.373355772616
9,5,10,Z1,Z2,255,-37.78992619140769,0.0,52.5,71.9808117931575,0.0,None,392.267031149544
9,5,10,Z1,Z2,256,-40.67765669285728,0.0,52.5,77.48125084353768,0.0,None,361.5359334730016
9,5,10,Z1,Z2,257,12.84475260672394,0.0,52.5,24.466195441378932,0.0,None,9.05158664878686
9,5,10,Z1,Z2,258,52.49999999999999,0.0,52.5,99.99999999999999,0.0,Upper,40.48218449931798
9,5,10,Z1,Z2,259,52.499999999999986,0.0,52.5,99.99999999999997,0.0,Upper,40.482184499317974
9,5,10,Z1,Z2,260,42.30511022980007,0.0,52.5,80.58116234247633,0.0,None,32.62101481117622
9,5,10,Z1,Z2,261,43.90625520922205,0.0,52.5,83.6309623032801,0.0,None,33.85564045816893
9,5,10,Z1,Z2,262,46.258480763520964,0.0,52.5,88.11139193051612,0.0,None,35.66941624622872
9,5,10,Z1,Z2,263,44.3639176401449,0.0,52.5,84.50270026694267,0.0,None,31.262871064500356
9,5,10,Z1,Z2,264,34.450219729993435,0.0,52.5,65.61946615236845,0.0,None,24.276773442296324
9,5,10,Z1,Z2,265,24.86067145757104,0.0,52.5,47.35365991918293,0.0,None,17.519101280894205
9,5,10,Z1,Z2,266,25.7050616857874,0.0,52.5,48.96202225864267,0.0,None,18.114135809787037
9,5,10,Z1,Z2,267,20.724092477710656,0.0,52.5,39.47446186230601,0.0,None,14.604089663920115
9,5,10,Z1,Z2,268,12.573607202892639,0.0,52.5,23.949728005509787,0.0,None,8.860512815576891
9,5,10,Z1,Z2,269,15.051658479230108,0.0,52.5,28.669825674724013,0.0,None,10.606774229453002
9,5,10,Z1,Z2,270,16.64677191940081,0.0,52.5,31.708136989334875,0.0,None,11.730836946767734
9,5,10,Z1,Z2,271,-29.86966991894459,0.0,52.5,56.89460936941827,0.0,None,304.03023564100334
9,5,10,Z1,Z2,272,-28.975510772727933,0.0,52.5,55.19144909091035,0.0,None,294.92898287649285
9,5,10,Z1,Z2,273,-27.438129290295926,0.0,52.5,52.263103410087474,0.0,None,279.2806527930906
9,5,10,Z1,Z2,274,-31.932498579247838,0.0,52.5,60.82380681761494,0.0,None,325.0268614952862
9,5,10,Z1,Z2,275,-41.35243185028331,0.0,52.5,78.7665368576825,0.0,None,421.618437832212
9,5,10,Z1,Z2,276,-43.60475604526943,0.0,52.5,83.05667818146559,0.0,None,444.58253851726613
9,5,10,Z1,Z2,277,-33.85705535663241,0.0,52.5,64.4896292507284,0.0,None,344.6160786550517
9,5,10,Z1,Z2,278,-35.619725596780704,0.0,52.5,67.8470963748204,0.0,None,362.5575239379733
9,5,10,Z1,Z2,279,-37.990052192557606,0.0,52.5,72.3620041763002,0.0,None,386.6840360626727
9,5,10,Z1,Z2,280,-40.07629263131547,0.0,52.5,76.33579548821994,0.0,None,343.90222312332133
9,5,10,Z1,Z2,281,12.440418814147474,0.0,52.5,23.69603583647138,0.0,None,8.766656103949224
9,5,10,Z1,Z2,282,50.84177133529111,0.0,52.5,96.8414692100783,0.0,None,39.20354223747412
9,5,10,Z1,Z2,283,52.49999999999999,0.0,52.5,99.99999999999999,0.0,Upper,40.48218449931798
9,5,10,Z1,Z2,284,43.64144162077528,0.0,52.5,83.12655546814341,0.0,None,33.651445552541716
9,5,10,Z1,Z2,285,48.57300307019038,0.0,52.5,92.52000584798168,0.0,None,37.45411946615974
9,5,10,Z1,Z2,286,44.01572002175906,0.0,52.5,83.8394667081125,0.0,None,33.94004759602238
9,5,10,Z1,Z2,287,44.10532351660009,0.0,52.5,84.0101400316192,0.0,None,31.08064201052016
9,5,10,Z1,Z2,288,34.197533617672434,0.0,52.5,65.13815927175702,0.0,None,24.098707712994436
9,5,10,Z1,Z2,289,14.623324543370185,0.0,52.5,27.853951511181304,0.0,None,10.304930990134993
9,5,10,Z1,Z2,290,8.771199745618855,0.0,52.5,16.707047134512102,0.0,None,6.148929638122758
9,5,10,Z1,Z2,291,10.334460893641399,0.0,52.5,19.684687416459806,0.0,None,7.244832488813502
9,5,10,Z1,Z2,292,7.808976733830335,0.0,52.5,14.874241397772066,0.0,None,5.447462691867127
9,5,10,Z1,Z2,293,6.3060909064889366,0.0,52.5,12.011601726645594,0.0,None,4.649345093477053
9,5,10,Z1,Z2,294,1.1921112166042853,0.0,52.5,2.27068803162721,0.0,None,0.8789179410805594
9,5,10,Z1,Z2,295,-32.2901526406754,0.0,52.5,61.505052648905526,0.0,None,179.2075737948133
9,5,10,Z1,Z2,296,-31.38975761438129,0.0,52.5,59.79001450358341,0.0,None,174.2104587326868
9,5,10,Z1,Z2,297,-29.961777161717812,0.0,52.5,57.07005173660536,0.0,None,166.28528986786446
9,5,10,Z1,Z2,298,-28.33118542254721,0.0,52.5,53.96416270961373,0.0,None,161.9899347335324
9,5,10,Z1,Z2,299,-39.42668084338766,0.0,52.5,75.09843970169078,0.0,None,227.7163713489766
9,5,10,Z1,Z2,300,-40.876162563787695,0.0,52.5,77.85935726435751,0.0,None,233.71866750748526
9,5,10,Z1,Z2,301,-37.842535604547145,0.0,52.5,72.08102019913741,0.0,None,216.37322199209328
9,5,10,Z1,Z2,302,-32.882740531213656,0.0,52.5,62.63379148802601,0.0,None,187.179415690729
9,5,10,Z1,Z2,303,-35.63647694157797,0.0,52.5,67.87900369824375,0.0,None,202.85459251393186
9,5,10,Z1,Z2,304,-37.92357124922838,0.0,52.5,72.23537380805406,0.0,None,215.87348842162626
9,5,10,Z1,Z2,305,-3.7564959145807855,0.0,52.5,7.15523031348721,0.0,None,-2.726531332879246
9,5,10,Z1,Z2,306,52.5,0.0,52.5,100.0,-3.0122297407436585,Upper,149.9231029490252
9,5,10,Z1,Z2,307,52.50000000000003,0.0,52.5,100.00000000000006,0.0,Upper,36.99629830258852
9,5,10,Z1,Z2,308,52.50000000000003,0.0,52.5,100.00000000000006,0.0,Upper,36.996298302588144
9,5,10,Z1,Z2,309,49.589186843160334,0.0,52.5,94.45559398697206,0.0,None,34.94507331490203
9,5,10,Z1,Z2,310,41.30781735659724,0.0,52.5,78.68155686970903,0.0,None,29.109263488638366
9,5,10,Z1,Z2,311,33.02080539474688,0.0,52.5,62.89677218047025,0.0,None,23.26947745858627
9,5,10,Z1,Z2,312,23.503141917125916,0.0,52.5,44.767889365954126,0.0,None,16.562461893601185
9,5,10,Z1,Z2,313,14.383526210882007,0.0,52.5,27.397192782632395,0.0,None,10.135947168397927
9,5,10,Z1,Z2,314,8.794660497327325,0.0,52.5,16.751734280623477,0.0,None,6.156623731576313
9,5,10,Z1,Z2,315,10.356962132787409,0.0,52.5,19.727546919595067,0.0,None,7.250299073299666
9,5,10,Z1,Z2,316,7.6042572342639225,0.0,52.5,14.484299493836042,0.0,None,5.3046524525492895
9,5,10,Z1,Z2,317,3.3489558156222916,0.0,52.5,6.378963458328174,0.0,None,2.4307315038678396
9,5,10,Z1,Z2,318,2.060246842022954,0.0,52.5,3.9242796990913407,0.0,None,1.4953636835960529
9,5,10,Z1,Z2,319,-32.297948311545284,0.0,52.5,61.519901545800536,0.0,None,179.62051579616704
9,5,10,Z1,Z2,320,-31.449613062189727,0.0,52.5,59.90402488036139,0.0,None,174.90261812701863
9,5,10,Z1,Z2,321,-30.005154599368673,0.0,52.5,57.152675427368905,0.0,None,166.86946470082063
9,5,10,Z1,Z2,322,-37.2087515577125,0.0,52.5,70.87381249088097,0.0,None,213.1881811899985
9,5,10,Z1,Z2,323,-38.04690925015066,0.0,52.5,72.47030333362031,0.0,None,217.99042008597846
9,5,10,Z1,Z2,324,-34.09865288929517,0.0,52.5,64.9498150272289,0.0,None,195.36881744668878
9,5,10,Z1,Z2,325,-36.550876623026866,0.0,52.5,69.62071737719403,0.0,None,209.41887545130461
9,5,10,Z1,Z2,326,-32.91749387942736,0.0,52.5,62.6999883417664,0.0,None,187.76367935248638
9,5,10,Z1,Z2,327,-35.631943299672486,0.0,52.5,67.87036818985236,0.0,None,203.2470880356724
9,5,10,Z1,Z2,328,-37.99232362027236,0.0,52.5,72.36633070528069,0.0,None,216.71086189678095
9,5,10,Z1,Z2,329,-2.1098572974836856,0.0,52.5,4.018775804730829,0.0,None,-1.511292813961616
9,5,10,Z1,Z2,330,52.50000000000004,0.0,52.5,100.00000000000009,-2.997025229535795,Upper,149.37068968231478
9,5,10,Z1,Z2,331,49.27330383464624,0.0,52.5,93.85391206599284,0.0,None,34.722473276583464
9,5,10,Z1,Z2,332,52.5,0.0,52.5,100.0,0.0,Upper,36.9962983025885
9,5,10,Z1,Z2,333,45.29990547357781,0.0,52.5,86.28553423538631,0.0,None,31.92245363770564
9,5,10,Z1,Z2,334,42.25378109643684,0.0,52.5,80.4833925646416,0.0,None,29.775875997258137
9,5,10,Z1,Z2,335,30.65786282604961,0.0,52.5,58.39592919247544,0.0,None,21.604332160616575
9,5,10,Z1,Z2,336,23.247384192652397,0.0,52.5,44.280731795528375,0.0,None,16.38223162564283
9,5,10,Z1,Z2,337,24.09565595299383,0.0,52.5,45.89648752951206,0.0,None,16.980001436828612
9,5,10,Z1,Z2,338,16.021441012298645,0.0,52.5,30.517030499616464,0.0,None,11.290171636730022
9,5,10,Z1,Z2,339,12.27062542290114,0.0,52.5,23.372619853145032,0.0,None,8.647004161999558
9,5,10,Z1,Z2,340,15.920471064382845,0.0,52.5,30.32470678930066,0.0,None,11.219018983154978
9,5,10,Z1,Z2,341,13.470892814651489,0.0,52.5,25.658843456479026,0.0,None,9.49282226615319
9,5,10,Z1,Z2,342,12.618275977436552,0.0,52.5,24.034811385593432,0.0,None,8.89199051667865
9,5,10,Z1,Z2,343,-29.998931292472722,0.0,52.5,57.14082150947185,0.0,None,290.11768888892084
9,5,10,Z1,Z2,344,-29.055633619769104,0.0,52.5,55.344064037655436,0.0,None,280.9951192189895
9,5,10,Z1,Z2,345,-27.57292552055381,0.0,52.5,52.51985813438821,0.0,None,266.6559468382334
9,5,10,Z1,Z2,346,-27.97083186767581,0.0,52.5,53.27777498604917,0.0,None,270.50407291631893
9,5,10,Z1,Z2,347,-41.07763078886646,0.0,52.5,78.24310626450753,0.0,None,399.03134794390365
9,5,10,Z1,Z2,348,-43.20882238332459,0.0,52.5,82.30251882538016,0.0,None,418.5747663474526
9,5,10,Z1,Z2,349,-34.10103608494883,0.0,52.5,64.95435444752158,0.0,None,329.7888741845102
9,5,10,Z1,Z2,350,-35.47078319534388,0.0,52.5,67.56339656255977,0.0,None,343.03560828166104
9,5,10,Z1,Z2,351,-45.687396387214115,0.0,52.5,87.02361216612212,0.0,None,441.83980162441463
9,5,10,Z1,Z2,352,-38.370777708720766,0.0,52.5,73.0871956356586,0.0,None,299.6464455354053
9,5,10,Z1,Z2,353,13.603587868690216,0.0,52.5,25.911595940362314,0.0,None,9.586331329057854
9,5,10,Z1,Z2,354,52.500000000000014,0.0,52.5,100.00000000000003,0.0,Upper,40.482184499318
9,5,10,Z1,Z2,355,42.145754778852066,0.0,52.5,80.27762815019442,0.0,None,32.49813753943813
9,5,10,Z1,Z2,356,52.46189404401521,0.0,52.5,99.92741722669564,0.0,None,40.452801407114194
9,5,10,Z1,Z2,357,51.518470361495474,0.0,52.5,98.13041973618185,0.0,None,39.72533756755629
9,5,10,Z1,Z2,358,52.009386735097635,0.0,52.5,99.0654985430431,0.0,None,40.10387789536389
9,5,10,Z1,Z2,359,43.29877381334876,0.0,52.5,82.47385488256907,0.0,None,30.5122733739992
9,5,10,Z1,Z2,360,34.60062297521853,0.0,52.5,65.90594852422578,0.0,None,24.38276131517299
9,5,10,Z1,Z2,361,23.833266434442926,0.0,52.5,45.39669797036748,0.0,None,16.795097800642292
9,5,10,Z1,Z2,362,25.970844820613912,0.0,52.5,49.4682758487884,0.0,None,18.3014308981651
9,5,10,Z1,Z2,363,19.458577631419143,0.0,52.5,37.06395739317932,0.0,None,13.712292239924926
9,5,10,Z1,Z2,364,15.185353664941154,0.0,52.5,28.92448317131648,0.0,None,10.700988076542256
9,5,10,Z1,Z2,365,13.893536716562409,0.0,52.5,26.46387946011887,0.0,None,9.790655787503026
9,5,10,Z1,Z2,366,9.960804224619416,0.0,52.5,18.972960427846505,0.0,None,7.019293036718094
9,5,10,Z1,Z2,367,-30.035199915789324,0.0,52.5,57.20990460150348,0.0,None,305.7150926910787
9,5,10,Z1,Z2,368,-29.120033156445572,0.0,52.5,55.46672982180109,0.0,None,296.4000126701367
9,5,10,Z1,Z2,369,-27.57780229931683,0.0,52.5,52.52914723679395,0.0,None,280.7023229340914
9,5,10,Z1,Z2,370,-28.76887891248676,0.0,52.5,54.79786459521287,0.0,None,292.8257680324543
9,5,10,Z1,Z2,371,-41.00667747900319,0.0,52.5,78.10795710286321,0.0,None,419.2510293131152
9,5,10,Z1,Z2,372,-43.07773315441244,0.0,52.5,82.0528250560237,0.0,None,439.20915276937563
9,5,10,Z1,Z2,373,-33.22988270351955,0.0,52.5,63.295014673370574,0.0,None,338.2323640030009
9,5,10,Z1,Z2,374,-35.418089056474116,0.0,52.5,67.46302677423641,0.0,None,360.505154258978
9,5,10,Z1,Z2,375,-47.05729979195364,0.0,52.5,89.6329519846736,0.0,None,478.9755622743929
9,5,10,Z1,Z2,376,-37.838339167079944,0.0,52.5,72.07302698491418,0.0,None,324.6979224990737
9,5,10,Z1,Z2,377,13.60388336147728,0.0,52.5,25.912158783766248,0.0,None,9.58653956028255
9,5,10,Z1,Z2,378,47.74302553925504,0.0,52.5,90.9390962652477,0.0,None,36.81413273210996
9,5,10,Z1,Z2,379,52.500000000000114,0.0,52.5,100.00000000000021,0.0,Upper,40.48218449931807
9,5,10,Z1,Z2,380,44.04179603954188,0.0,52.5,83.8891353134131,0.0,None,33.96015453245841
9,5,10,Z1,Z2,381,48.547267639747005,0.0,52.5,92.47098598047049,0.0,None,37.43427515295253
9,5,10,Z1,Z2,382,42.982347763292,0.0,52.5,81.87113859674666,0.0,None,33.143225378427324
9,5,10,Z1,Z2,383,42.99180511002271,0.0,52.5,81.88915259051944,0.0,None,30.29595516985045
9,5,10,Z1,Z2,384,33.08720677314391,0.0,52.5,63.0232509964646,0.0,None,23.31626993864112
9,5,10,Z1,Z2,385,33.44423011731261,0.0,52.5,63.703295461547825,0.0,None,23.567861217533316
9,5,10,Z1,Z2,386,25.74495072761119,0.0,52.5,49.03800138592607,0.0,None,18.142245274364512
9,5,10,Z1,Z2,387,14.319970197122554,0.0,52.5,27.276133708804867,0.0,None,10.091159792322243
9,5,10,Z1,Z2,388,15.41645479148082,0.0,52.5,29.3646757932968,0.0,None,10.863843052075971
9,5,10,Z1,Z2,389,12.087752695249726,0.0,52.5,23.024290848094715,0.0,None,8.518135324216704
9,5,10,Z1,Z2,390,7.143286878213957,0.0,52.5,13.606260720407539,0.0,None,5.033812803949849
9,5,10,Z1,Z2,391,-31.54125871828997,0.0,52.5,60.078588034838035,0.0,None,321.0446029888496
9,5,10,Z1,Z2,392,-29.15593450671902,0.0,52.5,55.535113346131475,0.0,None,296.7654367278208
9,5,10,Z1,Z2,393,-37.511853202516235,0.0,52.5,71.45114895717379,0.0,None,381.81665881946594
9,5,10,Z1,Z2,394,-27.31704573228351,0.0,52.5,52.032468061492395,0.0,None,278.04819649964406
9,5,10,Z1,Z2,395,-40.935551727008665,0.0,52.5,77.9724794800165,0.0,None,418.5238417776302
9,5,10,Z1,Z2,396,-42.94730799024521,0.0,52.5,81.80439617189563,0.0,None,437.87937235478483
9,5,10,Z1,Z2,397,-33.56588995229668,0.0,52.5,63.9350284805651,0.0,None,341.65243403725316
9,5,10,Z1,Z2,398,-35.46198989534557,0.0,52.5,67.54664741970585,0.0,None,360.9520015935196
9,5,10,Z1,Z2,399,-37.99003408877354,0.0,52.5,72.36196969290198,0.0,None,386.68385179221536
9,5,10,Z1,Z2,400,-37.32549778216111,0.0,52.5,71.09618625173545,0.0,None,320.297133883077
9,5,10,Z1,Z2,401,14.575975658391535,0.0,52.5,27.76376315884102,0.0,None,10.271564638268888
9,5,10,Z1,Z2,402,48.98078326988391,0.0,52.5,93.2967300378741,0.0,None,37.76855438576282
9,5,10,Z1,Z2,403,52.50000000000002,0.0,52.5,100.00000000000003,0.0,Upper,40.482184499318
9,5,10,Z1,Z2,404,52.465997255872935,0.0,52.5,99.9352328683294,0.0,None,40.45596534958018
9,5,10,Z1,Z2,405,52.5,0.0,52.5,100.0,0.0,Upper,40.48218449931799
9,5,10,Z1,Z2,406,44.20800082038005,0.0,52.5,84.20571584834295,0.0,None,34.08831324869764
9,5,10,Z1,Z2,407,44.83435771433451,0.0,52.5,85.3987765987324,0.0,None,31.594386137228177
9,5,10,Z1,Z2,408,42.163024225158495,0.0,52.5,80.31052233363523,0.0,None,29.711920410918047
9,5,10,Z1,Z2,409,33.519696091409564,0.0,52.5,63.84704017411346,0.0,None,23.621041440188534
9,5,10,Z1,Z2,410,17.51499815512435,0.0,52.5,33.361901247855904,0.0,None,12.342668505071765
9,5,10,Z1,Z2,411,11.611653169010161,0.0,52.5,22.1174346076384,0.0,None,8.182632084321682
9,5,10,Z1,Z2,412,11.965654063777958,0.0,52.5,22.79172202624373,0.0,None,8.432093469125729
9,5,10,Z1,Z2,413,13.213808341128994,0.0,52.5,25.169158745007604,0.0,None,9.311657049554867
9,5,10,Z1,Z2,414,6.430219285617962,0.0,52.5,12.248036734510405,0.0,None,4.531320206509998
9,5,10,Z1,Z2,415,-34.05214718464959,0.0,52.5,64.8612327326659,0.0,None,346.60183258553104
9,5,10,Z1,Z2,416,-29.18616515052602,0.0,52.5,55.59269552481146,0.0,None,297.073141157938
9,5,10,Z1,Z2,417,-27.701547212751116,0.0,52.5,52.76485183381165,0.0,None,281.96186799410947
9,5,10,Z1,Z2,418,-35.57550972899649,0.0,52.5,67.76287567427902,0.0,None,362.10747006265336
9,5,10,Z1,Z2,419,-40.864316404073634,0.0,52.5,77.83679315061644,0.0,None,417.7955339921649
9,5,10,Z1,Z2,420,-42.81767633147793,0.0,52.5,81.55747872662462,0.0,None,436.5576823109923
9,5,10,Z1,Z2,421,-32.88409098922343,0.0,52.5,62.636363788997016,0.0,None,334.71270219671067
9,5,10,Z1,Z2,422,-36.48572835538831,0.0,52.5,69.49662543883488,0.0,None,371.3721852140989
9,5,10,Z1,Z2,423,-37.98129720735723,0.0,52.5,72.34532801401377,0.0,None,386.59492291810875
9,5,10,Z1,Z2,424,-36.83316555267959,0.0,52.5,70.15841057653255,0.0,None,316.0723381967172
9,5,10,Z1,Z2,425,14.215016720385854,0.0,52.5,27.076222324544485,0.0,None,10.01719998026054
9,5,10,Z1,Z2,426,52.50000000000001,0.0,52.5,100.00000000000001,0.0,Upper,40.482184499317995
9,5,10,Z1,Z2,427,52.49999999999996,0.0,52.5,99.99999999999991,0.0,Upper,40.48218449931795
9,5,10,Z1,Z2,428,51.99561004366732,0.0,52.5,99.03925722603299,0.0,None,40.0932548369968
9,5,10,Z1,Z2,429,43.23642381157203,0.0,52.5,82.35509297442292,0.0,None,33.33914068249075
9,5,10,Z1,Z2,430,44.180537481609626,0.0,52.5,84.15340472687548,0.0,None,34.06713656399152
9,5,10,Z1,Z2,431,42.447761638665696,0.0,52.5,80.85287931174419,0.0,None,29.912572416404743
9,5,10,Z1,Z2,432,32.57191018850544,0.0,52.5,62.04173369239131,0.0,None,22.953144868934647
9,5,10,Z1,Z2,433,23.00714152119778,0.0,52.5,43.82312670704339,0.0,None,16.212934682059103
9,5,10,Z1,Z2,434,25.059420933943112,0.0,52.5,47.73223035036783,0.0,None,17.659158326900588
9,5,10,Z1,Z2,435,18.430125785806784,0.0,52.5,35.105001496774825,0.0,None,12.987551072874972
9,5,10,Z1,Z2,436,14.389777719425883,0.0,52.5,27.409100417954065,0.0,None,10.140352552682316
