Time Period,Month,Day,Hours,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,NI
1,3,7,14,0.2942700823014382,0.30356282174253624,0.3128555611836343,0.3221483006247323,0.2942700823014382,0.30356282174253624,0.3128555611836343,0.3221483006247323,0.2942700823014382,0.30356282174253624,0.3128555611836343,0.3221483006247323,0.2942700823014382,0.30356282174253624,0.0
1,3,7,15,0.3063478976188779,0.3160220417542109,0.32569618588954385,0.3353703300248769,0.3063478976188779,0.3160220417542109,0.32569618588954385,0.3353703300248769,0.3063478976188779,0.3160220417542109,0.32569618588954385,0.3353703300248769,0.3063478976188779,0.3160220417542109,0.0
1,3,7,16,0.3220880129890555,0.3322592133992362,0.3424304138094169,0.3526016142195976,0.3220880129890555,0.3322592133992362,0.3424304138094169,0.3526016142195976,0.3220880129890555,0.3322592133992362,0.3424304138094169,0.3526016142195976,0.3220880129890555,0.3322592133992362,0.0
1,3,7,17,0.3404177655612639,0.3511678002631986,0.36191783496513324,0.3726678696670679,0.3404177655612639,0.3511678002631986,0.36191783496513324,0.3726678696670679,0.3404177655612639,0.3511678002631986,0.36191783496513324,0.3726678696670679,0.3404177655612639,0.3511678002631986,0.0
1,3,7,18,0.3600880129890555,0.3714592133992362,0.3828304138094169,0.39420161421959765,0.3600880129890555,0.3714592133992362,0.3828304138094169,0.39420161421959765,0.3600880129890555,0.3714592133992362,0.3828304138094169,0.39420161421959765,0.3600880129890555,0.3714592133992362,0.0
1,3,7,19,0.379758260416847,0.39175062653527376,0.40374299265370056,0.4157353587721273,0.379758260416847,0.39175062653527376,0.40374299265370056,0.4157353587721273,0.379758260416847,0.39175062653527376,0.40374299265370056,0.4157353587721273,0.379758260416847,0.39175062653527376,0.0
1,3,7,20,0.39808801298905555,0.4106592133992363,0.42323041380941695,0.4358016142195977,0.39808801298905555,0.4106592133992363,0.42323041380941695,0.4358016142195977,0.39808801298905555,0.4106592133992363,0.42323041380941695,0.4358016142195977,0.39808801298905555,0.4106592133992363,0.0
1,3,7,21,0.4138281283592331,0.42689638504426153,0.43996464172928995,0.4530328984143184,0.4138281283592331,0.42689638504426153,0.43996464172928995,0.4530328984143184,0.4138281283592331,0.42689638504426153,0.43996464172928995,0.4530328984143184,0.4138281283592331,0.42689638504426153,0.0
1,3,7,22,0.42590594367667284,0.4393556050559362,0.4528052664351996,0.4662549278144629,0.42590594367667284,0.4393556050559362,0.4528052664351996,0.4662549278144629,0.42590594367667284,0.4393556050559362,0.4528052664351996,0.4662549278144629,0.42590594367667284,0.4393556050559362,0.0
1,3,7,23,0.4334983757870247,0.4471877981802992,0.46087722057357366,0.47456664296684814,0.4334983757870247,0.4471877981802992,0.46087722057357366,0.47456664296684814,0.4334983757870247,0.4471877981802992,0.46087722057357366,0.47456664296684814,0.4334983757870247,0.4471877981802992,0.0
1,3,7,24,0.43608801298905553,0.44985921339923624,0.46363041380941694,0.47740161421959765,0.43608801298905553,0.44985921339923624,0.46363041380941694,0.47740161421959765,0.43608801298905553,0.44985921339923624,0.46363041380941694,0.47740161421959765,0.43608801298905553,0.44985921339923624,0.0
1,3,8,1,0.4341598804286054,0.4478701924421404,0.4615805044556753,0.47529081646921023,0.4341598804286054,0.4478701924421404,0.4615805044556753,0.47529081646921023,0.4341598804286054,0.4478701924421404,0.4615805044556753,0.47529081646921023,0.4341598804286054,0.4478701924421404,0.0
1,3,8,2,0.42656744831825355,0.4400379993177774,0.4535085503173012,0.466979101316825,0.42656744831825355,0.4400379993177774,0.4535085503173012,0.466979101316825,0.42656744831825355,0.4400379993177774,0.4535085503173012,0.466979101316825,0.42656744831825355,0.4400379993177774,0.0
1,3,8,3,0.4144896330008139,0.4275787793061027,0.4406679256113916,0.45375707191668047,0.4144896330008139,0.4275787793061027,0.4406679256113916,0.45375707191668047,0.4144896330008139,0.4275787793061027,0.4406679256113916,0.45375707191668047,0.4144896330008139,0.4275787793061027,0.0
1,3,8,4,0.39874951763063626,0.4113416076610774,0.42393369769151856,0.43652578772195977,0.39874951763063626,0.4113416076610774,0.42393369769151856,0.43652578772195977,0.39874951763063626,0.4113416076610774,0.42393369769151856,0.43652578772195977,0.39874951763063626,0.4113416076610774,0.0
1,3,8,5,0.38041976505842784,0.392433020797115,0.40444627653580223,0.41645953227448945,0.38041976505842784,0.392433020797115,0.40444627653580223,0.41645953227448945,0.38041976505842784,0.392433020797115,0.40444627653580223,0.41645953227448945,0.38041976505842784,0.392433020797115,0.0
1,3,8,6,0.36074951763063623,0.3721416076610774,0.38353369769151857,0.3949257877219597,0.36074951763063623,0.3721416076610774,0.38353369769151857,0.3949257877219597,0.36074951763063623,0.3721416076610774,0.38353369769151857,0.3949257877219597,0.36074951763063623,0.3721416076610774,0.0
1,3,8,7,0.3410792702028447,0.3518501945250398,0.36262111884723486,0.37339204316943,0.3410792702028447,0.3518501945250398,0.36262111884723486,0.37339204316943,0.3410792702028447,0.3518501945250398,0.36262111884723486,0.37339204316943,0.3410792702028447,0.3518501945250398,0.0
1,3,8,8,0.32274951763063625,0.3329416076610774,0.3431336976915186,0.3533257877219597,0.32274951763063625,0.3329416076610774,0.3431336976915186,0.3533257877219597,0.32274951763063625,0.3329416076610774,0.3431336976915186,0.3533257877219597,0.32274951763063625,0.3329416076610774,0.0
1,3,8,9,0.3070094022604586,0.316704436016052,0.32639946977164547,0.3360945035272389,0.3070094022604586,0.316704436016052,0.32639946977164547,0.3360945035272389,0.3070094022604586,0.316704436016052,0.32639946977164547,0.3360945035272389,0.3070094022604586,0.316704436016052,0.0
1,3,8,10,0.2949315869430189,0.30424521600437743,0.3135588450657359,0.3228724741270944,0.2949315869430189,0.30424521600437743,0.3135588450657359,0.3228724741270944,0.2949315869430189,0.30424521600437743,0.3135588450657359,0.3228724741270944,0.2949315869430189,0.30424521600437743,0.0
1,3,8,11,0.28733915483266703,0.2964130228800144,0.3054868909273618,0.3145607589747092,0.28733915483266703,0.2964130228800144,0.3054868909273618,0.3145607589747092,0.28733915483266703,0.2964130228800144,0.3054868909273618,0.3145607589747092,0.28733915483266703,0.2964130228800144,0.0
1,3,8,12,0.2847495176306362,0.2937416076610774,0.30273369769151853,0.3117257877219597,0.2847495176306362,0.2937416076610774,0.30273369769151853,0.3117257877219597,0.2847495176306362,0.2937416076610774,0.30273369769151853,0.3117257877219597,0.2847495176306362,0.2937416076610774,0.0
1,3,8,13,0.28733915483266703,0.2964130228800144,0.3054868909273618,0.3145607589747092,0.28733915483266703,0.2964130228800144,0.3054868909273618,0.3145607589747092,0.28733915483266703,0.2964130228800144,0.3054868909273618,0.3145607589747092,0.28733915483266703,0.2964130228800144,0.0
1,3,8,14,0.2949315869430189,0.30424521600437743,0.3135588450657359,0.3228724741270944,0.2949315869430189,0.30424521600437743,0.3135588450657359,0.3228724741270944,0.2949315869430189,0.30424521600437743,0.3135588450657359,0.3228724741270944,0.2949315869430189,0.30424521600437743,0.0
1,3,8,15,0.3070094022604586,0.316704436016052,0.32639946977164547,0.3360945035272389,0.3070094022604586,0.316704436016052,0.32639946977164547,0.3360945035272389,0.3070094022604586,0.316704436016052,0.32639946977164547,0.3360945035272389,0.3070094022604586,0.316704436016052,0.0
1,3,8,16,0.3227495176306362,0.33294160766107733,0.3431336976915185,0.35332578772195966,0.3227495176306362,0.33294160766107733,0.3431336976915185,0.35332578772195966,0.3227495176306362,0.33294160766107733,0.3431336976915185,0.35332578772195966,0.3227495176306362,0.33294160766107733,0.0
1,3,8,17,0.3410792702028447,0.3518501945250398,0.36262111884723486,0.37339204316943,0.3410792702028447,0.3518501945250398,0.36262111884723486,0.37339204316943,0.3410792702028447,0.3518501945250398,0.36262111884723486,0.37339204316943,0.3410792702028447,0.3518501945250398,0.0
1,3,8,18,0.36074951763063623,0.3721416076610774,0.38353369769151857,0.3949257877219597,0.36074951763063623,0.3721416076610774,0.38353369769151857,0.3949257877219597,0.36074951763063623,0.3721416076610774,0.38353369769151857,0.3949257877219597,0.36074951763063623,0.3721416076610774,0.0
1,3,8,19,0.3804197650584278,0.39243302079711495,0.4044462765358022,0.4164595322744894,0.3804197650584278,0.39243302079711495,0.4044462765358022,0.4164595322744894,0.3804197650584278,0.39243302079711495,0.4044462765358022,0.4164595322744894,0.3804197650584278,0.39243302079711495,0.0
1,3,8,20,0.39874951763063626,0.4113416076610774,0.42393369769151856,0.43652578772195977,0.39874951763063626,0.4113416076610774,0.42393369769151856,0.43652578772195977,0.39874951763063626,0.4113416076610774,0.42393369769151856,0.43652578772195977,0.39874951763063626,0.4113416076610774,0.0
1,3,8,21,0.4144896330008138,0.42757877930610266,0.44066792561139156,0.4537570719166804,0.4144896330008138,0.42757877930610266,0.44066792561139156,0.4537570719166804,0.4144896330008138,0.42757877930610266,0.44066792561139156,0.4537570719166804,0.4144896330008138,0.42757877930610266,0.0
1,3,8,22,0.42656744831825355,0.4400379993177774,0.4535085503173012,0.466979101316825,0.42656744831825355,0.4400379993177774,0.4535085503173012,0.466979101316825,0.42656744831825355,0.4400379993177774,0.4535085503173012,0.466979101316825,0.42656744831825355,0.4400379993177774,0.0
1,3,8,23,0.4341598804286054,0.4478701924421404,0.4615805044556753,0.47529081646921023,0.4341598804286054,0.4478701924421404,0.4615805044556753,0.47529081646921023,0.4341598804286054,0.4478701924421404,0.4615805044556753,0.47529081646921023,0.4341598804286054,0.4478701924421404,0.0
1,3,8,24,0.43674951763063624,0.4505416076610774,0.46433369769151855,0.47812578772195974,0.43674951763063624,0.4505416076610774,0.46433369769151855,0.47812578772195974,0.43674951763063624,0.4505416076610774,0.46433369769151855,0.47812578772195974,0.43674951763063624,0.4505416076610774,0.0
1,3,9,1,0.4348130141284377,0.44854395141670417,0.46227488870497063,0.4760058259932371,0.4348130141284377,0.44854395141670417,0.46227488870497063,0.4760058259932371,0.4348130141284377,0.44854395141670417,0.46227488870497063,0.4760058259932371,0.4348130141284377,0.44854395141670417,0.0
1,3,9,2,0.4272205820180858,0.44071175829234116,0.4542029345665965,0.4676941108408519,0.4272205820180858,0.44071175829234116,0.4542029345665965,0.4676941108408519,0.4272205820180858,0.44071175829234116,0.4542029345665965,0.4676941108408519,0.4272205820180858,0.44071175829234116,0.0
1,3,9,3,0.4151427667006461,0.4282525382806665,0.4413623098606869,0.45447208144070733,0.4151427667006461,0.4282525382806665,0.4413623098606869,0.45447208144070733,0.4151427667006461,0.4282525382806665,0.4413623098606869,0.45447208144070733,0.4151427667006461,0.4282525382806665,0.0
1,3,9,4,0.3994026513304685,0.4120153666356412,0.4246280819408139,0.43724079724598663,0.3994026513304685,0.4120153666356412,0.4246280819408139,0.43724079724598663,0.3994026513304685,0.4120153666356412,0.4246280819408139,0.43724079724598663,0.3994026513304685,0.4120153666356412,0.0
1,3,9,5,0.38107289875826006,0.3931067797716788,0.40514066078509753,0.4171745417985163,0.38107289875826006,0.3931067797716788,0.40514066078509753,0.4171745417985163,0.38107289875826006,0.3931067797716788,0.40514066078509753,0.4171745417985163,0.38107289875826006,0.3931067797716788,0.0
1,3,9,6,0.36140265133046845,0.3728153666356412,0.38422808194081387,0.39564079724598655,0.36140265133046845,0.3728153666356412,0.38422808194081387,0.39564079724598655,0.36140265133046845,0.3728153666356412,0.38422808194081387,0.39564079724598655,0.36140265133046845,0.3728153666356412,0.0
1,3,9,7,0.3417324039026769,0.3525239534996035,0.3633155030965302,0.37410705269345684,0.3417324039026769,0.3525239534996035,0.3633155030965302,0.37410705269345684,0.3417324039026769,0.3525239534996035,0.3633155030965302,0.37410705269345684,0.3417324039026769,0.3525239534996035,0.0
1,3,9,8,0.32340265133046847,0.3336153666356411,0.3438280819408138,0.3540407972459865,0.32340265133046847,0.3336153666356411,0.3438280819408138,0.3540407972459865,0.32340265133046847,0.3336153666356411,0.3438280819408138,0.3540407972459865,0.32340265133046847,0.3336153666356411,0.0
1,3,9,9,0.30766253596029086,0.3173781949906158,0.3270938540209408,0.3368095130512658,0.30766253596029086,0.3173781949906158,0.3270938540209408,0.3368095130512658,0.30766253596029086,0.3173781949906158,0.3270938540209408,0.3368095130512658,0.30766253596029086,0.3173781949906158,0.0
1,3,9,10,0.29558472064285113,0.3049189749789412,0.31425322931503125,0.3235874836511213,0.29558472064285113,0.3049189749789412,0.31425322931503125,0.3235874836511213,0.29558472064285113,0.3049189749789412,0.31425322931503125,0.3235874836511213,0.29558472064285113,0.3049189749789412,0.0
1,3,9,11,0.28799228853249925,0.2970867818545782,0.30618127517665716,0.31527576849873606,0.28799228853249925,0.2970867818545782,0.30618127517665716,0.31527576849873606,0.28799228853249925,0.2970867818545782,0.30618127517665716,0.31527576849873606,0.28799228853249925,0.2970867818545782,0.0
1,3,9,12,0.28540265133046844,0.2944153666356411,0.3034280819408138,0.3124407972459865,0.28540265133046844,0.2944153666356411,0.3034280819408138,0.3124407972459865,0.28540265133046844,0.2944153666356411,0.3034280819408138,0.3124407972459865,0.28540265133046844,0.2944153666356411,0.0
1,3,9,13,0.28799228853249925,0.2970867818545782,0.30618127517665716,0.31527576849873606,0.28799228853249925,0.2970867818545782,0.30618127517665716,0.31527576849873606,0.28799228853249925,0.2970867818545782,0.30618127517665716,0.31527576849873606,0.28799228853249925,0.2970867818545782,0.0
1,3,9,14,0.29558472064285113,0.3049189749789412,0.31425322931503125,0.3235874836511213,0.29558472064285113,0.3049189749789412,0.31425322931503125,0.3235874836511213,0.29558472064285113,0.3049189749789412,0.31425322931503125,0.3235874836511213,0.29558472064285113,0.3049189749789412,0.0
1,3,9,15,0.30766253596029086,0.3173781949906158,0.3270938540209408,0.3368095130512658,0.30766253596029086,0.3173781949906158,0.3270938540209408,0.3368095130512658,0.30766253596029086,0.3173781949906158,0.3270938540209408,0.3368095130512658,0.30766253596029086,0.3173781949906158,0.0
1,3,9,16,0.32340265133046847,0.3336153666356411,0.3438280819408138,0.3540407972459865,0.32340265133046847,0.3336153666356411,0.3438280819408138,0.3540407972459865,0.32340265133046847,0.3336153666356411,0.3438280819408138,0.3540407972459865,0.32340265133046847,0.3336153666356411,0.0
1,3,9,17,0.3417324039026769,0.3525239534996035,0.3633155030965302,0.37410705269345684,0.3417324039026769,0.3525239534996035,0.3633155030965302,0.37410705269345684,0.3417324039026769,0.3525239534996035,0.3633155030965302,0.37410705269345684,0.3417324039026769,0.3525239534996035,0.0
1,3,9,18,0.36140265133046845,0.3728153666356412,0.38422808194081387,0.39564079724598655,0.36140265133046845,0.3728153666356412,0.38422808194081387,0.39564079724598655,0.36140265133046845,0.3728153666356412,0.38422808194081387,0.39564079724598655,0.36140265133046845,0.3728153666356412,0.0
1,3,9,19,0.38107289875825995,0.3931067797716787,0.4051406607850974,0.4171745417985162,0.38107289875825995,0.3931067797716787,0.4051406607850974,0.4171745417985162,0.38107289875825995,0.3931067797716787,0.4051406607850974,0.4171745417985162,0.38107289875825995,0.3931067797716787,0.0
1,3,9,20,0.3994026513304685,0.4120153666356412,0.4246280819408139,0.43724079724598663,0.3994026513304685,0.4120153666356412,0.4246280819408139,0.43724079724598663,0.3994026513304685,0.4120153666356412,0.4246280819408139,0.43724079724598663,0.3994026513304685,0.4120153666356412,0.0
1,3,9,21,0.415142766700646,0.4282525382806664,0.4413623098606868,0.4544720814407072,0.415142766700646,0.4282525382806664,0.4413623098606868,0.4544720814407072,0.415142766700646,0.4282525382806664,0.4413623098606868,0.4544720814407072,0.415142766700646,0.4282525382806664,0.0
1,3,9,22,0.4272205820180858,0.44071175829234116,0.4542029345665965,0.4676941108408519,0.4272205820180858,0.44071175829234116,0.4542029345665965,0.4676941108408519,0.4272205820180858,0.44071175829234116,0.4542029345665965,0.4676941108408519,0.4272205820180858,0.44071175829234116,0.0
1,3,9,23,0.4348130141284377,0.44854395141670417,0.46227488870497063,0.4760058259932371,0.4348130141284377,0.44854395141670417,0.46227488870497063,0.4760058259932371,0.4348130141284377,0.44854395141670417,0.46227488870497063,0.4760058259932371,0.4348130141284377,0.44854395141670417,0.0
1,3,9,24,0.43740265133046846,0.45121536663564116,0.46502808194081385,0.47884079724598655,0.43740265133046846,0.45121536663564116,0.46502808194081385,0.47884079724598655,0.43740265133046846,0.45121536663564116,0.46502808194081385,0.47884079724598655,0.43740265133046846,0.45121536663564116,0.0
1,3,10,1,0.4354575833489104,0.4492088754546655,0.4629601675604205,0.4767114596661756,0.4354575833489104,0.4492088754546655,0.4629601675604205,0.4767114596661756,0.4354575833489104,0.4492088754546655,0.4629601675604205,0.4767114596661756,0.4354575833489104,0.4492088754546655,0.0
1,3,10,2,0.4278651512385585,0.44137668233030247,0.45488821342204644,0.4683997445137904,0.4278651512385585,0.44137668233030247,0.45488821342204644,0.4683997445137904,0.4278651512385585,0.44137668233030247,0.45488821342204644,0.4683997445137904,0.4278651512385585,0.44137668233030247,0.0
1,3,10,3,0.41578733592111883,0.4289174623186278,0.44204758871613686,0.4551777151136459,0.41578733592111883,0.4289174623186278,0.44204758871613686,0.4551777151136459,0.41578733592111883,0.4289174623186278,0.44204758871613686,0.4551777151136459,0.41578733592111883,0.4289174623186278,0.0
1,3,10,4,0.4000472205509412,0.4126802906736025,0.4253133607962638,0.43794643091892516,0.4000472205509412,0.4126802906736025,0.4253133607962638,0.43794643091892516,0.4000472205509412,0.4126802906736025,0.4253133607962638,0.43794643091892516,0.4000472205509412,0.4126802906736025,0.0
1,3,10,5,0.38171746797873274,0.3937717038096401,0.4058259396405475,0.41788017547145484,0.38171746797873274,0.3937717038096401,0.4058259396405475,0.41788017547145484,0.38171746797873274,0.3937717038096401,0.4058259396405475,0.41788017547145484,0.38171746797873274,0.3937717038096401,0.0
1,3,10,6,0.3620472205509412,0.3734802906736025,0.3849133607962638,0.39634643091892513,0.3620472205509412,0.3734802906736025,0.3849133607962638,0.39634643091892513,0.3620472205509412,0.3734802906736025,0.3849133607962638,0.39634643091892513,0.3620472205509412,0.3734802906736025,0.0
1,3,10,7,0.3423769731231496,0.35318887753756484,0.3640007819519801,0.37481268636639536,0.3423769731231496,0.35318887753756484,0.3640007819519801,0.37481268636639536,0.3423769731231496,0.35318887753756484,0.3640007819519801,0.37481268636639536,0.3423769731231496,0.35318887753756484,0.0
1,3,10,8,0.3240472205509412,0.3342802906736025,0.3445133607962638,0.3547464309189251,0.3240472205509412,0.3342802906736025,0.3445133607962638,0.3547464309189251,0.3240472205509412,0.3342802906736025,0.3445133607962638,0.3547464309189251,0.3240472205509412,0.3342802906736025,0.0
1,3,10,9,0.30830710518076354,0.3180431190285771,0.3277791328763907,0.33751514672420435,0.30830710518076354,0.3180431190285771,0.3277791328763907,0.33751514672420435,0.30830710518076354,0.3180431190285771,0.3277791328763907,0.33751514672420435,0.30830710518076354,0.3180431190285771,0.0
1,3,10,10,0.29622928986332386,0.30558389901690247,0.31493850817048114,0.3242931173240598,0.29622928986332386,0.30558389901690247,0.31493850817048114,0.3242931173240598,0.29622928986332386,0.30558389901690247,0.31493850817048114,0.3242931173240598,0.29622928986332386,0.30558389901690247,0.0
1,3,10,11,0.288636857752972,0.2977517058925395,0.30686655403210705,0.3159814021716746,0.288636857752972,0.2977517058925395,0.30686655403210705,0.3159814021716746,0.288636857752972,0.2977517058925395,0.30686655403210705,0.3159814021716746,0.288636857752972,0.2977517058925395,0.0
1,3,10,12,0.2860472205509412,0.2950802906736025,0.3041133607962638,0.3131464309189251,0.2860472205509412,0.2950802906736025,0.3041133607962638,0.3131464309189251,0.2860472205509412,0.2950802906736025,0.3041133607962638,0.3131464309189251,0.2860472205509412,0.2950802906736025,0.0
1,3,10,13,0.288636857752972,0.2977517058925395,0.30686655403210705,0.3159814021716746,0.288636857752972,0.2977517058925395,0.30686655403210705,0.3159814021716746,0.288636857752972,0.2977517058925395,0.30686655403210705,0.3159814021716746,0.288636857752972,0.2977517058925395,0.0
1,3,10,14,0.29622928986332386,0.30558389901690247,0.31493850817048114,0.3242931173240598,0.29622928986332386,0.30558389901690247,0.31493850817048114,0.3242931173240598,0.29622928986332386,0.30558389901690247,0.31493850817048114,0.3242931173240598,0.29622928986332386,0.30558389901690247,0.0
1,3,10,15,0.30830710518076354,0.3180431190285771,0.3277791328763907,0.33751514672420435,0.30830710518076354,0.3180431190285771,0.3277791328763907,0.33751514672420435,0.30830710518076354,0.3180431190285771,0.3277791328763907,0.33751514672420435,0.30830710518076354,0.3180431190285771,0.0
1,3,10,16,0.32404722055094115,0.33428029067360243,0.34451336079626377,0.35474643091892505,0.32404722055094115,0.33428029067360243,0.34451336079626377,0.35474643091892505,0.32404722055094115,0.33428029067360243,0.34451336079626377,0.35474643091892505,0.32404722055094115,0.33428029067360243,0.0
1,3,10,17,0.3423769731231496,0.35318887753756484,0.3640007819519801,0.37481268636639536,0.3423769731231496,0.35318887753756484,0.3640007819519801,0.37481268636639536,0.3423769731231496,0.35318887753756484,0.3640007819519801,0.37481268636639536,0.3423769731231496,0.35318887753756484,0.0
1,3,10,18,0.3620472205509412,0.3734802906736025,0.3849133607962638,0.39634643091892513,0.3620472205509412,0.3734802906736025,0.3849133607962638,0.39634643091892513,0.3620472205509412,0.3734802906736025,0.3849133607962638,0.39634643091892513,0.3620472205509412,0.3734802906736025,0.0
1,3,10,19,0.3817174679787327,0.39377170380964005,0.4058259396405474,0.4178801754714548,0.3817174679787327,0.39377170380964005,0.4058259396405474,0.4178801754714548,0.3817174679787327,0.39377170380964005,0.4058259396405474,0.4178801754714548,0.3817174679787327,0.39377170380964005,0.0
1,3,10,20,0.4000472205509412,0.4126802906736025,0.4253133607962638,0.43794643091892516,0.4000472205509412,0.4126802906736025,0.4253133607962638,0.43794643091892516,0.4000472205509412,0.4126802906736025,0.4253133607962638,0.43794643091892516,0.4000472205509412,0.4126802906736025,0.0
1,3,10,21,0.4157873359211188,0.42891746231862776,0.4420475887161368,0.45517771511364585,0.4157873359211188,0.42891746231862776,0.4420475887161368,0.45517771511364585,0.4157873359211188,0.42891746231862776,0.4420475887161368,0.45517771511364585,0.4157873359211188,0.42891746231862776,0.0
1,3,10,22,0.4278651512385585,0.44137668233030247,0.45488821342204644,0.4683997445137904,0.4278651512385585,0.44137668233030247,0.45488821342204644,0.4683997445137904,0.4278651512385585,0.44137668233030247,0.45488821342204644,0.4683997445137904,0.4278651512385585,0.44137668233030247,0.0
1,3,10,23,0.4354575833489104,0.4492088754546655,0.4629601675604205,0.4767114596661756,0.4354575833489104,0.4492088754546655,0.4629601675604205,0.4767114596661756,0.4354575833489104,0.4492088754546655,0.4629601675604205,0.4767114596661756,0.4354575833489104,0.4492088754546655,0.0
1,3,10,24,0.4380472205509412,0.4518802906736025,0.4657133607962638,0.4795464309189251,0.4380472205509412,0.4518802906736025,0.4657133607962638,0.4795464309189251,0.4380472205509412,0.4518802906736025,0.4657133607962638,0.4795464309189251,0.4380472205509412,0.4518802906736025,0.0
1,3,11,1,0.4360933970902526,0.44986476752468163,0.4636361379591107,0.47740750839353974,0.4360933970902526,0.44986476752468163,0.4636361379591107,0.47740750839353974,0.4360933970902526,0.44986476752468163,0.4636361379591107,0.47740750839353974,0.4360933970902526,0.44986476752468163,0.0
1,3,11,2,0.4285009649799007,0.4420325744003187,0.4555641838207366,0.4690957932411545,0.4285009649799007,0.4420325744003187,0.4555641838207366,0.4690957932411545,0.4285009649799007,0.4420325744003187,0.4555641838207366,0.4690957932411545,0.4285009649799007,0.4420325744003187,0.0
1,3,11,3,0.416423149662461,0.429573354388644,0.442723559114827,0.45587376384100997,0.416423149662461,0.429573354388644,0.442723559114827,0.45587376384100997,0.416423149662461,0.429573354388644,0.442723559114827,0.45587376384100997,0.416423149662461,0.429573354388644,0.0
1,3,11,4,0.4006830342922834,0.4133361827436187,0.42598933119495397,0.4386424796462893,0.4006830342922834,0.4133361827436187,0.42598933119495397,0.4386424796462893,0.4006830342922834,0.4133361827436187,0.42598933119495397,0.4386424796462893,0.4006830342922834,0.4133361827436187,0.0
1,3,11,5,0.382353281720075,0.3944275958796563,0.40650191003923763,0.41857622419881896,0.382353281720075,0.3944275958796563,0.40650191003923763,0.41857622419881896,0.382353281720075,0.3944275958796563,0.40650191003923763,0.41857622419881896,0.382353281720075,0.3944275958796563,0.0
1,3,11,6,0.3626830342922834,0.37413618274361865,0.3855893311949539,0.3970424796462892,0.3626830342922834,0.37413618274361865,0.3855893311949539,0.3970424796462892,0.3626830342922834,0.37413618274361865,0.3855893311949539,0.3970424796462892,0.3626830342922834,0.37413618274361865,0.0
1,3,11,7,0.3430127868644918,0.35384476960758104,0.36467675235067026,0.3755087350937595,0.3430127868644918,0.35384476960758104,0.36467675235067026,0.3755087350937595,0.3430127868644918,0.35384476960758104,0.36467675235067026,0.3755087350937595,0.3430127868644918,0.35384476960758104,0.0
1,3,11,8,0.3246830342922834,0.3349361827436187,0.345189331194954,0.3554424796462892,0.3246830342922834,0.3349361827436187,0.345189331194954,0.3554424796462892,0.3246830342922834,0.3349361827436187,0.345189331194954,0.3554424796462892,0.3246830342922834,0.3349361827436187,0.0
1,3,11,9,0.30894291892210574,0.31869901109859333,0.3284551032750809,0.3382111954515684,0.30894291892210574,0.31869901109859333,0.3284551032750809,0.3382111954515684,0.30894291892210574,0.31869901109859333,0.3284551032750809,0.3382111954515684,0.30894291892210574,0.31869901109859333,0.0
1,3,11,10,0.29686510360466606,0.3062397910869187,0.3156144785691713,0.3249891660514239,0.29686510360466606,0.3062397910869187,0.3156144785691713,0.3249891660514239,0.29686510360466606,0.3062397910869187,0.3156144785691713,0.3249891660514239,0.29686510360466606,0.3062397910869187,0.0
1,3,11,11,0.2892726714943142,0.29840759796255567,0.3075425244307972,0.3166774508990387,0.2892726714943142,0.29840759796255567,0.3075425244307972,0.3166774508990387,0.2892726714943142,0.29840759796255567,0.3075425244307972,0.3166774508990387,0.2892726714943142,0.29840759796255567,0.0
1,3,11,12,0.28668303429228337,0.2957361827436186,0.30478933119495394,0.3138424796462892,0.28668303429228337,0.2957361827436186,0.30478933119495394,0.3138424796462892,0.28668303429228337,0.2957361827436186,0.30478933119495394,0.3138424796462892,0.28668303429228337,0.2957361827436186,0.0
1,3,11,13,0.2892726714943142,0.29840759796255567,0.3075425244307972,0.3166774508990387,0.2892726714943142,0.29840759796255567,0.3075425244307972,0.3166774508990387,0.2892726714943142,0.29840759796255567,0.3075425244307972,0.3166774508990387,0.2892726714943142,0.29840759796255567,0.0
1,3,11,14,0.29686510360466606,0.3062397910869187,0.3156144785691713,0.3249891660514239,0.29686510360466606,0.3062397910869187,0.3156144785691713,0.3249891660514239,0.29686510360466606,0.3062397910869187,0.3156144785691713,0.3249891660514239,0.29686510360466606,0.3062397910869187,0.0
1,3,11,15,0.30894291892210574,0.31869901109859333,0.3284551032750809,0.3382111954515684,0.30894291892210574,0.31869901109859333,0.3284551032750809,0.3382111954515684,0.30894291892210574,0.31869901109859333,0.3284551032750809,0.3382111954515684,0.30894291892210574,0.31869901109859333,0.0
1,3,11,16,0.32468303429228335,0.33493618274361864,0.34518933119495393,0.35544247964628917,0.32468303429228335,0.33493618274361864,0.34518933119495393,0.35544247964628917,0.32468303429228335,0.33493618274361864,0.34518933119495393,0.35544247964628917,0.32468303429228335,0.33493618274361864,0.0
1,3,11,17,0.3430127868644918,0.35384476960758104,0.36467675235067026,0.3755087350937595,0.3430127868644918,0.35384476960758104,0.36467675235067026,0.3755087350937595,0.3430127868644918,0.35384476960758104,0.36467675235067026,0.3755087350937595,0.3430127868644918,0.35384476960758104,0.0
1,3,11,18,0.3626830342922834,0.37413618274361865,0.3855893311949539,0.3970424796462892,0.3626830342922834,0.37413618274361865,0.3855893311949539,0.3970424796462892,0.3626830342922834,0.37413618274361865,0.3855893311949539,0.3970424796462892,0.3626830342922834,0.37413618274361865,0.0
