Month,Day,Period,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,NI
3,4,13,0.6231876721787215,0.636307412645642,0.6494271531125624,0.6231876721787215,0.636307412645642,0.6494271531125624,0.6231876721787215,0.636307412645642,0.6494271531125624,0.6231876721787215,0.636307412645642,0.6494271531125624,0.6231876721787215,0.636307412645642,0.0
3,4,14,0.5587347814329474,0.570497618936799,0.5822604564406505,0.5587347814329474,0.570497618936799,0.5822604564406505,0.5587347814329474,0.570497618936799,0.5822604564406505,0.5587347814329474,0.570497618936799,0.5822604564406505,0.5587347814329474,0.570497618936799,0.0
3,4,15,0.45620503868540185,0.46580935528930506,0.47541367189320827,0.45620503868540185,0.46580935528930506,0.47541367189320827,0.45620503868540185,0.46580935528930506,0.47541367189320827,0.45620503868540185,0.46580935528930506,0.47541367189320827,0.45620503868540185,0.46580935528930506,0.0
3,4,16,0.3225856764659188,0.3293769538652013,0.3361682312644838,0.3225856764659188,0.3293769538652013,0.3361682312644838,0.3225856764659188,0.3293769538652013,0.3361682312644838,0.3225856764659188,0.3293769538652013,0.3361682312644838,0.3225856764659188,0.3293769538652013,0.0
3,4,17,0.16698263349331982,0.17049805735633708,0.17401348121935434,0.16698263349331982,0.17049805735633708,0.17401348121935434,0.16698263349331982,0.17049805735633708,0.17401348121935434,0.16698263349331982,0.17049805735633708,0.17401348121935434,0.16698263349331982,0.17049805735633708,0.0
3,4,18,7.901070322695424e-17,8.067408645278486e-17,8.233746967861548e-17,7.901070322695424e-17,8.067408645278486e-17,8.233746967861548e-17,7.901070322695424e-17,8.067408645278486e-17,8.233746967861548e-17,7.901070322695424e-17,8.067408645278486e-17,8.233746967861548e-17,7.901070322695424e-17,8.067408645278486e-17,0.0
3,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,7,0.16618566732595863,0.16968431295387354,0.17318295858178848,0.16618566732595863,0.16968431295387354,0.17318295858178848,0.16618566732595863,0.16968431295387354,0.17318295858178848,0.16618566732595863,0.16968431295387354,0.17318295858178848,0.16618566732595863,0.16968431295387354,0.0
3,5,8,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.0
3,5,9,0.4540276866242581,0.46358616423740034,0.4731446418505426,0.4540276866242581,0.46358616423740034,0.4731446418505426,0.4540276866242581,0.46358616423740034,0.4731446418505426,0.4540276866242581,0.46358616423740034,0.4731446418505426,0.4540276866242581,0.46358616423740034,0.0
3,5,10,0.5560680806628476,0.567774777097855,0.5794814735328623,0.5560680806628476,0.567774777097855,0.5794814735328623,0.5560680806628476,0.567774777097855,0.5794814735328623,0.5560680806628476,0.567774777097855,0.5794814735328623,0.5560680806628476,0.567774777097855,0.0
3,5,11,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.0
3,5,12,0.6420921121169073,0.6556098407930527,0.6691275694691982,0.6420921121169073,0.6556098407930527,0.6691275694691982,0.6420921121169073,0.6556098407930527,0.6691275694691982,0.6420921121169073,0.6556098407930527,0.6691275694691982,0.6420921121169073,0.6556098407930527,0.0
3,5,13,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.6463276004323312,0.6202133539502168,0.6332704771912739,0.0
3,5,14,0.5560680806628477,0.5677747770978551,0.5794814735328624,0.5560680806628477,0.5677747770978551,0.5794814735328624,0.5560680806628477,0.5677747770978551,0.5794814735328624,0.5560680806628477,0.5677747770978551,0.5794814735328624,0.5560680806628477,0.5677747770978551,0.0
3,5,15,0.45402768662425813,0.4635861642374004,0.47314464185054267,0.45402768662425813,0.4635861642374004,0.47314464185054267,0.45402768662425813,0.4635861642374004,0.47314464185054267,0.45402768662425813,0.4635861642374004,0.47314464185054267,0.45402768662425813,0.4635861642374004,0.0
3,5,16,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.334563784734599,0.3210460560584536,0.3278049203965263,0.0
3,5,17,0.16618566732595882,0.16968431295387373,0.17318295858178867,0.16618566732595882,0.16968431295387373,0.17318295858178867,0.16618566732595882,0.16968431295387373,0.17318295858178867,0.16618566732595882,0.16968431295387373,0.17318295858178867,0.16618566732595882,0.16968431295387373,0.0
3,5,18,7.86336049861734e-17,8.028904930167178e-17,8.194449361717018e-17,7.86336049861734e-17,8.028904930167178e-17,8.194449361717018e-17,7.86336049861734e-17,8.028904930167178e-17,8.194449361717018e-17,7.86336049861734e-17,8.028904930167178e-17,8.194449361717018e-17,7.86336049861734e-17,8.028904930167178e-17,0.0
3,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,7,0.16543215499184744,0.16891493720220213,0.1723977194125568,0.16543215499184744,0.16891493720220213,0.1723977194125568,0.16543215499184744,0.16891493720220213,0.1723977194125568,0.16543215499184744,0.16891493720220213,0.1723977194125568,0.16543215499184744,0.16891493720220213,0.0
3,6,8,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.0
3,6,9,0.4519690526433365,0.4614841905937225,0.47099932854410853,0.4519690526433365,0.4614841905937225,0.47099932854410853,0.4519690526433365,0.4614841905937225,0.47099932854410853,0.4519690526433365,0.4614841905937225,0.47099932854410853,0.4519690526433365,0.4614841905937225,0.0
3,6,10,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.0
3,6,11,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.0
3,6,12,0.6391807640211259,0.6526372011584127,0.6660936382956996,0.6391807640211259,0.6526372011584127,0.6660936382956996,0.6391807640211259,0.6526372011584127,0.6660936382956996,0.6391807640211259,0.6526372011584127,0.6660936382956996,0.6391807640211259,0.6526372011584127,0.0
3,6,13,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.6433970479566655,0.617401207635184,0.6303991277959248,0.0
3,6,14,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.5768540120632791,0.5535467792526415,0.5652003956579603,0.0
3,6,15,0.4519690526433366,0.4614841905937226,0.47099932854410864,0.4519690526433366,0.4614841905937226,0.47099932854410864,0.4519690526433366,0.4614841905937226,0.47099932854410864,0.4519690526433366,0.4614841905937226,0.47099932854410864,0.4519690526433366,0.4614841905937226,0.0
3,6,16,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.3330468191478497,0.3195903820105629,0.3263186005792063,0.0
3,6,17,0.16543215499184763,0.1689149372022023,0.172397719412557,0.16543215499184763,0.1689149372022023,0.172397719412557,0.16543215499184763,0.1689149372022023,0.172397719412557,0.16543215499184763,0.1689149372022023,0.172397719412557,0.16543215499184763,0.1689149372022023,0.0
3,6,18,7.827706767350315e-17,7.992500594031374e-17,8.157294420712433e-17,7.827706767350315e-17,7.992500594031374e-17,8.157294420712433e-17,7.827706767350315e-17,7.992500594031374e-17,8.157294420712433e-17,7.827706767350315e-17,7.992500594031374e-17,8.157294420712433e-17,7.827706767350315e-17,7.992500594031374e-17,0.0
3,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,0.1647229895526897,0.1681908419643253,0.17165869437596087,0.1647229895526897,0.1681908419643253,0.17165869437596087,0.1647229895526897,0.1681908419643253,0.17165869437596087,0.1647229895526897,0.1681908419643253,0.17165869437596087,0.1647229895526897,0.1681908419643253,0.0
3,7,8,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.0
3,7,9,0.4500315766325857,0.45950592561432435,0.468980274596063,0.4500315766325857,0.45950592561432435,0.468980274596063,0.4500315766325857,0.45950592561432435,0.468980274596063,0.4500315766325857,0.45950592561432435,0.468980274596063,0.4500315766325857,0.45950592561432435,0.0
3,7,10,0.5511738654450302,0.5627775257701888,0.5743811860953473,0.5511738654450302,0.5627775257701888,0.5743811860953473,0.5511738654450302,0.5627775257701888,0.5743811860953473,0.5511738654450302,0.5627775257701888,0.5743811860953473,0.5511738654450302,0.5627775257701888,0.0
3,7,11,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.0
3,7,12,0.6364407591699496,0.6498395119945801,0.6632382648192107,0.6364407591699496,0.6498395119945801,0.6632382648192107,0.6364407591699496,0.6498395119945801,0.6632382648192107,0.6364407591699496,0.6498395119945801,0.6632382648192107,0.6364407591699496,0.6498395119945801,0.0
3,7,13,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.6406389689720239,0.6147545661852754,0.6276967675786497,0.0
3,7,14,0.5511738654450303,0.5627775257701889,0.5743811860953474,0.5511738654450303,0.5627775257701889,0.5743811860953474,0.5511738654450303,0.5627775257701889,0.5743811860953474,0.5511738654450303,0.5627775257701889,0.5743811860953474,0.5511738654450303,0.5627775257701889,0.0
3,7,15,0.45003157663258575,0.4595059256143244,0.46898027459606306,0.45003157663258575,0.4595059256143244,0.46898027459606306,0.45003157663258575,0.4595059256143244,0.46898027459606306,0.45003157663258575,0.4595059256143244,0.46898027459606306,0.45003157663258575,0.4595059256143244,0.0
3,7,16,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.3316191324096053,0.31822037958497473,0.32491975599729,0.0
3,7,17,0.1647229895526899,0.1681908419643255,0.17165869437596107,0.1647229895526899,0.1681908419643255,0.17165869437596107,0.1647229895526899,0.1681908419643255,0.17165869437596107,0.1647229895526899,0.1681908419643255,0.17165869437596107,0.1647229895526899,0.1681908419643255,0.0
3,7,18,7.794151385643902e-17,7.958238783236405e-17,8.122326180828909e-17,7.794151385643902e-17,7.958238783236405e-17,8.122326180828909e-17,7.794151385643902e-17,7.958238783236405e-17,8.122326180828909e-17,7.794151385643902e-17,7.958238783236405e-17,8.122326180828909e-17,7.794151385643902e-17,7.958238783236405e-17,0.0
3,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,7,0.16405901151031477,0.16751288543684772,0.17096675936338065,0.16405901151031477,0.16751288543684772,0.17096675936338065,0.16405901151031477,0.16751288543684772,0.17096675936338065,0.16405901151031477,0.16751288543684772,0.17096675936338065,0.16405901151031477,0.16751288543684772,0.0
3,8,8,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.0
3,8,9,0.4482175548857072,0.45765371393593257,0.467089872986158,0.4482175548857072,0.45765371393593257,0.467089872986158,0.4482175548857072,0.45765371393593257,0.467089872986158,0.4482175548857072,0.45765371393593257,0.467089872986158,0.4482175548857072,0.45765371393593257,0.0
3,8,10,0.548952151613948,0.5605090390163469,0.5720659264187458,0.548952151613948,0.5605090390163469,0.5720659264187458,0.548952151613948,0.5605090390163469,0.5720659264187458,0.548952151613948,0.5605090390163469,0.5720659264187458,0.548952151613948,0.5605090390163469,0.0
3,8,11,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.0
3,8,12,0.6338753450130743,0.6472200891186127,0.6605648332241512,0.6338753450130743,0.6472200891186127,0.6605648332241512,0.6338753450130743,0.6472200891186127,0.6605648332241512,0.6338753450130743,0.6472200891186127,0.6605648332241512,0.6338753450130743,0.6472200891186127,0.0
3,8,13,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.6380566323495388,0.612276566396022,0.6251665993727804,0.0
3,8,14,0.5489521516139481,0.560509039016347,0.5720659264187459,0.5489521516139481,0.560509039016347,0.5720659264187459,0.5489521516139481,0.560509039016347,0.5720659264187459,0.5489521516139481,0.560509039016347,0.5720659264187459,0.5489521516139481,0.560509039016347,0.0
3,8,15,0.44821755488570725,0.4576537139359327,0.4670898729861581,0.44821755488570725,0.4576537139359327,0.4670898729861581,0.44821755488570725,0.4576537139359327,0.4670898729861581,0.44821755488570725,0.4576537139359327,0.4670898729861581,0.44821755488570725,0.4576537139359327,0.0
3,8,16,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.3302824166120755,0.3169376725065371,0.3236100445593063,0.0
3,8,17,0.16405901151031496,0.1675128854368479,0.17096675936338085,0.16405901151031496,0.1675128854368479,0.17096675936338085,0.16405901151031496,0.1675128854368479,0.17096675936338085,0.16405901151031496,0.1675128854368479,0.17096675936338085,0.16405901151031496,0.1675128854368479,0.0
3,8,18,7.762734123286856e-17,7.926160104829738e-17,8.089586086372618e-17,7.762734123286856e-17,7.926160104829738e-17,8.089586086372618e-17,7.762734123286856e-17,7.926160104829738e-17,8.089586086372618e-17,7.762734123286856e-17,7.926160104829738e-17,8.089586086372618e-17,7.762734123286856e-17,7.926160104829738e-17,0.0
3,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,7,0.16344100781051613,0.16688187113284278,0.17032273445516943,0.16344100781051613,0.16688187113284278,0.17032273445516943,0.16344100781051613,0.16688187113284278,0.17032273445516943,0.16344100781051613,0.16688187113284278,0.17032273445516943,0.16344100781051613,0.16688187113284278,0.0
3,9,8,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.0
3,9,9,0.4465291373785918,0.4559297507970885,0.46533036421558516,0.4465291373785918,0.4559297507970885,0.46533036421558516,0.4465291373785918,0.4559297507970885,0.46533036421558516,0.4465291373785918,0.4559297507970885,0.46533036421558516,0.4465291373785918,0.4559297507970885,0.0
3,9,10,0.5468842709313406,0.5583976240035794,0.5699109770758182,0.5468842709313406,0.5583976240035794,0.5699109770758182,0.5468842709313406,0.5583976240035794,0.5699109770758182,0.5468842709313406,0.5583976240035794,0.5699109770758182,0.5468842709313406,0.5583976240035794,0.0
3,9,11,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.0
3,9,12,0.6314875620755636,0.6447820370666281,0.6580765120576926,0.6314875620755636,0.6447820370666281,0.6580765120576926,0.6314875620755636,0.6447820370666281,0.6580765120576926,0.6314875620755636,0.6447820370666281,0.6580765120576926,0.6314875620755636,0.6447820370666281,0.0
3,9,13,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.6356530986707547,0.6099701451891081,0.6228116219299313,0.0
3,9,14,0.5468842709313407,0.5583976240035795,0.5699109770758183,0.5468842709313407,0.5583976240035795,0.5699109770758183,0.5468842709313407,0.5583976240035795,0.5699109770758183,0.5468842709313407,0.5583976240035795,0.5699109770758183,0.5468842709313407,0.5583976240035795,0.0
3,9,15,0.4465291373785919,0.4559297507970886,0.46533036421558527,0.4465291373785919,0.4559297507970886,0.46533036421558527,0.4465291373785919,0.4559297507970886,0.46533036421558527,0.4465291373785919,0.4559297507970886,0.46533036421558527,0.4465291373785919,0.4559297507970886,0.0
3,9,16,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.32903825602884623,0.3157437810377817,0.322391018533314,0.0
3,9,17,0.16344100781051632,0.16688187113284297,0.17032273445516963,0.16344100781051632,0.16688187113284297,0.17032273445516963,0.16344100781051632,0.16688187113284297,0.17032273445516963,0.16344100781051632,0.16688187113284297,0.17032273445516963,0.16344100781051632,0.16688187113284297,0.0
3,9,18,7.733492215972044e-17,7.896302578413561e-17,8.059112940855077e-17,7.733492215972044e-17,7.896302578413561e-17,8.059112940855077e-17,7.733492215972044e-17,7.896302578413561e-17,8.059112940855077e-17,7.733492215972044e-17,7.896302578413561e-17,8.059112940855077e-17,7.733492215972044e-17,7.896302578413561e-17,0.0
3,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
