Bus,Zone,State,Hour,LMP,Energy,Congestion,Loss
3,B3,TS,74,20.0,20.0,0.0,0.0
3,B3,TS,75,20.0,20.0,0.0,0.0
3,B3,TS,76,20.0,20.0,0.0,0.0
3,B3,TS,77,20.0,20.0,0.0,0.0
3,B3,TS,78,20.0,20.0,0.0,0.0
3,B3,TS,79,20.0,20.0,0.0,0.0
3,B3,TS,80,20.0,20.0,0.0,0.0
3,B3,TS,81,20.0,20.0,0.0,0.0
3,B3,TS,82,20.0,20.0,0.0,0.0
3,B3,TS,83,20.0,20.0,0.0,0.0
3,B3,TS,84,20.0,20.0,0.0,0.0
3,B3,TS,85,20.0,20.0,0.0,0.0
3,B3,TS,86,20.0,20.0,0.0,0.0
3,B3,TS,87,20.0,20.0,0.0,0.0
3,B3,TS,88,20.0,20.0,0.0,0.0
3,B3,TS,89,20.0,20.0,0.0,0.0
3,B3,TS,90,20.0,20.0,0.0,0.0
3,B3,TS,91,20.0,20.0,0.0,0.0
3,B3,TS,92,20.0,20.0,0.0,0.0
3,B3,TS,93,20.0,20.0,0.0,0.0
3,B3,TS,94,20.0,20.0,0.0,0.0
3,B3,TS,95,20.0,20.0,0.0,0.0
3,B3,TS,96,20.0,20.0,0.0,0.0
3,B3,TS,97,20.0,20.0,0.0,0.0
3,B3,TS,98,20.0,20.0,0.0,0.0
3,B3,TS,99,20.0,20.0,0.0,0.0
3,B3,TS,100,20.0,20.0,0.0,0.0
3,B3,TS,101,20.0,20.0,0.0,0.0
3,B3,TS,102,20.0,20.0,0.0,0.0
3,B3,TS,103,20.0,20.0,0.0,0.0
3,B3,TS,104,20.0,20.0,0.0,0.0
3,B3,TS,105,20.0,20.0,0.0,0.0
3,B3,TS,106,20.0,20.0,0.0,0.0
3,B3,TS,107,20.0,20.0,0.0,0.0
3,B3,TS,108,20.0,20.0,0.0,0.0
3,B3,TS,109,20.0,20.0,0.0,0.0
3,B3,TS,110,20.0,20.0,0.0,0.0
3,B3,TS,111,20.0,20.0,0.0,0.0
3,B3,TS,112,20.0,20.0,0.0,0.0
3,B3,TS,113,20.0,20.0,0.0,0.0
3,B3,TS,114,20.0,20.0,0.0,0.0
3,B3,TS,115,20.0,20.0,0.0,0.0
3,B3,TS,116,20.0,20.0,0.0,0.0
3,B3,TS,117,20.0,20.0,0.0,0.0
3,B3,TS,118,20.0,20.0,0.0,0.0
3,B3,TS,119,20.0,20.0,0.0,0.0
3,B3,TS,120,20.0,20.0,0.0,0.0
3,B3,TS,121,20.0,20.0,0.0,0.0
3,B3,TS,122,20.0,20.0,0.0,0.0
3,B3,TS,123,20.0,20.0,0.0,0.0
3,B3,TS,124,20.0,20.0,0.0,0.0
3,B3,TS,125,20.0,20.0,0.0,0.0
3,B3,TS,126,20.0,20.0,0.0,0.0
3,B3,TS,127,20.0,20.0,0.0,0.0
3,B3,TS,128,20.0,20.0,0.0,0.0
3,B3,TS,129,20.0,20.0,0.0,0.0
3,B3,TS,130,20.0,20.0,0.0,0.0
3,B3,TS,131,20.0,20.0,0.0,0.0
3,B3,TS,132,20.0,20.0,0.0,0.0
3,B3,TS,133,20.0,20.0,0.0,0.0
3,B3,TS,134,20.0,20.0,0.0,0.0
3,B3,TS,135,20.0,20.0,0.0,0.0
3,B3,TS,136,20.0,20.0,0.0,0.0
3,B3,TS,137,20.0,20.0,0.0,0.0
3,B3,TS,138,20.0,20.0,0.0,0.0
3,B3,TS,139,20.0,20.0,0.0,0.0
3,B3,TS,140,20.0,20.0,0.0,0.0
3,B3,TS,141,20.0,20.0,0.0,0.0
3,B3,TS,142,20.0,20.0,0.0,0.0
3,B3,TS,143,20.0,20.0,0.0,0.0
3,B3,TS,144,20.0,20.0,0.0,0.0
3,B3,TS,145,20.0,20.0,0.0,0.0
3,B3,TS,146,20.0,20.0,0.0,0.0
3,B3,TS,147,20.0,20.0,0.0,0.0
3,B3,TS,148,20.0,20.0,0.0,0.0
3,B3,TS,149,20.0,20.0,0.0,0.0
3,B3,TS,150,20.0,20.0,0.0,0.0
3,B3,TS,151,20.0,20.0,0.0,0.0
3,B3,TS,152,20.0,20.0,0.0,0.0
3,B3,TS,153,20.0,20.0,0.0,0.0
3,B3,TS,154,20.0,20.0,0.0,0.0
3,B3,TS,155,20.0,20.0,0.0,0.0
3,B3,TS,156,20.0,20.0,0.0,0.0
3,B3,TS,157,20.0,20.0,0.0,0.0
3,B3,TS,158,20.0,20.0,0.0,0.0
3,B3,TS,159,20.0,20.0,0.0,0.0
3,B3,TS,160,20.0,20.0,0.0,0.0
3,B3,TS,161,20.0,20.0,0.0,0.0
3,B3,TS,162,20.0,20.0,0.0,0.0
3,B3,TS,163,20.0,20.0,0.0,0.0
3,B3,TS,164,20.0,20.0,0.0,0.0
3,B3,TS,165,20.0,20.0,0.0,0.0
3,B3,TS,166,20.0,20.0,0.0,0.0
3,B3,TS,167,20.0,20.0,0.0,0.0
3,B3,TS,168,20.0,20.0,0.0,0.0
3,B3,TS,169,20.0,20.0,0.0,0.0
3,B3,TS,170,20.0,20.0,0.0,0.0
3,B3,TS,171,20.0,20.0,0.0,0.0
3,B3,TS,172,20.0,20.0,0.0,0.0
3,B3,TS,173,20.0,20.0,0.0,0.0
3,B3,TS,174,20.0,20.0,0.0,0.0
3,B3,TS,175,20.0,20.0,0.0,0.0
3,B3,TS,176,20.0,20.0,0.0,0.0
3,B3,TS,177,20.0,20.0,0.0,0.0
3,B3,TS,178,20.0,20.0,0.0,0.0
3,B3,TS,179,20.0,20.0,0.0,0.0
3,B3,TS,180,20.0,20.0,0.0,0.0
3,B3,TS,181,20.0,20.0,0.0,0.0
3,B3,TS,182,20.0,20.0,0.0,0.0
3,B3,TS,183,20.0,20.0,0.0,0.0
3,B3,TS,184,20.0,20.0,0.0,0.0
3,B3,TS,185,20.0,20.0,0.0,0.0
3,B3,TS,186,20.0,20.0,0.0,0.0
3,B3,TS,187,20.0,20.0,0.0,0.0
3,B3,TS,188,20.0,20.0,0.0,0.0
3,B3,TS,189,20.0,20.0,0.0,0.0
3,B3,TS,190,20.0,20.0,0.0,0.0
3,B3,TS,191,20.0,20.0,0.0,0.0
3,B3,TS,192,20.0,20.0,0.0,0.0
3,B3,TS,193,20.0,20.0,0.0,0.0
3,B3,TS,194,20.0,20.0,0.0,0.0
3,B3,TS,195,20.0,20.0,0.0,0.0
3,B3,TS,196,20.0,20.0,0.0,0.0
3,B3,TS,197,20.0,20.0,0.0,0.0
3,B3,TS,198,20.0,20.0,0.0,0.0
3,B3,TS,199,20.0,20.0,0.0,0.0
3,B3,TS,200,20.0,20.0,0.0,0.0
3,B3,TS,201,20.0,20.0,0.0,0.0
3,B3,TS,202,20.0,20.0,0.0,0.0
3,B3,TS,203,20.0,20.0,0.0,0.0
3,B3,TS,204,20.0,20.0,0.0,0.0
3,B3,TS,205,20.0,20.0,0.0,0.0
3,B3,TS,206,20.0,20.0,0.0,0.0
3,B3,TS,207,20.0,20.0,0.0,0.0
3,B3,TS,208,20.0,20.0,0.0,0.0
3,B3,TS,209,20.0,20.0,0.0,0.0
3,B3,TS,210,20.0,20.0,0.0,0.0
3,B3,TS,211,20.0,20.0,0.0,0.0
3,B3,TS,212,20.0,20.0,0.0,0.0
3,B3,TS,213,20.0,20.0,0.0,0.0
3,B3,TS,214,20.0,20.0,0.0,0.0
3,B3,TS,215,20.0,20.0,0.0,0.0
3,B3,TS,216,20.0,20.0,0.0,0.0
3,B3,TS,217,20.0,20.0,0.0,0.0
3,B3,TS,218,20.0,20.0,0.0,0.0
3,B3,TS,219,20.0,20.0,0.0,0.0
3,B3,TS,220,20.0,20.0,0.0,0.0
3,B3,TS,221,20.0,20.0,0.0,0.0
3,B3,TS,222,20.0,20.0,0.0,0.0
3,B3,TS,223,20.0,20.0,0.0,0.0
3,B3,TS,224,20.0,20.0,0.0,0.0
3,B3,TS,225,20.0,20.0,0.0,0.0
3,B3,TS,226,20.0,20.0,0.0,0.0
3,B3,TS,227,20.0,20.0,0.0,0.0
3,B3,TS,228,20.0,20.0,0.0,0.0
3,B3,TS,229,20.0,20.0,0.0,0.0
3,B3,TS,230,20.0,20.0,0.0,0.0
3,B3,TS,231,20.0,20.0,0.0,0.0
3,B3,TS,232,20.0,20.0,0.0,0.0
3,B3,TS,233,20.0,20.0,0.0,0.0
3,B3,TS,234,20.0,20.0,0.0,0.0
3,B3,TS,235,20.0,20.0,0.0,0.0
3,B3,TS,236,20.0,20.0,0.0,0.0
3,B3,TS,237,20.0,20.0,0.0,0.0
3,B3,TS,238,20.0,20.0,0.0,0.0
3,B3,TS,239,20.0,20.0,0.0,0.0
3,B3,TS,240,20.0,20.0,0.0,0.0
3,B3,TS,241,20.0,20.0,0.0,0.0
3,B3,TS,242,20.0,20.0,0.0,0.0
3,B3,TS,243,20.0,20.0,0.0,0.0
3,B3,TS,244,20.0,20.0,0.0,0.0
3,B3,TS,245,20.0,20.0,0.0,0.0
3,B3,TS,246,20.0,20.0,0.0,0.0
3,B3,TS,247,20.0,20.0,0.0,0.0
3,B3,TS,248,20.0,20.0,0.0,0.0
3,B3,TS,249,20.0,20.0,0.0,0.0
3,B3,TS,250,20.0,20.0,0.0,0.0
3,B3,TS,251,20.0,20.0,0.0,0.0
3,B3,TS,252,20.0,20.0,0.0,0.0
3,B3,TS,253,20.0,20.0,0.0,0.0
3,B3,TS,254,20.0,20.0,0.0,0.0
3,B3,TS,255,20.0,20.0,0.0,0.0
3,B3,TS,256,20.0,20.0,0.0,0.0
3,B3,TS,257,20.0,20.0,0.0,0.0
3,B3,TS,258,20.0,20.0,0.0,0.0
3,B3,TS,259,20.0,20.0,0.0,0.0
3,B3,TS,260,20.0,20.0,0.0,0.0
3,B3,TS,261,20.0,20.0,0.0,0.0
3,B3,TS,262,20.0,20.0,0.0,0.0
3,B3,TS,263,20.0,20.0,0.0,0.0
3,B3,TS,264,20.0,20.0,0.0,0.0
3,B3,TS,265,20.0,20.0,0.0,0.0
3,B3,TS,266,20.0,20.0,0.0,0.0
3,B3,TS,267,20.0,20.0,0.0,0.0
3,B3,TS,268,20.0,20.0,0.0,0.0
3,B3,TS,269,20.0,20.0,0.0,0.0
3,B3,TS,270,20.0,20.0,0.0,0.0
3,B3,TS,271,20.0,20.0,0.0,0.0
3,B3,TS,272,20.0,20.0,0.0,0.0
3,B3,TS,273,20.0,20.0,0.0,0.0
3,B3,TS,274,20.0,20.0,0.0,0.0
3,B3,TS,275,20.0,20.0,0.0,0.0
3,B3,TS,276,20.0,20.0,0.0,0.0
3,B3,TS,277,20.0,20.0,0.0,0.0
3,B3,TS,278,20.0,20.0,0.0,0.0
3,B3,TS,279,20.0,20.0,0.0,0.0
3,B3,TS,280,20.0,20.0,0.0,0.0
3,B3,TS,281,20.0,20.0,0.0,0.0
3,B3,TS,282,20.0,20.0,0.0,0.0
3,B3,TS,283,20.0,20.0,0.0,0.0
3,B3,TS,284,20.0,20.0,0.0,0.0
3,B3,TS,285,20.0,20.0,0.0,0.0
3,B3,TS,286,20.0,20.0,0.0,0.0
3,B3,TS,287,20.0,20.0,0.0,0.0
3,B3,TS,288,20.0,20.0,0.0,0.0
3,B3,TS,289,20.0,20.0,0.0,0.0
3,B3,TS,290,20.0,20.0,0.0,0.0
3,B3,TS,291,20.0,20.0,0.0,0.0
3,B3,TS,292,20.0,20.0,0.0,0.0
3,B3,TS,293,20.0,20.0,0.0,0.0
3,B3,TS,294,20.0,20.0,0.0,0.0
3,B3,TS,295,20.0,20.0,0.0,0.0
3,B3,TS,296,20.0,20.0,0.0,0.0
3,B3,TS,297,20.0,20.0,0.0,0.0
3,B3,TS,298,20.0,20.0,0.0,0.0
3,B3,TS,299,20.0,20.0,0.0,0.0
3,B3,TS,300,20.0,20.0,0.0,0.0
3,B3,TS,301,20.0,20.0,0.0,0.0
3,B3,TS,302,20.0,20.0,0.0,0.0
3,B3,TS,303,20.0,20.0,0.0,0.0
3,B3,TS,304,20.0,20.0,0.0,0.0
3,B3,TS,305,20.0,20.0,0.0,0.0
3,B3,TS,306,20.0,20.0,0.0,0.0
3,B3,TS,307,20.0,20.0,0.0,0.0
3,B3,TS,308,20.0,20.0,0.0,0.0
3,B3,TS,309,20.0,20.0,0.0,0.0
3,B3,TS,310,20.0,20.0,0.0,0.0
3,B3,TS,311,20.0,20.0,0.0,0.0
3,B3,TS,312,20.0,20.0,0.0,0.0
3,B3,TS,313,20.0,20.0,0.0,0.0
3,B3,TS,314,20.0,20.0,0.0,0.0
3,B3,TS,315,20.0,20.0,0.0,0.0
3,B3,TS,316,20.0,20.0,0.0,0.0
3,B3,TS,317,20.0,20.0,0.0,0.0
3,B3,TS,318,20.0,20.0,0.0,0.0
3,B3,TS,319,20.0,20.0,0.0,0.0
3,B3,TS,320,20.0,20.0,0.0,0.0
3,B3,TS,321,20.0,20.0,0.0,0.0
3,B3,TS,322,20.0,20.0,0.0,0.0
3,B3,TS,323,20.0,20.0,0.0,0.0
3,B3,TS,324,20.0,20.0,0.0,0.0
3,B3,TS,325,20.0,20.0,0.0,0.0
3,B3,TS,326,20.0,20.0,0.0,0.0
3,B3,TS,327,20.0,20.0,0.0,0.0
3,B3,TS,328,20.0,20.0,0.0,0.0
3,B3,TS,329,20.0,20.0,0.0,0.0
3,B3,TS,330,20.0,20.0,0.0,0.0
3,B3,TS,331,20.0,20.0,0.0,0.0
3,B3,TS,332,20.0,20.0,0.0,0.0
3,B3,TS,333,20.0,20.0,0.0,0.0
3,B3,TS,334,20.0,20.0,0.0,0.0
3,B3,TS,335,20.0,20.0,0.0,0.0
3,B3,TS,336,20.0,20.0,0.0,0.0
3,B3,TS,337,20.0,20.0,0.0,0.0
3,B3,TS,338,20.0,20.0,0.0,0.0
3,B3,TS,339,20.0,20.0,0.0,0.0
3,B3,TS,340,20.0,20.0,0.0,0.0
3,B3,TS,341,20.0,20.0,0.0,0.0
3,B3,TS,342,20.0,20.0,0.0,0.0
3,B3,TS,343,20.0,20.0,0.0,0.0
3,B3,TS,344,20.0,20.0,0.0,0.0
3,B3,TS,345,20.0,20.0,0.0,0.0
3,B3,TS,346,20.0,20.0,0.0,0.0
3,B3,TS,347,20.0,20.0,0.0,0.0
3,B3,TS,348,20.0,20.0,0.0,0.0
3,B3,TS,349,20.0,20.0,0.0,0.0
3,B3,TS,350,20.0,20.0,0.0,0.0
3,B3,TS,351,20.0,20.0,0.0,0.0
3,B3,TS,352,20.0,20.0,0.0,0.0
3,B3,TS,353,20.0,20.0,0.0,0.0
3,B3,TS,354,20.0,20.0,0.0,0.0
3,B3,TS,355,20.0,20.0,0.0,0.0
3,B3,TS,356,20.0,20.0,0.0,0.0
3,B3,TS,357,20.0,20.0,0.0,0.0
3,B3,TS,358,20.0,20.0,0.0,0.0
3,B3,TS,359,20.0,20.0,0.0,0.0
3,B3,TS,360,20.0,20.0,0.0,0.0
3,B3,TS,361,20.0,20.0,0.0,0.0
3,B3,TS,362,20.0,20.0,0.0,0.0
3,B3,TS,363,20.0,20.0,0.0,0.0
3,B3,TS,364,20.0,20.0,0.0,0.0
3,B3,TS,365,20.0,20.0,0.0,0.0
3,B3,TS,366,20.0,20.0,0.0,0.0
3,B3,TS,367,20.0,20.0,0.0,0.0
3,B3,TS,368,20.0,20.0,0.0,0.0
3,B3,TS,369,20.0,20.0,0.0,0.0
3,B3,TS,370,20.0,20.0,0.0,0.0
3,B3,TS,371,20.0,20.0,0.0,0.0
3,B3,TS,372,20.0,20.0,0.0,0.0
3,B3,TS,373,20.0,20.0,0.0,0.0
3,B3,TS,374,20.0,20.0,0.0,0.0
3,B3,TS,375,20.0,20.0,0.0,0.0
3,B3,TS,376,20.0,20.0,0.0,0.0
3,B3,TS,377,20.0,20.0,0.0,0.0
3,B3,TS,378,20.0,20.0,0.0,0.0
3,B3,TS,379,20.0,20.0,0.0,0.0
3,B3,TS,380,20.0,20.0,0.0,0.0
3,B3,TS,381,20.0,20.0,0.0,0.0
3,B3,TS,382,20.0,20.0,0.0,0.0
3,B3,TS,383,20.0,20.0,0.0,0.0
3,B3,TS,384,20.0,20.0,0.0,0.0
3,B3,TS,385,20.0,20.0,0.0,0.0
3,B3,TS,386,20.0,20.0,0.0,0.0
3,B3,TS,387,20.0,20.0,0.0,0.0
3,B3,TS,388,20.0,20.0,0.0,0.0
3,B3,TS,389,20.0,20.0,0.0,0.0
3,B3,TS,390,20.0,20.0,0.0,0.0
3,B3,TS,391,20.0,20.0,0.0,0.0
3,B3,TS,392,20.0,20.0,0.0,0.0
3,B3,TS,393,20.0,20.0,0.0,0.0
3,B3,TS,394,20.0,20.0,0.0,0.0
3,B3,TS,395,20.0,20.0,0.0,0.0
3,B3,TS,396,20.0,20.0,0.0,0.0
3,B3,TS,397,20.0,20.0,0.0,0.0
3,B3,TS,398,20.0,20.0,0.0,0.0
3,B3,TS,399,20.0,20.0,0.0,0.0
3,B3,TS,400,20.0,20.0,0.0,0.0
3,B3,TS,401,20.0,20.0,0.0,0.0
3,B3,TS,402,20.0,20.0,0.0,0.0
3,B3,TS,403,20.0,20.0,0.0,0.0
3,B3,TS,404,20.0,20.0,0.0,0.0
3,B3,TS,405,20.0,20.0,0.0,0.0
3,B3,TS,406,20.0,20.0,0.0,0.0
3,B3,TS,407,20.0,20.0,0.0,0.0
3,B3,TS,408,20.0,20.0,0.0,0.0
3,B3,TS,409,20.0,20.0,0.0,0.0
3,B3,TS,410,20.0,20.0,0.0,0.0
3,B3,TS,411,20.0,20.0,0.0,0.0
3,B3,TS,412,20.0,20.0,0.0,0.0
3,B3,TS,413,20.0,20.0,0.0,0.0
3,B3,TS,414,20.0,20.0,0.0,0.0
3,B3,TS,415,20.0,20.0,0.0,0.0
3,B3,TS,416,20.0,20.0,0.0,0.0
3,B3,TS,417,20.0,20.0,0.0,0.0
3,B3,TS,418,20.0,20.0,0.0,0.0
3,B3,TS,419,20.0,20.0,0.0,0.0
3,B3,TS,420,20.0,20.0,0.0,0.0
3,B3,TS,421,20.0,20.0,0.0,0.0
3,B3,TS,422,20.0,20.0,0.0,0.0
3,B3,TS,423,20.0,20.0,0.0,0.0
3,B3,TS,424,20.0,20.0,0.0,0.0
3,B3,TS,425,20.0,20.0,0.0,0.0
3,B3,TS,426,20.0,20.0,0.0,0.0
3,B3,TS,427,20.0,20.0,0.0,0.0
3,B3,TS,428,20.0,20.0,0.0,0.0
3,B3,TS,429,20.0,20.0,0.0,0.0
3,B3,TS,430,20.0,20.0,0.0,0.0
3,B3,TS,431,20.0,20.0,0.0,0.0
3,B3,TS,432,20.0,20.0,0.0,0.0
3,B3,TS,433,20.0,20.0,0.0,0.0
3,B3,TS,434,20.0,20.0,0.0,0.0
3,B3,TS,435,20.0,20.0,0.0,0.0
3,B3,TS,436,20.0,20.0,0.0,0.0
3,B3,TS,437,20.0,20.0,0.0,0.0
3,B3,TS,438,20.0,20.0,0.0,0.0
3,B3,TS,439,20.0,20.0,0.0,0.0
3,B3,TS,440,20.0,20.0,0.0,0.0
3,B3,TS,441,20.0,20.0,0.0,0.0
3,B3,TS,442,20.0,20.0,0.0,0.0
3,B3,TS,443,20.0,20.0,0.0,0.0
3,B3,TS,444,20.0,20.0,0.0,0.0
3,B3,TS,445,20.0,20.0,0.0,0.0
3,B3,TS,446,20.0,20.0,0.0,0.0
3,B3,TS,447,20.0,20.0,0.0,0.0
3,B3,TS,448,20.0,20.0,0.0,0.0
3,B3,TS,449,20.0,20.0,0.0,0.0
3,B3,TS,450,20.0,20.0,0.0,0.0
3,B3,TS,451,20.0,20.0,0.0,0.0
3,B3,TS,452,20.0,20.0,0.0,0.0
3,B3,TS,453,20.0,20.0,0.0,0.0
3,B3,TS,454,20.0,20.0,0.0,0.0
3,B3,TS,455,20.0,20.0,0.0,0.0
3,B3,TS,456,20.0,20.0,0.0,0.0
3,B3,TS,457,20.0,20.0,0.0,0.0
3,B3,TS,458,20.0,20.0,0.0,0.0
3,B3,TS,459,20.0,20.0,0.0,0.0
3,B3,TS,460,20.0,20.0,0.0,0.0
3,B3,TS,461,20.0,20.0,0.0,0.0
3,B3,TS,462,20.0,20.0,0.0,0.0
3,B3,TS,463,20.0,20.0,0.0,0.0
3,B3,TS,464,20.0,20.0,0.0,0.0
3,B3,TS,465,20.0,20.0,0.0,0.0
3,B3,TS,466,20.0,20.0,0.0,0.0
3,B3,TS,467,20.0,20.0,0.0,0.0
3,B3,TS,468,20.0,20.0,0.0,0.0
3,B3,TS,469,20.0,20.0,0.0,0.0
3,B3,TS,470,20.0,20.0,0.0,0.0
3,B3,TS,471,20.0,20.0,0.0,0.0
3,B3,TS,472,20.0,20.0,0.0,0.0
3,B3,TS,473,20.0,20.0,0.0,0.0
3,B3,TS,474,20.0,20.0,0.0,0.0
3,B3,TS,475,20.0,20.0,0.0,0.0
3,B3,TS,476,20.0,20.0,0.0,0.0
3,B3,TS,477,20.0,20.0,0.0,0.0
3,B3,TS,478,20.0,20.0,0.0,0.0
3,B3,TS,479,20.0,20.0,0.0,0.0
3,B3,TS,480,20.0,20.0,0.0,0.0
3,B3,TS,481,20.0,20.0,0.0,0.0
3,B3,TS,482,20.0,20.0,0.0,0.0
3,B3,TS,483,20.0,20.0,0.0,0.0
3,B3,TS,484,20.0,20.0,0.0,0.0
3,B3,TS,485,20.0,20.0,0.0,0.0
3,B3,TS,486,20.0,20.0,0.0,0.0
3,B3,TS,487,20.0,20.0,0.0,0.0
3,B3,TS,488,20.0,20.0,0.0,0.0
3,B3,TS,489,20.0,20.0,0.0,0.0
3,B3,TS,490,20.0,20.0,0.0,0.0
3,B3,TS,491,20.0,20.0,0.0,0.0
3,B3,TS,492,20.0,20.0,0.0,0.0
3,B3,TS,493,20.0,20.0,0.0,0.0
3,B3,TS,494,20.0,20.0,0.0,0.0
3,B3,TS,495,20.0,20.0,0.0,0.0
3,B3,TS,496,20.0,20.0,0.0,0.0
3,B3,TS,497,20.0,20.0,0.0,0.0
3,B3,TS,498,20.0,20.0,0.0,0.0
3,B3,TS,499,20.0,20.0,0.0,0.0
3,B3,TS,500,20.0,20.0,0.0,0.0
3,B3,TS,501,20.0,20.0,0.0,0.0
3,B3,TS,502,20.0,20.0,0.0,0.0
3,B3,TS,503,20.0,20.0,0.0,0.0
3,B3,TS,504,20.0,20.0,0.0,0.0
3,B3,TS,505,20.0,20.0,0.0,0.0
3,B3,TS,506,20.0,20.0,0.0,0.0
3,B3,TS,507,20.0,20.0,0.0,0.0
3,B3,TS,508,20.0,20.0,0.0,0.0
3,B3,TS,509,20.0,20.0,0.0,0.0
3,B3,TS,510,20.0,20.0,0.0,0.0
3,B3,TS,511,20.0,20.0,0.0,0.0
3,B3,TS,512,20.0,20.0,0.0,0.0
3,B3,TS,513,20.0,20.0,0.0,0.0
3,B3,TS,514,20.0,20.0,0.0,0.0
3,B3,TS,515,20.0,20.0,0.0,0.0
3,B3,TS,516,20.0,20.0,0.0,0.0
3,B3,TS,517,20.0,20.0,0.0,0.0
3,B3,TS,518,20.0,20.0,0.0,0.0
3,B3,TS,519,20.0,20.0,0.0,0.0
3,B3,TS,520,20.0,20.0,0.0,0.0
3,B3,TS,521,20.0,20.0,0.0,0.0
3,B3,TS,522,20.0,20.0,0.0,0.0
3,B3,TS,523,20.0,20.0,0.0,0.0
3,B3,TS,524,20.0,20.0,0.0,0.0
3,B3,TS,525,20.0,20.0,0.0,0.0
3,B3,TS,526,20.0,20.0,0.0,0.0
3,B3,TS,527,20.0,20.0,0.0,0.0
3,B3,TS,528,20.0,20.0,0.0,0.0
3,B3,TS,529,20.0,20.0,0.0,0.0
3,B3,TS,530,20.0,20.0,0.0,0.0
3,B3,TS,531,20.0,20.0,0.0,0.0
3,B3,TS,532,20.0,20.0,0.0,0.0
3,B3,TS,533,20.0,20.0,0.0,0.0
3,B3,TS,534,20.0,20.0,0.0,0.0
3,B3,TS,535,20.0,20.0,0.0,0.0
3,B3,TS,536,20.0,20.0,0.0,0.0
3,B3,TS,537,20.0,20.0,0.0,0.0
3,B3,TS,538,20.0,20.0,0.0,0.0
3,B3,TS,539,20.0,20.0,0.0,0.0
3,B3,TS,540,20.0,20.0,0.0,0.0
3,B3,TS,541,20.0,20.0,0.0,0.0
3,B3,TS,542,20.0,20.0,0.0,0.0
3,B3,TS,543,20.0,20.0,0.0,0.0
3,B3,TS,544,20.0,20.0,0.0,0.0
3,B3,TS,545,20.0,20.0,0.0,0.0
3,B3,TS,546,20.0,20.0,0.0,0.0
3,B3,TS,547,20.0,20.0,0.0,0.0
3,B3,TS,548,20.0,20.0,0.0,0.0
3,B3,TS,549,20.0,20.0,0.0,0.0
3,B3,TS,550,20.0,20.0,0.0,0.0
3,B3,TS,551,20.0,20.0,0.0,0.0
3,B3,TS,552,20.0,20.0,0.0,0.0
3,B3,TS,553,20.0,20.0,0.0,0.0
3,B3,TS,554,20.0,20.0,0.0,0.0
3,B3,TS,555,20.0,20.0,0.0,0.0
3,B3,TS,556,20.0,20.0,0.0,0.0
3,B3,TS,557,20.0,20.0,0.0,0.0
3,B3,TS,558,20.0,20.0,0.0,0.0
3,B3,TS,559,20.0,20.0,0.0,0.0
3,B3,TS,560,20.0,20.0,0.0,0.0
3,B3,TS,561,20.0,20.0,0.0,0.0
3,B3,TS,562,20.0,20.0,0.0,0.0
3,B3,TS,563,20.0,20.0,0.0,0.0
3,B3,TS,564,20.0,20.0,0.0,0.0
3,B3,TS,565,20.0,20.0,0.0,0.0
3,B3,TS,566,20.0,20.0,0.0,0.0
3,B3,TS,567,20.0,20.0,0.0,0.0
3,B3,TS,568,20.0,20.0,0.0,0.0
3,B3,TS,569,20.0,20.0,0.0,0.0
3,B3,TS,570,20.0,20.0,0.0,0.0
3,B3,TS,571,20.0,20.0,0.0,0.0
3,B3,TS,572,20.0,20.0,0.0,0.0
3,B3,TS,573,20.0,20.0,0.0,0.0
3,B3,TS,574,20.0,20.0,0.0,0.0
3,B3,TS,575,20.0,20.0,0.0,0.0
3,B3,TS,576,20.0,20.0,0.0,0.0
3,B3,TS,577,20.0,20.0,0.0,0.0
3,B3,TS,578,20.0,20.0,0.0,0.0
3,B3,TS,579,20.0,20.0,0.0,0.0
3,B3,TS,580,20.0,20.0,0.0,0.0
3,B3,TS,581,20.0,20.0,0.0,0.0
3,B3,TS,582,20.0,20.0,0.0,0.0
3,B3,TS,583,20.0,20.0,0.0,0.0
3,B3,TS,584,20.0,20.0,0.0,0.0
3,B3,TS,585,20.0,20.0,0.0,0.0
3,B3,TS,586,20.0,20.0,0.0,0.0
3,B3,TS,587,20.0,20.0,0.0,0.0
3,B3,TS,588,20.0,20.0,0.0,0.0
3,B3,TS,589,20.0,20.0,0.0,0.0
3,B3,TS,590,20.0,20.0,0.0,0.0
3,B3,TS,591,20.0,20.0,0.0,0.0
3,B3,TS,592,20.0,20.0,0.0,0.0
3,B3,TS,593,20.0,20.0,0.0,0.0
3,B3,TS,594,20.0,20.0,0.0,0.0
3,B3,TS,595,20.0,20.0,0.0,0.0
3,B3,TS,596,20.0,20.0,0.0,0.0
3,B3,TS,597,20.0,20.0,0.0,0.0
3,B3,TS,598,20.0,20.0,0.0,0.0
3,B3,TS,599,20.0,20.0,0.0,0.0
3,B3,TS,600,20.0,20.0,0.0,0.0
3,B3,TS,601,20.0,20.0,0.0,0.0
3,B3,TS,602,20.0,20.0,0.0,0.0
3,B3,TS,603,20.0,20.0,0.0,0.0
3,B3,TS,604,20.0,20.0,0.0,0.0
3,B3,TS,605,20.0,20.0,0.0,0.0
3,B3,TS,606,20.0,20.0,0.0,0.0
3,B3,TS,607,20.0,20.0,0.0,0.0
3,B3,TS,608,20.0,20.0,0.0,0.0
3,B3,TS,609,20.0,20.0,0.0,0.0
3,B3,TS,610,20.0,20.0,0.0,0.0
