Month,Day,Period,Z1,Z2,Z3,Z4,NI
1,13,18,0.5375378251069926,0.5512999093663539,0.5496999251878447,0.5598375644325799,0.0
1,13,19,0.5352483054533812,0.5489517732565325,0.5473586038453776,0.5574530641300324,0.0
1,13,20,0.5285357734733301,0.5420673865224748,0.540494196998249,0.5504620629774353,0.0
1,13,21,0.5178576771282966,0.5311159087431194,0.5295745026291221,0.5393409861501623,0.0
1,13,22,0.5039417110378056,0.5168436650309567,0.5153436798636044,0.5248477166555438,0.0
1,13,23,0.48773622529370325,0.500223285208973,0.4987715357556197,0.5079699468583776,0.0
1,13,24,0.47034559696861844,0.4823874206955596,0.4809874345393641,0.4898578688785075,0.0
1,14,1,0.45297060513900206,0.4645675930043601,0.46321932360321083,0.4717620760736153,0.0
1,14,2,0.43676455996400265,0.44794663942888696,0.44664660740688567,0.4548837236375795,0.0
1,14,3,0.4228481134793099,0.43367390302343345,0.43241529337797324,0.4403899538196211,0.0
1,14,4,0.41216964851484017,0.42272204718721923,0.42149522204918505,0.42926849308074666,0.0
1,14,5,0.4054568848109244,0.4158374227966846,0.41463057823530697,0.4222772505912276,0.0
1,14,6,0.40316728612061786,0.4134892056266649,0.41228917606789456,0.41989266797315034,0.0
1,14,7,0.4054568848109244,0.4158374227966846,0.41463057823530697,0.4222772505912276,0.0
1,14,8,0.41216964851484017,0.42272204718721923,0.42149522204918505,0.42926849308074666,0.0
1,14,9,0.4228481134793099,0.43367390302343345,0.43241529337797324,0.4403899538196211,0.0
1,14,10,0.43676455996400265,0.44794663942888696,0.44664660740688567,0.4548837236375795,0.0
1,14,11,0.45297060513900206,0.4645675930043601,0.46321932360321083,0.4717620760736153,0.0
1,14,12,0.47036183380738755,0.48240407323110895,0.48100403874587705,0.4898747793020088,0.0
1,14,13,0.487753062475773,0.5002405534578579,0.49878875388854327,0.5079874825304022,0.0
1,14,14,0.5039591076507723,0.5168615070333311,0.5153614700848682,0.524865834966438,0.0
1,14,15,0.5178755541354652,0.5311342434387846,0.5295927841137807,0.5393596047843964,0.0
1,14,16,0.528554019099935,0.542086099274999,0.5405128554425691,0.5504810655232709,0.0
1,14,17,0.5352667828038506,0.5489707236655335,0.547377499256447,0.5574723080127898,0.0
1,14,18,0.5375563814941572,0.5513189408355532,0.5497189014238595,0.5598568906308671,0.0
1,14,19,0.5352667828038506,0.5489707236655335,0.547377499256447,0.5574723080127898,0.0
1,14,20,0.528554019099935,0.542086099274999,0.5405128554425691,0.5504810655232709,0.0
1,14,21,0.5178755541354652,0.5311342434387846,0.5295927841137807,0.5393596047843964,0.0
1,14,22,0.5039591076507723,0.5168615070333311,0.5153614700848682,0.524865834966438,0.0
1,14,23,0.487753062475773,0.5002405534578579,0.49878875388854327,0.5079874825304022,0.0
1,14,24,0.47036183380738755,0.48240407323110895,0.48100403874587705,0.4898747793020088,0.0
1,15,1,0.4529758178190346,0.4645729391398231,0.46322465422310405,0.4717675050015107,0.0
1,15,2,0.4367695861486487,0.44795179429429444,0.4466517473118281,0.4548889583333334,0.0
1,15,3,0.42285297951673684,0.43367889364152057,0.4324202695122743,0.44039502172445366,0.0
1,15,4,0.41217439166698394,0.4227269117739047,0.4215000725178531,0.42927343300240406,0.0
1,15,5,0.4054615507141497,0.41584220815671896,0.41463534970725574,0.4222821100592977,0.0
1,15,6,0.40317192567567567,0.413493963963964,0.41229392059553355,0.41989750000000003,0.0
1,15,7,0.4054615507141497,0.41584220815671896,0.41463534970725574,0.4222821100592977,0.0
1,15,8,0.41217439166698394,0.4227269117739047,0.4215000725178531,0.42927343300240406,0.0
1,15,9,0.42285297951673684,0.43367889364152057,0.4324202695122743,0.44039502172445366,0.0
1,15,10,0.4367695861486487,0.44795179429429444,0.4466517473118281,0.4548889583333334,0.0
1,15,11,0.4529758178190346,0.4645729391398231,0.46322465422310405,0.4717675050015107,0.0
1,15,12,0.4703672466216217,0.4824096246246246,0.48100957402812244,0.4898804166666667,0.0
1,15,13,0.4877586754242088,0.5002463101094262,0.49879449383314095,0.5079933283318226,0.0
1,15,14,0.5039649070945946,0.516867454954955,0.515367400744417,0.5248718750000001,0.0
1,15,15,0.5178815137265065,0.531140355607729,0.5295988785439707,0.5393658116088799,0.0
1,15,16,0.5285601015762594,0.5420923374753447,0.5405190755383918,0.5504874003309295,0.0
1,15,17,0.5352729425290937,0.5489770410925303,0.5473837983489892,0.5574787232740357,0.0
1,15,18,0.5375625675675677,0.5513252852852855,0.5497252274607114,0.5598633333333334,0.0
1,15,19,0.5352729425290937,0.5489770410925303,0.5473837983489892,0.5574787232740357,0.0
1,15,20,0.5285601015762594,0.5420923374753447,0.5405190755383918,0.5504874003309295,0.0
1,15,21,0.5178815137265065,0.531140355607729,0.5295988785439707,0.5393658116088799,0.0
1,15,22,0.5039649070945946,0.516867454954955,0.515367400744417,0.5248718750000001,0.0
1,15,23,0.4877586754242088,0.5002463101094262,0.49879449383314095,0.5079933283318226,0.0
1,15,24,0.4703672466216217,0.4824096246246246,0.48100957402812244,0.4898804166666667,0.0
1,16,1,0.43485178093344184,0.44598488928418567,0.4446905506590823,0.4528915930306706,0.0
1,16,2,0.4192939775654425,0.43002877385173144,0.4287807431106104,0.4366883746920764,0.0
1,16,3,0.4059341889401374,0.4163269469024961,0.4151186816428542,0.4227743556668362,0.0
1,16,4,0.39568286257424656,0.40581316529973044,0.40463541316721763,0.4120977533575168,0.0
1,16,5,0.3892386094184873,0.3992039258848172,0.39804535510589467,0.4053861605675785,0.0
1,16,6,0.38704059467579327,0.3969496374015983,0.3957976090251789,0.4030969612542243,0.0
1,16,7,0.3892386094184873,0.3992039258848172,0.39804535510589467,0.4053861605675785,0.0
1,16,8,0.39568286257424656,0.40581316529973044,0.40463541316721763,0.4120977533575168,0.0
1,16,9,0.4059341889401374,0.4163269469024961,0.4151186816428542,0.4227743556668362,0.0
1,16,10,0.4192939775654425,0.43002877385173144,0.4287807431106104,0.4366883746920764,0.0
1,16,11,0.43485178093344184,0.44598488928418567,0.4446905506590823,0.4528915930306706,0.0
1,16,12,0.451547360455092,0.4631079103018647,0.46176387719604195,0.47027978812992843,0.0
1,16,13,0.46824293997674216,0.48023093131954364,0.4788372037330015,0.48766798322918603,0.0
1,16,14,0.48380074334474144,0.4961870467519979,0.49474701128147347,0.5038712015677804,0.0
1,16,15,0.4971605319700465,0.5098888737012331,0.5084090727492295,0.5177852205930205,0.0
1,16,16,0.5074118583359376,0.5204026553039991,0.5188923412248664,0.5284618229023401,0.0
1,16,17,0.5138561114916965,0.5270118947189122,0.5254823992861891,0.535173415692278,0.0
1,16,18,0.5160541262343908,0.529266183202131,0.527730145366905,0.5374626150056324,0.0
1,16,19,0.5138561114916965,0.5270118947189122,0.5254823992861891,0.535173415692278,0.0
1,16,20,0.5074118583359376,0.5204026553039991,0.5188923412248664,0.5284618229023401,0.0
1,16,21,0.4971605319700465,0.5098888737012331,0.5084090727492295,0.5177852205930205,0.0
1,16,22,0.48380074334474144,0.4961870467519979,0.49474701128147347,0.5038712015677804,0.0
1,16,23,0.46824293997674216,0.48023093131954364,0.4788372037330015,0.48766798322918603,0.0
1,16,24,0.451547360455092,0.4631079103018647,0.46176387719604195,0.47027978812992843,0.0
1,17,1,0.4348367698977925,0.4459694939348606,0.4446751999901841,0.4528759592626918,0.0
1,17,2,0.4192795035834542,0.43001392930575605,0.4287659416465189,0.43667330025741236,0.0
1,17,3,0.40592017613658304,0.41631257534207994,0.4151043517916219,0.4227597615425786,0.0
1,17,4,0.3956692036453507,0.4057991566738987,0.40462144519726,0.4120835277883966,0.0
1,17,5,0.3892251729445017,0.3991901454092031,0.39803161462401654,0.4053721666819032,0.0
1,17,6,0.3870272340770347,0.39693593474377475,0.39578394613524803,0.4030830463914576,0.0
1,17,7,0.3892251729445017,0.3991901454092031,0.39803161462401654,0.4053721666819032,0.0
1,17,8,0.3956692036453507,0.4057991566738987,0.40462144519726,0.4120835277883966,0.0
1,17,9,0.40592017613658304,0.41631257534207994,0.4151043517916219,0.4227597615425786,0.0
1,17,10,0.4192795035834542,0.43001392930575605,0.4287659416465189,0.43667330025741236,0.0
1,17,11,0.4348367698977925,0.4459694939348606,0.4446751999901841,0.4528759592626918,0.0
1,17,12,0.45153177308987386,0.46309192386773723,0.4617479371577895,0.4702635541233671,0.0
1,17,13,0.46822677628195514,0.480214353800614,0.478820674325395,0.48765114898404244,0.0
1,17,14,0.48378404259629326,0.4961699184297184,0.4947299326690602,0.5038538079893219,0.0
1,17,15,0.49714337004316456,0.5098712723933947,0.508391522523957,0.5177673467041558,0.0
1,17,16,0.507394342534397,0.5203846910615758,0.518874429118319,0.5284435804583378,0.0
1,17,17,0.5138383732352458,0.5269937023262713,0.5254642596915624,0.535154941564831,0.0
1,17,18,0.516036312102713,0.5292479129916997,0.5277119281803309,0.5374440618552768,0.0
1,17,19,0.5138383732352458,0.5269937023262713,0.5254642596915624,0.535154941564831,0.0
1,17,20,0.507394342534397,0.5203846910615758,0.518874429118319,0.5284435804583378,0.0
1,17,21,0.49714337004316456,0.5098712723933947,0.508391522523957,0.5177673467041558,0.0
1,17,22,0.48378404259629326,0.4961699184297184,0.4947299326690602,0.5038538079893219,0.0
1,17,23,0.46822677628195514,0.480214353800614,0.478820674325395,0.48765114898404244,0.0
1,17,24,0.45153177308987386,0.46309192386773723,0.4617479371577895,0.4702635541233671,0.0
1,18,1,0.45292891296606125,0.4645248334252386,0.4631766881210624,0.4717186543022258,0.0
1,18,2,0.4367243594225949,0.4479054096701622,0.44660549730528504,0.45484185537800886,0.0
1,18,3,0.4228091938309379,0.43363398695126537,0.43237549315034435,0.44034941959089247,0.0
1,18,4,0.4121317117302633,0.4226831391421999,0.4214564269232057,0.42922898248988606,0.0
1,18,5,0.4054195658803585,0.4157991484240216,0.41459241494263815,0.42223838348603177,0.0
1,18,6,0.4031301779285492,0.41345114738784206,0.4122512282818016,0.4198540203489314,0.0
1,18,7,0.4054195658803585,0.4157991484240216,0.41459241494263815,0.42223838348603177,0.0
1,18,8,0.4121317117302633,0.4226831391421999,0.4214564269232057,0.42922898248988606,0.0
1,18,9,0.4228091938309379,0.43363398695126537,0.43237549315034435,0.44034941959089247,0.0
1,18,10,0.4367243594225949,0.4479054096701622,0.44660549730528504,0.45484185537800886,0.0
1,18,11,0.45292891296606125,0.4645248334252386,0.4631766881210624,0.4717186543022258,0.0
1,18,12,0.47031854091664066,0.4823596719524824,0.48095976632876847,0.4898296904070865,0.0
1,18,13,0.48770816886722,0.5001945104797262,0.4987428445364747,0.5079407265119472,0.0
1,18,14,0.5039127224106865,0.5168139342348027,0.5153140353522521,0.5248175254361642,0.0
1,18,15,0.5178278880023436,0.5310853569536993,0.5295440395071928,0.5393099612232806,0.0
1,18,16,0.5285053701030181,0.5420362047627649,0.5404631057343317,0.5504303983242871,0.0
1,18,17,0.5352175159529228,0.5489201954809431,0.547327117714899,0.5574209973281413,0.0
1,18,18,0.5375069039047322,0.5512681965171227,0.5496683043757356,0.5598053604652418,0.0
1,18,19,0.5352175159529228,0.5489201954809431,0.547327117714899,0.5574209973281413,0.0
1,18,20,0.5285053701030181,0.5420362047627649,0.5404631057343317,0.5504303983242871,0.0
1,18,21,0.5178278880023436,0.5310853569536993,0.5295440395071928,0.5393099612232806,0.0
1,18,22,0.5039127224106865,0.5168139342348027,0.5153140353522521,0.5248175254361642,0.0
1,18,23,0.48770816886722,0.5001945104797262,0.4987428445364747,0.5079407265119472,0.0
1,18,24,0.47031854091664066,0.4823596719524824,0.48095976632876847,0.4898296904070865,0.0
1,19,1,0.4528924458274437,0.4644874326521661,0.4631393958926209,0.4716806743255396,0.0
1,19,2,0.4366891969781212,0.4478693469941122,0.446569539290437,0.454805234220661,0.0
1,19,3,0.42277515175272473,0.4335990733251781,0.4323406808506828,0.4403139652781633,0.0
1,19,4,0.4120985293393183,0.4226491072131595,0.4214224937617273,0.4291944235285235,0.0
1,19,5,0.4053869239114225,0.4157656707529156,0.41455903443052533,0.422204387366068,0.0
1,19,6,0.4030977202874964,0.4134178587637958,0.41221803626809567,0.4198202162036871,0.0
1,19,7,0.4053869239114225,0.4157656707529156,0.41455903443052533,0.422204387366068,0.0
1,19,8,0.4120985293393183,0.4226491072131595,0.4214224937617273,0.4291944235285235,0.0
1,19,9,0.42277515175272473,0.4335990733251781,0.4323406808506828,0.4403139652781633,0.0
1,19,10,0.4366891969781212,0.4478693469941122,0.446569539290437,0.454805234220661,0.0
1,19,11,0.4528924458274437,0.4644874326521661,0.4631393958926209,0.4716806743255396,0.0
1,19,12,0.47028067366874593,0.4823208352244285,0.48092104231277827,0.48979025223763495,0.0
1,19,13,0.48766890151004805,0.5001542377966909,0.49870268873293566,0.5078998301497303,0.0
1,19,14,0.5038721503593707,0.5167723234547448,0.5152725453351196,0.5247752702546089,0.0
1,19,15,0.517786195584767,0.531042597123679,0.5295014037748738,0.5392665391971067,0.0
1,19,16,0.5284628179981736,0.5419925632356976,0.5404195908638293,0.5503860809467466,0.0
1,19,17,0.5351744234260691,0.5488759996959414,0.5472830501950311,0.5573761171092019,0.0
1,19,18,0.5374636270499954,0.5512238116850612,0.549624048357461,0.5597602882715828,0.0
1,19,19,0.5351744234260691,0.5488759996959414,0.5472830501950311,0.5573761171092019,0.0
1,19,20,0.5284628179981736,0.5419925632356976,0.5404195908638293,0.5503860809467466,0.0
1,19,21,0.517786195584767,0.531042597123679,0.5295014037748738,0.5392665391971067,0.0
1,19,22,0.5038721503593707,0.5167723234547448,0.5152725453351196,0.5247752702546089,0.0
1,19,23,0.48766890151004805,0.5001542377966909,0.49870268873293566,0.5078998301497303,0.0
1,19,24,0.47028067366874593,0.4823208352244285,0.48092104231277827,0.48979025223763495,0.0
1,20,1,0.4528455780336816,0.46443936494558535,0.4630914676882759,0.47163186222286585,0.0
1,20,2,0.43664400598540154,0.44782299901816175,0.44652332582571524,0.454758168481067,0.0
1,20,3,0.4227314006617037,0.433554202115399,0.43229593986625753,0.4402683991745434,0.0
1,20,4,0.41205588312373065,0.4226053691659185,0.42137888265117257,0.4291500081360587,0.0
1,20,5,0.40534497224956817,0.4157226450414254,0.4145161335883785,0.42216069534087547,0.0
1,20,6,0.403056005524986,0.4133750760167647,0.4121753776852757,0.4197767709056003,0.0
1,20,7,0.40534497224956817,0.4157226450414254,0.4145161335883785,0.42216069534087547,0.0
1,20,8,0.41205588312373065,0.4226053691659185,0.42137888265117257,0.4291500081360587,0.0
1,20,9,0.4227314006617037,0.433554202115399,0.43229593986625753,0.4402683991745434,0.0
1,20,10,0.43664400598540154,0.44782299901816175,0.44652332582571524,0.454758168481067,0.0
1,20,11,0.4528455780336816,0.46443936494558535,0.4630914676882759,0.47163186222286585,0.0
1,20,12,0.47023200644581703,0.4822709220195589,0.480871273966155,0.48973956605653374,0.0
1,20,13,0.4876184348579526,0.5001024790935323,0.4986510802440339,0.5078472698902016,0.0
1,20,14,0.5038200069062326,0.5167188450209559,0.5152192221065947,0.5247209636320004,0.0
1,20,15,0.5177326122299305,0.5309876419237186,0.5294466080660524,0.5392107329385241,0.0
1,20,16,0.5284081297679036,0.5419364748731992,0.5403636652811373,0.5503291239770088,0.0
1,20,17,0.535119040642066,0.548819198997692,0.5472264143439313,0.5573184367721918,0.0
1,20,18,0.5374080073666481,0.5511667680223529,0.5495671702470343,0.5597023612074671,0.0
1,20,19,0.535119040642066,0.548819198997692,0.5472264143439313,0.5573184367721918,0.0
1,20,20,0.5284081297679036,0.5419364748731992,0.5403636652811373,0.5503291239770088,0.0
1,20,21,0.5177326122299305,0.5309876419237186,0.5294466080660524,0.5392107329385241,0.0
1,20,22,0.5038200069062326,0.5167188450209559,0.5152192221065947,0.5247209636320004,0.0
1,20,23,0.4876184348579526,0.5001024790935323,0.4986510802440339,0.5078472698902016,0.0
1,20,24,0.47023200644581703,0.4822709220195589,0.480871273966155,0.48973956605653374,0.0
1,21,1,0.45278832347271347,0.4643806445489952,0.4630329177101893,0.47157223245828395,0.0
1,21,2,0.43658879983550264,0.44776637947621656,0.4464668706051672,0.45470067210582127,0.0
1,21,3,0.42267795352226734,0.433499386618236,0.4322412834547877,0.44021273478225253,0.0
1,21,4,0.41200378572049434,0.4225519379610046,0.4213256065144547,0.42909574947373064,0.0
1,21,5,0.40529372332597813,0.41567008403899797,0.414463725128643,0.4221073203573444,0.0
1,21,6,0.4030050460020025,0.4133228118241999,0.4121232651740005,0.41972369732845033,0.0
1,21,7,0.40529372332597813,0.41567008403899797,0.414463725128643,0.4221073203573444,0.0
1,21,8,0.41200378572049434,0.4225519379610046,0.4213256065144547,0.42909574947373064,0.0
1,21,9,0.42267795352226734,0.433499386618236,0.4322412834547877,0.44021273478225253,0.0
1,21,10,0.43658879983550264,0.44776637947621656,0.4464668706051672,0.45470067210582127,0.0
1,21,11,0.45278832347271347,0.4643806445489952,0.4630329177101893,0.47157223245828395,0.0
1,21,12,0.47017255366900274,0.48220994712823323,0.48081047603633387,0.4896776468831921,0.0
1,21,13,0.48755678386529205,0.5000392497074714,0.4985880343624785,0.5077830613081002,0.0
1,21,14,0.503756307502503,0.5166535147802499,0.5151540814675006,0.524654621660563,0.0
1,21,15,0.5176671538157382,0.5309205076382305,0.5293796686178801,0.5391425589841318,0.0
1,21,16,0.5283413216175111,0.541867956295462,0.5402953455582131,0.5502595442926537,0.0
1,21,17,0.5350513840120275,0.5487498102174684,0.5471572269440247,0.5572479734090399,0.0
1,21,18,0.5373400613360033,0.5510970824322665,0.5494976868986672,0.5596315964379338,0.0
1,21,19,0.5350513840120275,0.5487498102174684,0.5471572269440247,0.5572479734090399,0.0
1,21,20,0.5283413216175111,0.541867956295462,0.5402953455582131,0.5502595442926537,0.0
1,21,21,0.5176671538157382,0.5309205076382305,0.5293796686178801,0.5391425589841318,0.0
1,21,22,0.503756307502503,0.5166535147802499,0.5151540814675006,0.524654621660563,0.0
1,21,23,0.48755678386529205,0.5000392497074714,0.4985880343624785,0.5077830613081002,0.0
1,21,24,0.47017255366900274,0.48220994712823323,0.48081047603633387,0.4896776468831921,0.0
1,22,1,0.45272069911030155,0.46431128886251616,0.46296376330798245,0.47150180270137976,0.0
1,22,2,0.4365235948871976,0.4476995051458684,0.4464001903576926,0.45463276213234033,0.0
1,22,3,0.4226148261719564,0.43343464307670376,0.43217672781214733,0.4401469885958514,0.0
1,22,4,0.41194225256719436,0.4224888294312363,0.42126268113844256,0.4290316636195519,0.0
1,22,5,0.4052331923268143,0.41560800332059233,0.41440182458107633,0.4220442782316339,0.0
1,22,6,0.4029448568189517,0.4132610816731095,0.41206171417633153,0.4196610111990834,0.0
1,22,7,0.4052331923268143,0.41560800332059233,0.41440182458107633,0.4220442782316339,0.0
1,22,8,0.41194225256719436,0.4224888294312363,0.42126268113844256,0.4290316636195519,0.0
1,22,9,0.4226148261719564,0.43343464307670376,0.43217672781214733,0.4401469885958514,0.0
1,22,10,0.4365235948871976,0.4476995051458684,0.4464001903576926,0.45463276213234033,0.0
1,22,11,0.45272069911030155,0.46431128886251616,0.46296376330798245,0.47150180270137976,0.0
1,22,12,0.4701023329554437,0.4821379286186277,0.4807386665390535,0.4896045130655973,0.0
1,22,13,0.48748396680058587,0.49996456837473924,0.4985135697701245,0.5077072234298149,0.0
1,22,14,0.5036810710236895,0.5165763520913867,0.5150771427204145,0.5245762639988543,0.0
1,22,15,0.5175898397389309,0.5308412141605516,0.5293006052659597,0.5390620375353432,0.0
1,22,16,0.5282624133436928,0.5417870278060192,0.5402146519396646,0.5501773625116426,0.0
1,22,17,0.534971473584073,0.5486678539166631,0.5470755084970307,0.5571647478995608,0.0
1,22,18,0.5372598090919355,0.5510147755641459,0.5494156189017755,0.5595480149321113,0.0
1,22,19,0.534971473584073,0.5486678539166631,0.5470755084970307,0.5571647478995608,0.0
1,22,20,0.5282624133436928,0.5417870278060192,0.5402146519396646,0.5501773625116426,0.0
1,22,21,0.5175898397389309,0.5308412141605516,0.5293006052659597,0.5390620375353432,0.0
1,22,22,0.5036810710236895,0.5165763520913867,0.5150771427204145,0.5245762639988543,0.0
1,22,23,0.48748396680058587,0.49996456837473924,0.4985135697701245,0.5077072234298149,0.0
1,22,24,0.4701023329554437,0.4821379286186277,0.4807386665390535,0.4896045130655973,0.0
1,23,1,0.4345370159856035,0.4456620657002259,0.4443686639746539,0.4525637700691301,0.0
1,23,2,0.4189904740436356,0.42971750000968834,0.4284703726484046,0.4363722803364627,0.0
1,23,3,0.40564035582409663,0.41602559104868264,0.4148182003848642,0.4224683328934598,0.0
1,23,4,0.3953964498215348,0.405519419785952,0.4043425201625121,0.4117994587810027,0.0
1,23,5,0.38895686130116947,0.39891496443078267,0.397757232276621,0.40509272413870706,0.0
1,23,6,0.3867604375787405,0.39666230770125077,0.39551111321391186,0.40280518184904246,0.0
1,23,7,0.38895686130116947,0.39891496443078267,0.397757232276621,0.40509272413870706,0.0
1,23,8,0.3953964498215348,0.405519419785952,0.4043425201625121,0.4117994587810027,0.0
1,23,9,0.40564035582409663,0.41602559104868264,0.4148182003848642,0.4224683328934598,0.0
1,23,10,0.4189904740436356,0.42971750000968834,0.4284703726484046,0.4363722803364627,0.0
1,23,11,0.4345370159856035,0.4456620657002259,0.4443686639746539,0.4525637700691301,0.0
1,23,12,0.4512205105085306,0.4627726923181259,0.4614296320828972,0.46993937882388304,0.0
1,23,13,0.46790400503145774,0.47988331893602587,0.47849060019114054,0.4873149875786356,0.0
1,23,14,0.4834505469734257,0.49582788462656346,0.4943888915173899,0.5035064773113032,0.0
1,23,15,0.4968006651929646,0.5095197935875692,0.5080410637809302,0.5174104247543061,0.0
1,23,16,0.5070445711955266,0.5200259648502998,0.5185167440032824,0.5280792988667633,0.0
1,23,17,0.5134841597158918,0.5266304202054691,0.5251020318891734,0.5347860335090587,0.0
1,23,18,0.5156805834383207,0.528883076935001,0.5273481509518825,0.5370735757987234,0.0
1,23,19,0.5134841597158918,0.5266304202054691,0.5251020318891734,0.5347860335090587,0.0
1,23,20,0.5070445711955266,0.5200259648502998,0.5185167440032824,0.5280792988667633,0.0
1,23,21,0.4968006651929646,0.5095197935875692,0.5080410637809302,0.5174104247543061,0.0
1,23,22,0.4834505469734257,0.49582788462656346,0.4943888915173899,0.5035064773113032,0.0
1,23,23,0.46790400503145774,0.47988331893602587,0.47849060019114054,0.4873149875786356,0.0
1,23,24,0.4512205105085306,0.4627726923181259,0.4614296320828972,0.46993937882388304,0.0
1,24,1,0.4344522472341468,0.4455751266927506,0.4442819772818156,0.45247548468875515,0.0
1,24,2,0.418908738085477,0.4296336714413158,0.42838678736754376,0.436287153564718,0.0
1,24,3,0.40556122418458446,0.4159444334749205,0.41473727834684554,0.42238591848043644,0.0
1,24,4,0.39531931654600533,0.40544031173843914,0.4042636417026016,0.41171912563402735,0.0
1,24,5,0.38888098424975603,0.398837144769331,0.3976796384636141,0.4050136993302646,0.0
1,24,6,0.3866849890019788,0.3965849274842915,0.3954339575700403,0.4027266032905089,0.0
1,24,7,0.38888098424975603,0.398837144769331,0.3976796384636141,0.4050136993302646,0.0
1,24,8,0.39531931654600533,0.40544031173843914,0.4042636417026016,0.41171912563402735,0.0
1,24,9,0.40556122418458446,0.4159444334749205,0.41473727834684554,0.42238591848043644,0.0
1,24,10,0.418908738085477,0.4296336714413158,0.42838678736754376,0.436287153564718,0.0
1,24,11,0.4344522472341468,0.4455751266927506,0.4442819772818156,0.45247548468875515,0.0
1,24,12,0.4511324871689753,0.4626824153983401,0.461339617165047,0.469847703838927,0.0
1,24,13,0.4678127271038038,0.4797897041039296,0.4783972570482785,0.48721992298909883,0.0
1,24,14,0.4833562362524734,0.4957311593553644,0.49429244696255037,0.5034082541131361,0.0
1,24,15,0.49670375015336604,0.5094203973217598,0.5079419559832486,0.5173094891974176,0.0
1,24,16,0.5069456577919452,0.5199245190582411,0.5184155926274925,0.5279762820438269,0.0
1,24,17,0.5133839900881945,0.5265276860273491,0.5249995958664799,0.5346817083475894,0.0
1,24,18,0.5155799853359717,0.5287799033123887,0.5272452767600537,0.5369688043873452,0.0
1,24,19,0.5133839900881945,0.5265276860273491,0.5249995958664799,0.5346817083475894,0.0
1,24,20,0.5069456577919452,0.5199245190582411,0.5184155926274925,0.5279762820438269,0.0
1,24,21,0.49670375015336604,0.5094203973217598,0.5079419559832486,0.5173094891974176,0.0
1,24,22,0.4833562362524734,0.4957311593553644,0.49429244696255037,0.5034082541131361,0.0
1,24,23,0.4678127271038038,0.4797897041039296,0.4783972570482785,0.48721992298909883,0.0
1,24,24,0.4511324871689753,0.4626824153983401,0.461339617165047,0.469847703838927,0.0
1,25,1,0.4524558229274267,0.4640396312994728,0.4626928941502979,0.4712259381386073,0.0
1,25,2,0.4362681952472524,0.44743756674492735,0.4461390121551299,0.454366767246575,0.0
1,25,3,0.4223675642239104,0.4331810507094682,0.4319238714214076,0.4398894689938711,0.0
1,25,4,0.4117012348897626,0.4222416412009059,0.42101621029850345,0.42878064733155075,0.0
1,25,5,0.40499609996198827,0.4153648408990195,0.414159367866181,0.42179735009770525,0.0
1,25,6,0.4027091033051561,0.41301929237993285,0.4118206266047353,0.419415477458377,0.0
1,25,7,0.40499609996198827,0.4153648408990195,0.414159367866181,0.42179735009770525,0.0
1,25,8,0.4117012348897626,0.4222416412009059,0.42101621029850345,0.42878064733155075,0.0
1,25,9,0.4223675642239104,0.4331810507094682,0.4319238714214076,0.4398894689938711,0.0
1,25,10,0.4362681952472524,0.44743756674492735,0.4461390121551299,0.454366767246575,0.0
1,25,11,0.4524558229274267,0.4640396312994728,0.4626928941502979,0.4712259381386073,0.0
1,25,12,0.46982728718934874,0.4818558411099216,0.4804573977055245,0.48931805703477305,0.0
1,25,13,0.48719875145127084,0.49967205092037054,0.49822190126075105,0.5074101759309388,0.0
1,25,14,0.5033863791314451,0.516274115474916,0.5147757832559191,0.5242693468229711,0.0
1,25,15,0.5172870101547871,0.5305306315103749,0.5289909239896414,0.538746645075675,0.0
1,25,16,0.5279533394889349,0.5414700410189375,0.5398985851125455,0.5498554667379953,0.0
1,25,17,0.5346584744167092,0.5483468413208238,0.546755427544868,0.556838763971841,0.0
1,25,18,0.5369454710735414,0.5506923898399104,0.5490941688063136,0.5592206366111692,0.0
1,25,19,0.5346584744167092,0.5483468413208238,0.546755427544868,0.556838763971841,0.0
1,25,20,0.5279533394889349,0.5414700410189375,0.5398985851125455,0.5498554667379953,0.0
1,25,21,0.5172870101547871,0.5305306315103749,0.5289909239896414,0.538746645075675,0.0
1,25,22,0.5033863791314451,0.516274115474916,0.5147757832559191,0.5242693468229711,0.0
1,25,23,0.48719875145127084,0.49967205092037054,0.49822190126075105,0.5074101759309388,0.0
1,25,24,0.46982728718934874,0.4818558411099216,0.4804573977055245,0.48931805703477305,0.0
1,26,1,0.4523469503782608,0.4639279713870273,0.46258155829757064,0.4711125490152532,0.0
1,26,2,0.4361632178591193,0.44732990171772324,0.4460316595936767,0.4542574348748833,0.0
1,26,3,0.42226593168638554,0.4330768161679922,0.43181993938971663,0.4397836202338071,0.0
1,26,4,0.41160216894638024,0.42214003896371055,0.4209149029316123,0.42867747164070447,0.0
1,26,5,0.4048986474471333,0.4152648933974713,0.41405971043255857,0.42169585476841664,0.0
1,26,6,0.4026122011007255,0.4129199092778983,0.41172153193262456,0.419314555269123,0.0
1,26,7,0.4048986474471333,0.4152648933974713,0.41405971043255857,0.42169585476841664,0.0
1,26,8,0.41160216894638024,0.42214003896371055,0.4209149029316123,0.42867747164070447,0.0
1,26,9,0.42226593168638554,0.4330768161679922,0.43181993938971663,0.4397836202338071,0.0
1,26,10,0.4361632178591193,0.44732990171772324,0.4460316595936767,0.4542574348748833,0.0
1,26,11,0.4523469503782608,0.4639279713870273,0.46258155829757064,0.4711125490152532,0.0
