Month,Day,Hour,Z1,Z2,Z3,Z4,NI
1,13,19,0.8476321934606383,0.8476321934606385,0.8476321934606382,0.8476321934606381,0.0
1,13,20,0.8407643555348436,0.8407643555348439,0.8407643555348435,0.8407643555348437,0.0
1,13,21,0.8298392031077632,0.8298392031077632,0.8298392031077629,0.8298392031077628,0.0
1,13,22,0.8156012672626338,0.8156012672626339,0.8156012672626338,0.8156012672626338,0.0
1,13,23,0.7990208397980001,0.7990208397980001,0.7990208397980001,0.799020839798,0.0
1,13,24,0.7812278494451249,0.781227849445125,0.7812278494451247,0.7812278494451249,0.0
1,14,1,0.7634508573648721,0.7634508573648721,0.7634508573648718,0.7634508573648722,0.0
1,14,2,0.7468698575259476,0.7468698575259476,0.7468698575259473,0.7468698575259475,0.0
1,14,3,0.7326314301718723,0.7326314301718723,0.732631430171872,0.7326314301718722,0.0
1,14,4,0.7217059005967122,0.7217059005967124,0.7217059005967121,0.7217059005967124,0.0
1,14,5,0.7148378255857237,0.7148378255857237,0.7148378255857236,0.7148378255857236,0.0
1,14,6,0.7124952531008747,0.7124952531008746,0.7124952531008745,0.7124952531008745,0.0
1,14,7,0.7148378255857237,0.7148378255857237,0.7148378255857236,0.7148378255857236,0.0
1,14,8,0.7217059005967122,0.7217059005967124,0.7217059005967121,0.7217059005967124,0.0
1,14,9,0.7326314301718723,0.7326314301718723,0.732631430171872,0.7326314301718722,0.0
1,14,10,0.7468698575259476,0.7468698575259476,0.7468698575259473,0.7468698575259475,0.0
1,14,11,0.7634508573648721,0.7634508573648721,0.7634508573648718,0.7634508573648722,0.0
1,14,12,0.7812444619510204,0.7812444619510204,0.7812444619510203,0.7812444619510204,0.0
1,14,13,0.799038066537169,0.7990380665371689,0.7990380665371687,0.7990380665371689,0.0
1,14,14,0.8156190663760934,0.8156190663760934,0.8156190663760933,0.8156190663760934,0.0
1,14,15,0.8298574937301686,0.8298574937301687,0.8298574937301685,0.8298574937301687,0.0
1,14,16,0.8407830233053286,0.8407830233053287,0.8407830233053286,0.840783023305329,0.0
1,14,17,0.8476510983163172,0.8476510983163175,0.847651098316317,0.847651098316317,0.0
1,14,18,0.8499936708011664,0.8499936708011662,0.8499936708011661,0.8499936708011663,0.0
1,14,19,0.8476510983163172,0.8476510983163175,0.847651098316317,0.847651098316317,0.0
1,14,20,0.8407830233053286,0.8407830233053287,0.8407830233053286,0.840783023305329,0.0
1,14,21,0.8298574937301686,0.8298574937301687,0.8298574937301685,0.8298574937301687,0.0
1,14,22,0.8156190663760934,0.8156190663760934,0.8156190663760933,0.8156190663760934,0.0
1,14,23,0.799038066537169,0.7990380665371689,0.7990380665371687,0.7990380665371689,0.0
1,14,24,0.7812444619510204,0.7812444619510204,0.7812444619510203,0.7812444619510204,0.0
1,15,1,0.7634561906492017,0.7634561906492018,0.7634561906492017,0.7634561906492016,0.0
1,15,2,0.7468750000000001,0.7468750000000001,0.7468749999999997,0.7468750000000002,0.0
1,15,3,0.732636408793425,0.732636408793425,0.7326364087934248,0.7326364087934248,0.0
1,15,4,0.7217107534898201,0.7217107534898202,0.72171075348982,0.72171075348982,0.0
1,15,5,0.7148425994426267,0.7148425994426267,0.7148425994426265,0.7148425994426265,0.0
1,15,6,0.7125,0.7125000000000001,0.7124999999999999,0.7125000000000001,0.0
1,15,7,0.7148425994426267,0.7148425994426267,0.7148425994426265,0.7148425994426265,0.0
1,15,8,0.7217107534898201,0.7217107534898202,0.72171075348982,0.72171075348982,0.0
1,15,9,0.732636408793425,0.732636408793425,0.7326364087934248,0.7326364087934248,0.0
1,15,10,0.7468750000000001,0.7468750000000001,0.7468749999999997,0.7468750000000002,0.0
1,15,11,0.7634561906492017,0.7634561906492018,0.7634561906492017,0.7634561906492016,0.0
1,15,12,0.7812500000000001,0.7812500000000001,0.7812499999999999,0.78125,0.0
1,15,13,0.7990438093507984,0.7990438093507983,0.7990438093507982,0.7990438093507986,0.0
1,15,14,0.8156250000000003,0.8156250000000004,0.8156249999999999,0.8156249999999999,0.0
1,15,15,0.8298635912065753,0.8298635912065754,0.8298635912065752,0.8298635912065752,0.0
1,15,16,0.8407892465101803,0.8407892465101804,0.8407892465101802,0.8407892465101799,0.0
1,15,17,0.8476574005573736,0.8476574005573735,0.8476574005573734,0.8476574005573736,0.0
1,15,18,0.8500000000000002,0.8500000000000001,0.8499999999999999,0.8499999999999999,0.0
1,15,19,0.8476574005573736,0.8476574005573735,0.8476574005573734,0.8476574005573736,0.0
1,15,20,0.8407892465101803,0.8407892465101804,0.8407892465101802,0.8407892465101799,0.0
1,15,21,0.8298635912065753,0.8298635912065754,0.8298635912065752,0.8298635912065752,0.0
1,15,22,0.8156250000000003,0.8156250000000004,0.8156249999999999,0.8156249999999999,0.0
1,15,23,0.7990438093507984,0.7990438093507983,0.7990438093507982,0.7990438093507986,0.0
1,15,24,0.7812500000000001,0.7812500000000001,0.7812499999999999,0.78125,0.0
1,16,1,0.7449128230702771,0.7449128230702771,0.7449128230702771,0.7449128230702772,0.0
1,16,2,0.7289950632249097,0.7289950632249097,0.7289950632249095,0.7289950632249096,0.0
1,16,3,0.7153261729649972,0.7153261729649972,0.715326172964997,0.7153261729649972,0.0
1,16,4,0.7048376645728438,0.7048376645728438,0.7048376645728437,0.7048376645728439,0.0
1,16,5,0.6982443125622946,0.6982443125622947,0.6982443125622946,0.6982443125622947,0.0
1,16,6,0.6959954429768397,0.6959954429768398,0.6959954429768396,0.6959954429768396,0.0
1,16,7,0.6982443125622946,0.6982443125622947,0.6982443125622946,0.6982443125622947,0.0
1,16,8,0.7048376645728438,0.7048376645728438,0.7048376645728437,0.7048376645728439,0.0
1,16,9,0.7153261729649972,0.7153261729649972,0.715326172964997,0.7153261729649972,0.0
1,16,10,0.7289950632249097,0.7289950632249097,0.7289950632249095,0.7289950632249096,0.0
1,16,11,0.7449128230702771,0.7449128230702771,0.7449128230702771,0.7449128230702772,0.0
1,16,12,0.7619946834729797,0.7619946834729796,0.7619946834729794,0.7619946834729796,0.0
1,16,13,0.7790765438756821,0.7790765438756821,0.779076543875682,0.7790765438756821,0.0
1,16,14,0.7949943037210496,0.7949943037210497,0.7949943037210495,0.7949943037210497,0.0
1,16,15,0.8086631939809619,0.8086631939809621,0.8086631939809619,0.808663193980962,0.0
1,16,16,0.8191517023731156,0.8191517023731157,0.8191517023731155,0.8191517023731154,0.0
1,16,17,0.8257450543836644,0.8257450543836644,0.8257450543836643,0.8257450543836645,0.0
1,16,18,0.8279939239691195,0.8279939239691196,0.8279939239691195,0.8279939239691196,0.0
1,16,19,0.8257450543836644,0.8257450543836644,0.8257450543836643,0.8257450543836645,0.0
1,16,20,0.8191517023731156,0.8191517023731157,0.8191517023731155,0.8191517023731154,0.0
1,16,21,0.8086631939809619,0.8086631939809621,0.8086631939809619,0.808663193980962,0.0
1,16,22,0.7949943037210496,0.7949943037210497,0.7949943037210495,0.7949943037210497,0.0
1,16,23,0.7790765438756821,0.7790765438756821,0.779076543875682,0.7790765438756821,0.0
1,16,24,0.7619946834729797,0.7619946834729796,0.7619946834729794,0.7619946834729796,0.0
1,17,1,0.7448974647285598,0.7448974647285598,0.7448974647285597,0.7448974647285596,0.0
1,17,2,0.7289802543625113,0.7289802543625112,0.7289802543625111,0.7289802543625112,0.0
1,17,3,0.7153118359511873,0.7153118359511874,0.7153118359511872,0.7153118359511873,0.0
1,17,4,0.7048236896211899,0.70482368962119,0.7048236896211897,0.7048236896211898,0.0
1,17,5,0.698230565212427,0.6982305652124271,0.6982305652124269,0.698230565212427,0.0
1,17,6,0.6959817732577027,0.6959817732577027,0.6959817732577027,0.6959817732577026,0.0
1,17,7,0.698230565212427,0.6982305652124271,0.6982305652124269,0.698230565212427,0.0
1,17,8,0.7048236896211899,0.70482368962119,0.7048236896211897,0.7048236896211898,0.0
1,17,9,0.7153118359511873,0.7153118359511874,0.7153118359511872,0.7153118359511873,0.0
1,17,10,0.7289802543625113,0.7289802543625112,0.7289802543625111,0.7289802543625112,0.0
1,17,11,0.7448974647285598,0.7448974647285598,0.7448974647285597,0.7448974647285596,0.0
1,17,12,0.7619787354673199,0.76197873546732,0.7619787354673198,0.7619787354673196,0.0
1,17,13,0.7790600062060802,0.7790600062060802,0.7790600062060802,0.7790600062060802,0.0
1,17,14,0.7949772165721286,0.7949772165721284,0.7949772165721284,0.7949772165721284,0.0
1,17,15,0.8086456349834527,0.8086456349834528,0.8086456349834524,0.8086456349834523,0.0
1,17,16,0.81913378131345,0.81913378131345,0.8191337813134499,0.8191337813134497,0.0
1,17,17,0.8257269057222129,0.8257269057222127,0.8257269057222127,0.8257269057222129,0.0
1,17,18,0.827975697676937,0.8279756976769372,0.8279756976769369,0.8279756976769372,0.0
1,17,19,0.8257269057222129,0.8257269057222127,0.8257269057222127,0.8257269057222129,0.0
1,17,20,0.81913378131345,0.81913378131345,0.8191337813134499,0.8191337813134497,0.0
1,17,21,0.8086456349834527,0.8086456349834528,0.8086456349834524,0.8086456349834523,0.0
1,17,22,0.7949772165721286,0.7949772165721284,0.7949772165721284,0.7949772165721284,0.0
1,17,23,0.7790600062060802,0.7790600062060802,0.7790600062060802,0.7790600062060802,0.0
1,17,24,0.7619787354673199,0.76197873546732,0.7619787354673198,0.7619787354673196,0.0
1,18,1,0.7634082005719686,0.7634082005719686,0.7634082005719683,0.7634082005719685,0.0
1,18,2,0.7468287268760322,0.7468287268760321,0.746828726876032,0.7468287268760321,0.0
1,18,3,0.7325916100506508,0.7325916100506508,0.7325916100506508,0.7325916100506508,0.0
1,18,4,0.7216670860795266,0.7216670860795266,0.7216670860795263,0.7216670860795263,0.0
1,18,5,0.7147996432176619,0.7147996432176618,0.7147996432176614,0.7147996432176618,0.0
1,18,6,0.7124572863471067,0.7124572863471067,0.7124572863471065,0.7124572863471065,0.0
1,18,7,0.7147996432176619,0.7147996432176618,0.7147996432176614,0.7147996432176618,0.0
1,18,8,0.7216670860795266,0.7216670860795266,0.7216670860795263,0.7216670860795263,0.0
1,18,9,0.7325916100506508,0.7325916100506508,0.7325916100506508,0.7325916100506508,0.0
1,18,10,0.7468287268760322,0.7468287268760321,0.746828726876032,0.7468287268760321,0.0
1,18,11,0.7634082005719686,0.7634082005719686,0.7634082005719683,0.7634082005719685,0.0
1,18,12,0.7812001674049576,0.7812001674049575,0.7812001674049573,0.7812001674049576,0.0
1,18,13,0.7989921342379467,0.7989921342379469,0.7989921342379467,0.7989921342379466,0.0
1,18,14,0.8155716079338831,0.8155716079338834,0.8155716079338831,0.8155716079338831,0.0
1,18,15,0.8298087247592646,0.8298087247592645,0.8298087247592643,0.8298087247592645,0.0
1,18,16,0.8407332487303888,0.8407332487303887,0.8407332487303886,0.8407332487303885,0.0
1,18,17,0.8476006915922536,0.8476006915922536,0.8476006915922535,0.8476006915922534,0.0
1,18,18,0.8499430484628089,0.8499430484628089,0.8499430484628087,0.8499430484628089,0.0
1,18,19,0.8476006915922536,0.8476006915922536,0.8476006915922535,0.8476006915922534,0.0
1,18,20,0.8407332487303888,0.8407332487303887,0.8407332487303886,0.8407332487303885,0.0
1,18,21,0.8298087247592646,0.8298087247592645,0.8298087247592643,0.8298087247592645,0.0
1,18,22,0.8155716079338831,0.8155716079338834,0.8155716079338831,0.8155716079338831,0.0
1,18,23,0.7989921342379467,0.7989921342379469,0.7989921342379467,0.7989921342379466,0.0
1,18,24,0.7812001674049576,0.7812001674049575,0.7812001674049573,0.7812001674049576,0.0
1,19,1,0.7633708897035232,0.7633708897035233,0.763370889703523,0.7633708897035232,0.0
1,19,2,0.7467927508880683,0.7467927508880683,0.7467927508880682,0.7467927508880684,0.0
1,19,3,0.7325567803505435,0.7325567803505436,0.7325567803505435,0.7325567803505436,0.0
1,19,4,0.7216331359570277,0.7216331359570277,0.7216331359570275,0.7216331359570275,0.0
1,19,5,0.7147662460207623,0.7147662460207626,0.7147662460207623,0.7147662460207623,0.0
1,19,6,0.7124240777428323,0.7124240777428326,0.7124240777428323,0.7124240777428322,0.0
1,19,7,0.7147662460207623,0.7147662460207626,0.7147662460207623,0.7147662460207623,0.0
1,19,8,0.7216331359570277,0.7216331359570277,0.7216331359570275,0.7216331359570275,0.0
1,19,9,0.7325567803505435,0.7325567803505436,0.7325567803505435,0.7325567803505436,0.0
1,19,10,0.7467927508880683,0.7467927508880683,0.7467927508880682,0.7467927508880684,0.0
1,19,11,0.7633708897035232,0.7633708897035233,0.763370889703523,0.7633708897035232,0.0
1,19,12,0.7811614240333044,0.7811614240333046,0.7811614240333044,0.7811614240333045,0.0
1,19,13,0.7989519583630857,0.7989519583630857,0.7989519583630856,0.7989519583630857,0.0
1,19,14,0.8155300971785405,0.8155300971785403,0.8155300971785404,0.8155300971785403,0.0
1,19,15,0.8297660677160653,0.8297660677160653,0.8297660677160651,0.8297660677160652,0.0
1,19,16,0.8406897121095814,0.8406897121095812,0.8406897121095811,0.8406897121095814,0.0
1,19,17,0.8475566020458464,0.8475566020458464,0.8475566020458462,0.8475566020458463,0.0
1,19,18,0.8498987703237764,0.8498987703237766,0.8498987703237763,0.8498987703237763,0.0
1,19,19,0.8475566020458464,0.8475566020458464,0.8475566020458462,0.8475566020458463,0.0
1,19,20,0.8406897121095814,0.8406897121095812,0.8406897121095811,0.8406897121095814,0.0
1,19,21,0.8297660677160653,0.8297660677160653,0.8297660677160651,0.8297660677160652,0.0
1,19,22,0.8155300971785405,0.8155300971785403,0.8155300971785404,0.8155300971785403,0.0
1,19,23,0.7989519583630857,0.7989519583630857,0.7989519583630856,0.7989519583630857,0.0
1,19,24,0.7811614240333044,0.7811614240333046,0.7811614240333044,0.7811614240333045,0.0
1,20,1,0.7633229375429295,0.7633229375429296,0.7633229375429292,0.7633229375429293,0.0
1,20,2,0.7467465143241867,0.7467465143241867,0.7467465143241864,0.7467465143241865,0.0
1,20,3,0.7325120170029571,0.7325120170029571,0.7325120170029569,0.732512017002957,0.0
1,20,4,0.7215895030480635,0.7215895030480636,0.7215895030480634,0.7215895030480634,0.0
1,20,5,0.7147233237352238,0.7147233237352237,0.7147233237352235,0.7147233237352236,0.0
1,20,6,0.7123813978377108,0.7123813978377107,0.7123813978377107,0.7123813978377105,0.0
1,20,7,0.7147233237352238,0.7147233237352237,0.7147233237352235,0.7147233237352236,0.0
1,20,8,0.7215895030480635,0.7215895030480636,0.7215895030480634,0.7215895030480634,0.0
1,20,9,0.7325120170029571,0.7325120170029571,0.7325120170029569,0.732512017002957,0.0
1,20,10,0.7467465143241867,0.7467465143241867,0.7467465143241864,0.7467465143241865,0.0
1,20,11,0.7633229375429295,0.7633229375429296,0.7633229375429292,0.7633229375429293,0.0
1,20,12,0.7811116308106626,0.7811116308106625,0.7811116308106624,0.7811116308106625,0.0
1,20,13,0.7989003240783956,0.7989003240783956,0.7989003240783956,0.7989003240783957,0.0
1,20,14,0.8154767472971386,0.8154767472971388,0.8154767472971385,0.8154767472971384,0.0
1,20,15,0.8297112446183681,0.8297112446183678,0.8297112446183678,0.829711244618368,0.0
1,20,16,0.8406337585732616,0.8406337585732618,0.8406337585732614,0.8406337585732615,0.0
1,20,17,0.8474999378861012,0.8474999378861012,0.8474999378861009,0.8474999378861011,0.0
1,20,18,0.8498418637836143,0.8498418637836143,0.8498418637836143,0.8498418637836143,0.0
1,20,19,0.8474999378861012,0.8474999378861012,0.8474999378861009,0.8474999378861011,0.0
1,20,20,0.8406337585732616,0.8406337585732618,0.8406337585732614,0.8406337585732615,0.0
1,20,21,0.8297112446183681,0.8297112446183678,0.8297112446183678,0.829711244618368,0.0
1,20,22,0.8154767472971386,0.8154767472971388,0.8154767472971385,0.8154767472971384,0.0
1,20,23,0.7989003240783956,0.7989003240783956,0.7989003240783956,0.7989003240783957,0.0
1,20,24,0.7811116308106626,0.7811116308106625,0.7811116308106624,0.7811116308106625,0.0
1,21,1,0.763264358299447,0.7632643582994474,0.763264358299447,0.7632643582994472,0.0
1,21,2,0.7466900308852787,0.7466900308852787,0.7466900308852785,0.7466900308852784,0.0
1,21,3,0.732457333272237,0.732457333272237,0.7324573332722369,0.7324573332722369,0.0
1,21,4,0.7215362002820066,0.7215362002820067,0.7215362002820066,0.7215362002820067,0.0
1,21,5,0.7146708890798459,0.7146708890798459,0.7146708890798458,0.7146708890798458,0.0
1,21,6,0.7123292592787188,0.7123292592787188,0.7123292592787187,0.7123292592787185,0.0
1,21,7,0.7146708890798459,0.7146708890798459,0.7146708890798458,0.7146708890798458,0.0
1,21,8,0.7215362002820066,0.7215362002820067,0.7215362002820066,0.7215362002820067,0.0
1,21,9,0.732457333272237,0.732457333272237,0.7324573332722369,0.7324573332722369,0.0
1,21,10,0.7466900308852787,0.7466900308852787,0.7466900308852785,0.7466900308852784,0.0
1,21,11,0.763264358299447,0.7632643582994474,0.763264358299447,0.7632643582994472,0.0
1,21,12,0.7810508024918383,0.7810508024918384,0.7810508024918382,0.7810508024918383,0.0
1,21,13,0.79883724668423,0.7988372466842298,0.7988372466842296,0.7988372466842296,0.0
1,21,14,0.8154115740983984,0.8154115740983984,0.8154115740983982,0.8154115740983983,0.0
1,21,15,0.8296442717114398,0.8296442717114401,0.8296442717114398,0.8296442717114398,0.0
1,21,16,0.8405654047016703,0.8405654047016702,0.8405654047016701,0.8405654047016703,0.0
1,21,17,0.847430715903831,0.8474307159038311,0.8474307159038308,0.8474307159038309,0.0
1,21,18,0.8497723457049583,0.8497723457049583,0.8497723457049581,0.8497723457049583,0.0
1,21,19,0.847430715903831,0.8474307159038311,0.8474307159038308,0.8474307159038309,0.0
1,21,20,0.8405654047016703,0.8405654047016702,0.8405654047016701,0.8405654047016703,0.0
1,21,21,0.8296442717114398,0.8296442717114401,0.8296442717114398,0.8296442717114398,0.0
1,21,22,0.8154115740983984,0.8154115740983984,0.8154115740983982,0.8154115740983983,0.0
1,21,23,0.79883724668423,0.7988372466842298,0.7988372466842296,0.7988372466842296,0.0
1,21,24,0.7810508024918383,0.7810508024918384,0.7810508024918382,0.7810508024918383,0.0
1,22,1,0.7631951693313707,0.7631951693313707,0.7631951693313704,0.7631951693313705,0.0
1,22,2,0.746623317308606,0.7466233173086061,0.7466233173086058,0.746623317308606,0.0
1,22,3,0.7323927453623531,0.7323927453623532,0.7323927453623529,0.7323927453623532,0.0
1,22,4,0.7214732434536172,0.7214732434536171,0.721473243453617,0.7214732434536171,0.0
1,22,5,0.714608957592148,0.714608957592148,0.7146089575921478,0.7146089575921479,0.0
1,22,6,0.7122676775156364,0.7122676775156364,0.7122676775156361,0.7122676775156361,0.0
1,22,7,0.714608957592148,0.714608957592148,0.7146089575921478,0.7146089575921479,0.0
1,22,8,0.7214732434536172,0.7214732434536171,0.721473243453617,0.7214732434536171,0.0
1,22,9,0.7323927453623531,0.7323927453623532,0.7323927453623529,0.7323927453623532,0.0
1,22,10,0.746623317308606,0.7466233173086061,0.7466233173086058,0.746623317308606,0.0
1,22,11,0.7631951693313707,0.7631951693313707,0.7631951693313704,0.7631951693313705,0.0
1,22,12,0.7809789571015758,0.7809789571015758,0.7809789571015757,0.7809789571015757,0.0
1,22,13,0.798762744871781,0.7987627448717811,0.7987627448717809,0.7987627448717807,0.0
1,22,14,0.8153345968945455,0.8153345968945453,0.8153345968945452,0.8153345968945451,0.0
1,22,15,0.8295651688407985,0.8295651688407983,0.8295651688407981,0.8295651688407986,0.0
1,22,16,0.8404846707495344,0.8404846707495345,0.8404846707495343,0.8404846707495344,0.0
1,22,17,0.8473489566110035,0.8473489566110036,0.8473489566110033,0.8473489566110033,0.0
1,22,18,0.8496902366875152,0.8496902366875153,0.849690236687515,0.849690236687515,0.0
1,22,19,0.8473489566110035,0.8473489566110036,0.8473489566110033,0.8473489566110033,0.0
1,22,20,0.8404846707495344,0.8404846707495345,0.8404846707495343,0.8404846707495344,0.0
1,22,21,0.8295651688407985,0.8295651688407983,0.8295651688407981,0.8295651688407986,0.0
1,22,22,0.8153345968945455,0.8153345968945453,0.8153345968945452,0.8153345968945451,0.0
1,22,23,0.798762744871781,0.7987627448717811,0.7987627448717809,0.7987627448717807,0.0
1,22,24,0.7809789571015758,0.7809789571015758,0.7809789571015757,0.7809789571015757,0.0
1,23,1,0.7445907754952488,0.7445907754952489,0.7445907754952487,0.7445907754952488,0.0
1,23,2,0.7286845376283281,0.7286845376283281,0.7286845376283279,0.728684537628328,0.0
1,23,3,0.7150255415156131,0.7150255415156134,0.7150255415156131,0.7150255415156133,0.0
1,23,4,0.7045446251696275,0.7045446251696275,0.7045446251696273,0.7045446251696273,0.0
1,23,5,0.6979560457188164,0.6979560457188164,0.6979560457188162,0.6979560457188163,0.0
1,23,6,0.6957088039646104,0.6957088039646105,0.6957088039646103,0.6957088039646105,0.0
1,23,7,0.6979560457188164,0.6979560457188164,0.6979560457188162,0.6979560457188163,0.0
1,23,8,0.7045446251696275,0.7045446251696275,0.7045446251696273,0.7045446251696273,0.0
1,23,9,0.7150255415156131,0.7150255415156134,0.7150255415156131,0.7150255415156133,0.0
1,23,10,0.7286845376283281,0.7286845376283281,0.7286845376283279,0.728684537628328,0.0
1,23,11,0.7445907754952488,0.7445907754952489,0.7445907754952487,0.7445907754952488,0.0
1,23,12,0.7616602712920455,0.7616602712920456,0.7616602712920454,0.7616602712920455,0.0
1,23,13,0.7787297670888426,0.7787297670888426,0.7787297670888423,0.7787297670888426,0.0
1,23,14,0.7946360049557631,0.7946360049557631,0.7946360049557629,0.7946360049557629,0.0
1,23,15,0.8082950010684781,0.808295001068478,0.8082950010684778,0.8082950010684778,0.0
1,23,16,0.8187759174144639,0.818775917414464,0.8187759174144638,0.8187759174144636,0.0
1,23,17,0.8253644968652747,0.8253644968652749,0.8253644968652746,0.8253644968652746,0.0
1,23,18,0.8276117386194806,0.8276117386194808,0.8276117386194805,0.8276117386194807,0.0
1,23,19,0.8253644968652747,0.8253644968652749,0.8253644968652746,0.8253644968652746,0.0
1,23,20,0.8187759174144639,0.818775917414464,0.8187759174144638,0.8187759174144636,0.0
1,23,21,0.8082950010684781,0.808295001068478,0.8082950010684778,0.8082950010684778,0.0
1,23,22,0.7946360049557631,0.7946360049557631,0.7946360049557629,0.7946360049557629,0.0
1,23,23,0.7787297670888426,0.7787297670888426,0.7787297670888423,0.7787297670888426,0.0
1,23,24,0.7616602712920455,0.7616602712920456,0.7616602712920454,0.7616602712920455,0.0
1,24,1,0.7445040454732679,0.744504045473268,0.7445040454732679,0.744504045473268,0.0
1,24,2,0.7286009105685226,0.7286009105685225,0.7286009105685225,0.7286009105685225,0.0
1,24,3,0.7149445790298348,0.7149445790298349,0.7149445790298347,0.7149445790298349,0.0
1,24,4,0.7044657072834116,0.7044657072834116,0.7044657072834114,0.7044657072834114,0.0
1,24,5,0.697878413121617,0.697878413121617,0.6978784131216168,0.6978784131216169,0.0
1,24,6,0.6956316097555593,0.6956316097555593,0.6956316097555592,0.6956316097555592,0.0
1,24,7,0.697878413121617,0.697878413121617,0.6978784131216168,0.6978784131216169,0.0
1,24,8,0.7044657072834116,0.7044657072834116,0.7044657072834114,0.7044657072834114,0.0
1,24,9,0.7149445790298348,0.7149445790298349,0.7149445790298347,0.7149445790298349,0.0
1,24,10,0.7286009105685226,0.7286009105685225,0.7286009105685225,0.7286009105685225,0.0
1,24,11,0.7445040454732679,0.744504045473268,0.7445040454732679,0.744504045473268,0.0
1,24,12,0.761570211381486,0.7615702113814858,0.7615702113814856,0.7615702113814858,0.0
1,24,13,0.7786363772897035,0.7786363772897037,0.7786363772897036,0.7786363772897034,0.0
1,24,14,0.794539512194449,0.7945395121944488,0.7945395121944487,0.7945395121944491,0.0
1,24,15,0.8081958437331367,0.8081958437331368,0.8081958437331367,0.8081958437331364,0.0
1,24,16,0.8186747154795601,0.8186747154795598,0.8186747154795598,0.81867471547956,0.0
1,24,17,0.8252620096413545,0.8252620096413544,0.8252620096413544,0.8252620096413543,0.0
1,24,18,0.8275088130074123,0.8275088130074123,0.8275088130074121,0.8275088130074123,0.0
1,24,19,0.8252620096413545,0.8252620096413544,0.8252620096413544,0.8252620096413543,0.0
1,24,20,0.8186747154795601,0.8186747154795598,0.8186747154795598,0.81867471547956,0.0
1,24,21,0.8081958437331367,0.8081958437331368,0.8081958437331367,0.8081958437331364,0.0
1,24,22,0.794539512194449,0.7945395121944488,0.7945395121944487,0.7945395121944491,0.0
1,24,23,0.7786363772897035,0.7786363772897037,0.7786363772897036,0.7786363772897034,0.0
1,24,24,0.761570211381486,0.7615702113814858,0.7615702113814856,0.7615702113814858,0.0
1,25,1,0.7629241647834901,0.7629241647834901,0.7629241647834899,0.7629241647834899,0.0
1,25,2,0.746362008559737,0.7463620085597372,0.746362008559737,0.7463620085597372,0.0
1,25,3,0.7321397625848495,0.7321397625848496,0.7321397625848494,0.7321397625848496,0.0
1,25,4,0.721226649418643,0.7212266494186431,0.721226649418643,0.7212266494186431,0.0
1,25,5,0.7143663796886227,0.7143663796886227,0.7143663796886225,0.7143663796886226,0.0
1,25,6,0.7120264694397572,0.7120264694397572,0.7120264694397572,0.7120264694397571,0.0
1,25,7,0.7143663796886227,0.7143663796886227,0.7143663796886225,0.7143663796886226,0.0
1,25,8,0.721226649418643,0.7212266494186431,0.721226649418643,0.7212266494186431,0.0
1,25,9,0.7321397625848495,0.7321397625848496,0.7321397625848494,0.7321397625848496,0.0
1,25,10,0.746362008559737,0.7463620085597372,0.746362008559737,0.7463620085597372,0.0
1,25,11,0.7629241647834901,0.7629241647834901,0.7629241647834899,0.7629241647834899,0.0
1,25,12,0.7806975476797169,0.7806975476797169,0.7806975476797167,0.7806975476797169,0.0
1,25,13,0.7984709305759435,0.7984709305759439,0.7984709305759435,0.7984709305759435,0.0
1,25,14,0.8150330867996967,0.8150330867996967,0.8150330867996965,0.8150330867996965,0.0
1,25,15,0.8292553327745843,0.8292553327745843,0.829255332774584,0.8292553327745842,0.0
1,25,16,0.8401684459407907,0.8401684459407904,0.8401684459407904,0.8401684459407905,0.0
1,25,17,0.847028715670811,0.8470287156708112,0.8470287156708108,0.8470287156708111,0.0
1,25,18,0.8493686259196765,0.8493686259196764,0.8493686259196762,0.8493686259196762,0.0
1,25,19,0.847028715670811,0.8470287156708112,0.8470287156708108,0.8470287156708111,0.0
1,25,20,0.8401684459407907,0.8401684459407904,0.8401684459407904,0.8401684459407905,0.0
1,25,21,0.8292553327745843,0.8292553327745843,0.829255332774584,0.8292553327745842,0.0
1,25,22,0.8150330867996967,0.8150330867996967,0.8150330867996965,0.8150330867996965,0.0
1,25,23,0.7984709305759435,0.7984709305759439,0.7984709305759435,0.7984709305759435,0.0
1,25,24,0.7806975476797169,0.7806975476797169,0.7806975476797167,0.7806975476797169,0.0
1,26,1,0.7628127732810791,0.7628127732810791,0.762812773281079,0.7628127732810791,0.0
1,26,2,0.7462546023395932,0.7462546023395933,0.7462546023395932,0.7462546023395931,0.0
1,26,3,0.7320357786041723,0.7320357786041723,0.7320357786041721,0.7320357786041721,0.0
1,26,4,0.7211252914146682,0.7211252914146682,0.7211252914146679,0.721125291414668,0.0
1,26,5,0.7142666724426127,0.7142666724426127,0.7142666724426124,0.7142666724426125,0.0
1,26,6,0.7119273252365477,0.7119273252365476,0.7119273252365474,0.7119273252365474,0.0
1,26,7,0.7142666724426127,0.7142666724426127,0.7142666724426124,0.7142666724426125,0.0
1,26,8,0.7211252914146682,0.7211252914146682,0.7211252914146679,0.721125291414668,0.0
1,26,9,0.7320357786041723,0.7320357786041723,0.7320357786041721,0.7320357786041721,0.0
1,26,10,0.7462546023395932,0.7462546023395933,0.7462546023395932,0.7462546023395931,0.0
1,26,11,0.7628127732810791,0.7628127732810791,0.762812773281079,0.7628127732810791,0.0
1,26,12,0.7805818794426388,0.7805818794426391,0.7805818794426388,0.7805818794426387,0.0
