Month,Day,Period,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,NI
3,6,12,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.0
3,6,13,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.0
3,6,14,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.0
3,6,15,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.0
3,6,16,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.0
3,6,17,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.0
3,6,18,0.8851005754528064,0.9043418923104761,0.9235832091681458,0.9428245260258155,0.9620658428834852,0.8851005754528064,0.9043418923104761,0.9235832091681458,0.9428245260258155,0.9620658428834852,0.8851005754528064,0.9043418923104761,0.9235832091681458,0.9428245260258155,0.9620658428834852,0.8851005754528064,0.9043418923104761,0.9235832091681458,0.9428245260258155,0.9620658428834852,0.8851005754528064,0.9043418923104761,0.9235832091681458,0.9428245260258155,0.0
3,6,19,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.9579681430520144,0.8813306916078533,0.9004900544688936,0.9196494173299339,0.9388087801909741,0.0
3,6,20,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.9459542950293479,0.8702779514270002,0.8891970373275871,0.908116123228174,0.9270352091287609,0.0
3,6,21,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.9268430227044075,0.852695580888055,0.8712324413421432,0.8897693017962314,0.9083061622503193,0.0
3,6,22,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.9019367277032673,0.8297817894870059,0.8478205240410713,0.8658592585951367,0.8838979931492019,0.0
3,6,23,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.8729327328706564,0.803098114241004,0.8205567688984171,0.8380154235558303,0.8554740782132433,0.0
3,6,24,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.8418076125230495,0.7744630035212056,0.7912991557716665,0.8081353080221275,0.8249714602725885,0.0
3,7,1,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.0
3,7,2,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.0
3,7,3,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.0
3,7,4,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.0
3,7,5,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.0
3,7,6,0.6631286093733545,0.6775444487075578,0.6919602880417612,0.7063761273759646,0.7207919667101679,0.6631286093733545,0.6775444487075578,0.6919602880417612,0.7063761273759646,0.7207919667101679,0.6631286093733545,0.6775444487075578,0.6919602880417612,0.7063761273759646,0.7207919667101679,0.6631286093733545,0.6775444487075578,0.6919602880417612,0.7063761273759646,0.7207919667101679,0.6631286093733545,0.6775444487075578,0.6919602880417612,0.7063761273759646,0.0
3,7,7,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.7248853651573556,0.6668945359447671,0.6813922432479143,0.6958899505510614,0.7103876578542084,0.0
3,7,8,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.7368866021594037,0.6779356739866514,0.6926734060298395,0.7074111380730276,0.7221488701162156,0.0
3,7,9,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.7559778132476045,0.6954995881877961,0.7106191444527483,0.7257387007177004,0.7408582569826524,0.0
3,7,10,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.7808579639360153,0.7183893268211341,0.7340064860998544,0.7496236453785747,0.7652408046572949,0.0
3,7,11,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.8098315130716136,0.7450449920258846,0.7612416222873168,0.7774382525487491,0.7936348828101814,0.0
3,7,12,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.0
3,7,13,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.0
3,7,14,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.0
3,7,15,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.0
3,7,16,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.0
3,7,17,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.0
3,7,18,0.8841714791644726,0.9033925982767438,0.922613717389015,0.941834836501286,0.9610559556135572,0.8841714791644726,0.9033925982767438,0.922613717389015,0.941834836501286,0.9610559556135572,0.8841714791644726,0.9033925982767438,0.922613717389015,0.941834836501286,0.9610559556135572,0.8841714791644726,0.9033925982767438,0.922613717389015,0.941834836501286,0.9610559556135572,0.8841714791644726,0.9033925982767438,0.922613717389015,0.941834836501286,0.0
3,7,19,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.9569625571663694,0.8804055525930599,0.8995448037363872,0.9186840548797146,0.937823306023042,0.0
3,7,20,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.9449613201643213,0.8693644145511756,0.8882636409544621,0.9071628673577485,0.9260620937610349,0.0
3,7,21,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.9258701090761206,0.851800500350031,0.8703179025315534,0.8888353047130758,0.9073527068945981,0.0
3,7,22,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.9009899583877099,0.8289107617166931,0.8469305608844474,0.8649503600522016,0.8829701592199557,0.0
3,7,23,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.8720164092521114,0.8022550965119426,0.8196954246969848,0.837135752882027,0.8545760810670692,0.0
3,7,24,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.8409239611618625,0.7736500442689136,0.7904685234921508,0.8072870027153881,0.8241054819386252,0.0
3,8,1,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.0
3,8,2,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.0
3,8,3,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.0
3,8,4,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.0
3,8,5,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.0
3,8,6,0.6900226636287856,0.705023156316368,0.7200236490039503,0.7350241416915325,0.7500246343791148,0.6900226636287856,0.705023156316368,0.7200236490039503,0.7350241416915325,0.7500246343791148,0.6900226636287856,0.705023156316368,0.7200236490039503,0.7350241416915325,0.7500246343791148,0.6900226636287856,0.705023156316368,0.7200236490039503,0.7350241416915325,0.7500246343791148,0.6900226636287856,0.705023156316368,0.7200236490039503,0.7350241416915325,0.0
3,8,7,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.7542840459923333,0.6939413223129467,0.7090270032327933,0.7241126841526401,0.7391983650724867,0.0
3,8,8,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.7667720089695591,0.7054302482519944,0.7207656884313856,0.7361011286107768,0.751436568790168,0.0
3,8,9,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.7866374892712283,0.7237064901295301,0.7394392399149546,0.7551719897003792,0.7709047394858037,0.0
3,8,10,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.812526687244041,0.7475245522645177,0.7637750860093986,0.7800256197542794,0.7962761534991601,0.0
3,8,11,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.8426752968300723,0.7752612730836665,0.792114779020268,0.8089682849568695,0.8258217908934707,0.0
3,8,12,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.0
3,8,13,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.0
3,8,14,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.0
3,8,15,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.0
3,8,16,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.0
3,8,17,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.0
3,8,18,0.9200302181717142,0.9400308750884906,0.9600315320052669,0.9800321889220432,1.0000328458388197,0.9200302181717142,0.9400308750884906,0.9600315320052669,0.9800321889220432,1.0000328458388197,0.9200302181717142,0.9400308750884906,0.9600315320052669,0.9800321889220432,1.0000328458388197,0.9200302181717142,0.9400308750884906,0.9600315320052669,0.9800321889220432,1.0000328458388197,0.9200302181717142,0.9400308750884906,0.9600315320052669,0.9800321889220432,0.0
3,8,19,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.9957734342256009,0.9161115594875529,0.936027028172065,0.955942496856577,0.975857965541089,0.0
3,8,20,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.9832854712483754,0.9046226335485054,0.924288342973473,0.9439540523984404,0.9636197618234079,0.0
3,8,21,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.9634199909467062,0.8863463916709697,0.9056147914899039,0.924883191308838,0.944151591127772,0.0
3,8,22,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.9375307929738934,0.862528329535982,0.8812789453954598,0.9000295612549377,0.9187801771144155,0.0
3,8,23,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.9073821833878621,0.8347916087168332,0.8529392523845905,0.8710868960523477,0.8892345397201049,0.0
3,8,24,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.8750287401089673,0.8050264409002499,0.8225270157024293,0.8400275905046086,0.8575281653067879,0.0
3,9,1,0.7744225193066496,0.7912577914654899,0.8080930636243301,0.8249283357831703,0.8417636079420104,0.7744225193066496,0.7912577914654899,0.8080930636243301,0.8249283357831703,0.8417636079420104,0.7744225193066496,0.7912577914654899,0.8080930636243301,0.8249283357831703,0.8417636079420104,0.7744225193066496,0.7912577914654899,0.8080930636243301,0.8249283357831703,0.8417636079420104,0.7744225193066496,0.7912577914654899,0.8080930636243301,0.8249283357831703,0.0
