GenId,PlantCode,PlantName,HopeType,EIA Technology,State,County,LoadZone,Zone,Pmax (MW),AssignedBus,SplitIndex,SplitShare,PlantLatitude,PlantLongitude,AssignedBusLatitude,AssignedBusLongitude,MappingMethod,DataSource
G78,57979,Kingdom Community Wind,WindOn,Onshore Wind Turbine,VT,Orleans,VT,NNE,65.0,18,1,1.0,44.748333,-72.425278,44.556935,-72.524186,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G79,10567,Algonquin Windsor Locks,NGCC,Natural Gas Fired Combined Cycle,CT,Hartford,CT,ROP,64.0,196,1,1.0,41.9227,-72.6255,41.820634,-72.684316,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G80,63559,MMWEC Simple Cycle Gas Turbine,NGCT,Natural Gas Fired Combustion Turbine,MA,Essex,NEMA/Boston,SENE,63.0,231,1,1.0,42.54342,-70.927967,42.545866,-70.964142,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G81,52026,Dartmouth Power Associates LP,NGCC,Natural Gas Fired Combined Cycle,MA,Bristol,SEMA,SENE,62.1,79,1,1.0,41.6731,-70.9994,41.725925,-70.996903,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G82,1629,Cabot,Hydro,Conventional Hydroelectric,MA,Franklin,WCMA,ROP,61.8,146,1,1.0,42.5875,-72.5793,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G83,56990,Rollins Wind Project,WindOn,Onshore Wind Turbine,ME,Penobscot,ME,Maine,60.0,189,1,1.0,45.34598,-68.3802,45.494598,-68.581815,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G84,50883,Wheelabrator Bridgeport,MSW,Municipal Solid Waste,CT,Fairfield,CT,ROP,58.0,107,1,1.0,41.1625,-73.2083,41.289084,-73.031497,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G85,56989,Stetson Wind I,WindOn,Onshore Wind Turbine,ME,Washington,ME,Maine,57.0,189,1,1.0,45.4822,-67.9944,45.494598,-68.581815,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G86,50447,S D Warren Westbrook,Bio,Wood/Wood Waste Biomass,ME,Cumberland,ME,Maine,56.3,145,1,1.0,43.684857,-70.353152,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G87,589,J C McNeil,Bio,Wood/Wood Waste Biomass,VT,Chittenden,VT,NNE,52.0,3,1,1.0,44.4917,-73.208056,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G88,58686,Hancock Wind Plant,WindOn,Onshore Wind Turbine,ME,Hancock,ME,Maine,51.0,188,1,1.0,44.760833,-68.146944,44.890223,-68.511495,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G89,57568,Record Hill Wind,WindOn,Onshore Wind Turbine,ME,Oxford,ME,Maine,50.6,209,1,1.0,44.633611,-70.627777,44.621823,-70.166506,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G90,10176,M Street Jet,Oil,Petroleum Liquids,MA,Suffolk,NEMA/Boston,SENE,50.0,156,1,1.0,42.339387,-71.031407,42.321072,-70.9681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G91,63667,Sanford Solar,SolarPV,Solar Photovoltaic,ME,York,ME,Maine,49.4,145,1,1.0,43.4569,-70.7803,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G92,64387,Quinebaug Solar,SolarPV,Solar Photovoltaic,CT,Windham,CT,ROP,49.4,97,1,1.0,41.749867,-71.932481,41.780569,-72.278581,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G93,58141,Groton Wind LLC,WindOn,Onshore Wind Turbine,NH,Grafton,NH,NNE,48.0,131,1,1.0,43.7681,-71.8189,43.720433,-71.516841,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G94,3745,Bellows Falls,Hydro,Conventional Hydroelectric,VT,Windham,VT,NNE,47.1,43,1,1.0,43.1375,-72.4464,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G95,50650,ReEnergy Stratton LLC,Bio,Wood/Wood Waste Biomass,ME,Franklin,ME,Maine,46.1,141,1,1.0,45.140614,-70.425577,44.987546,-69.91202,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G96,10613,"Woodland Pulp, LLC",Bio,Wood/Wood Waste Biomass,ME,Washington,ME,Maine,46.0,185,1,1.0,45.1554,-67.4012,45.158338,-68.581164,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G97,1678,Waters River,NGCT,Natural Gas Fired Combustion Turbine,MA,Essex,NEMA/Boston,SENE,46.0,231,1,1.0,42.542949,-70.928314,42.545866,-70.964142,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G98,10823,Deer Island Treatment Plant,Oil,Petroleum Liquids,MA,Suffolk,NEMA/Boston,SENE,44.0,156,1,1.0,42.353333,-70.962778,42.321072,-70.9681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G99,2367,Schiller,Bio,Wood/Wood Waste Biomass,NH,Rockingham,NH,NNE,43.1,128,1,1.0,43.0978,-70.7842,42.99917,-71.128549,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G100,50661,Covanta Haverhill,MSW,Municipal Solid Waste,MA,Essex,NEMA/Boston,SENE,42.8,234,1,1.0,42.765,-71.1242,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G101,56448,Mars Hill Wind Farm Project,WindOn,Onshore Wind Turbine,ME,Aroostook,ME,Maine,42.0,189,1,1.0,46.54422,-67.8111,45.494598,-68.581815,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G102,552,Shepaug,Hydro,Conventional Hydroelectric,CT,New Haven,CT,ROP,41.5,112,1,1.0,41.44842,-73.295321,41.453437,-73.06273,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G103,3746,Harriman,Hydro,Conventional Hydroelectric,VT,Windham,VT,NNE,40.8,43,1,1.0,42.7936,-72.9144,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G104,66855,Robin Hollow Solar,SolarPV,Solar Photovoltaic,RI,Kent,RI,SENE,40.6,158,1,1.0,41.640197,-71.629497,41.642912,-71.543335,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G105,10493,Rumford Falls Hydro Facility,Hydro,Conventional Hydroelectric,ME,Oxford,ME,Maine,40.2,8,1,1.0,44.5486,-70.6283,44.419492,-70.29143,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G106,57080,Sheffield Wind,WindOn,Onshore Wind Turbine,VT,Caledonia,VT,NNE,40.0,18,1,1.0,44.67598,-72.1013,44.556935,-72.524186,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G107,50878,Wheelabrator Millbury Facility,MSW,Municipal Solid Waste,MA,Worcester,WCMA,ROP,40.0,24,1,1.0,42.2214,-71.7669,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G108,62771,Dry Bridge Solar (Brown University),SolarPV,Solar Photovoltaic,RI,Washington,RI,SENE,40.0,86,1,1.0,41.55742,-71.50726,41.583065,-71.447783,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G109,59222,Passadumkeag Windpark LLC,WindOn,Onshore Wind Turbine,ME,Penobscot,ME,Maine,39.9,185,1,1.0,45.07,-68.21,45.158338,-68.581164,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G110,10883,Medical Area Total Energy Plant,NGCT,Natural Gas Fired Combustion Turbine,MA,Suffolk,NEMA/Boston,SENE,38.5,121,1,1.0,42.33685,-71.10815,42.360284,-71.19696,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G111,10354,ReEnergy Livermore Falls,Bio,Wood/Wood Waste Biomass,ME,Androscoggin,ME,Maine,38.0,186,1,1.0,44.431667,-70.1619,44.523041,-70.068605,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G112,63203,VPPSA Project 10,Oil,Petroleum Liquids,VT,Franklin,VT,NNE,38.0,3,1,1.0,44.916666,-73.1,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G113,56847,Plainfield Renewable Energy LLC,Bio,Wood/Wood Waste Biomass,CT,Windham,CT,ROP,37.5,105,1,1.0,41.664376,-71.92418,41.499763,-72.186069,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G114,62657,DWW Solar ll,SolarPV,Solar Photovoltaic,CT,Hartford,CT,ROP,36.9,19,1,1.0,41.541596,-72.475018,41.513833,-72.512384,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G115,2353,Wilder,Hydro,Conventional Hydroelectric,VT,Windsor,VT,NNE,36.2,1,1,1.0,43.667927,-72.303642,43.700873,-72.541125,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G116,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,NGCT,Natural Gas Fired Combustion Turbine,MA,Middlesex,NEMA/Boston,SENE,35.4,165,1,1.0,42.360986,-71.093876,42.446952,-71.129516,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G117,3734,Berlin 5,Oil,Petroleum Liquids,VT,Washington,VT,NNE,35.0,181,1,1.0,44.251,-72.6027,44.304666,-72.610356,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G118,57083,Bull Hill Wind Project,WindOn,Onshore Wind Turbine,ME,Hancock,ME,Maine,34.5,191,1,1.0,44.723056,-68.2425,44.733143,-68.348392,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G119,58608,Saddleback Ridge Wind Farm,WindOn,Onshore Wind Turbine,ME,Franklin,ME,Maine,34.2,209,1,1.0,44.593333,-70.381111,44.621823,-70.166506,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G120,2364,Merrimack,Oil,Petroleum Liquids,NH,Merrimack,NH,NNE,33.6,25,1,1.0,43.1411,-71.4692,43.201215,-71.536518,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G121,1605,Hadley Falls,Hydro,Conventional Hydroelectric,MA,Hampden,WCMA,ROP,33.1,249,1,1.0,42.2119,-72.6036,42.28816,-72.497445,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G122,50880,Wheelabrator Saugus,MSW,Municipal Solid Waste,MA,Essex,NEMA/Boston,SENE,32.8,244,1,1.0,42.447,-70.9804,42.454916,-70.95915,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G123,1630,Cobble Mountain,Hydro,Conventional Hydroelectric,MA,Hampden,WCMA,ROP,32.6,249,1,1.0,42.117112,-72.864663,42.28816,-72.497445,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G124,1484,Cape Gas Turbine,Oil,Petroleum Liquids,ME,Cumberland,ME,Maine,32.0,145,1,1.0,43.6436,-70.2544,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G125,59254,Johnston LFG Turbine Plant,Bio,Landfill Gas,RI,Providence,RI,SENE,30.9,154,1,1.0,41.803333,-71.523333,41.782803,-71.529651,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G126,1586,Exelon Framingham LLC,Oil,Petroleum Liquids,MA,Norfolk,NEMA/Boston,SENE,30.3,120,1,1.0,42.2672,-71.3983,42.356316,-71.311705,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G127,61039,Deerfield Wind LLC,WindOn,Onshore Wind Turbine,VT,Bennington,VT,NNE,30.0,43,1,1.0,42.877215,-72.993721,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G128,10883,Medical Area Total Energy Plant,Oil,Petroleum Liquids,MA,Suffolk,NEMA/Boston,SENE,30.0,121,1,1.0,42.33685,-71.10815,42.360284,-71.19696,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G129,50877,Wheelabrator North Andover,MSW,Municipal Solid Waste,MA,Essex,NEMA/Boston,SENE,30.0,234,1,1.0,42.7262,-71.1219,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G130,58035,Block Island Wind Farm,WindOn,Offshore Wind Turbine,RI,Washington,RI,SENE,29.3,86,1,1.0,41.114722,-71.521111,41.583065,-71.447783,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G131,553,Stevenson,Hydro,Conventional Hydroelectric,CT,Fairfield,CT,ROP,28.9,147,1,1.0,41.3833,-73.1714,41.345805,-73.06185,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G132,59953,Antrim Wind,WindOn,Onshore Wind Turbine,NH,Hillsborough,NH,NNE,28.8,127,1,1.0,43.06435,-72.00635,43.071466,-71.720435,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G133,57380,New England Wind LLC,WindOn,Onshore Wind Turbine,MA,Berkshire,WCMA,ROP,28.5,146,1,1.0,42.7297,-73.0236,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G134,805,Charles E Monty,Hydro,Conventional Hydroelectric,ME,Androscoggin,ME,Maine,28.0,207,1,1.0,44.099461,-70.220851,44.096175,-70.371567,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G135,54605,Pratt & Whitney,NGCT,Natural Gas Fired Combustion Turbine,CT,Hartford,CT,ROP,28.0,23,1,1.0,41.748327,-72.636693,41.750608,-72.639001,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G136,56991,Stetson Wind II,WindOn,Onshore Wind Turbine,ME,Washington,ME,Maine,25.5,189,1,1.0,45.61498,-67.971,45.494598,-68.581815,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G137,56399,Lempster Wind LLC,WindOn,Onshore Wind Turbine,NH,Sullivan,NH,NNE,24.0,124,1,1.0,43.233,-72.1455,43.266648,-71.705096,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G138,63668,"University Solar, LLC",SolarPV,Solar Photovoltaic,RI,Kent,RI,SENE,24.0,158,1,1.0,41.6133,-71.6593,41.642912,-71.543335,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G139,1491,Gulf Island,Hydro,Conventional Hydroelectric,ME,Androscoggin,ME,Maine,23.2,187,1,1.0,44.152854,-70.209378,44.182743,-69.881012,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G140,58620,Canton Mountain Wind,WindOn,Onshore Wind Turbine,ME,Oxford,ME,Maine,22.8,186,1,1.0,44.514722,-70.303056,44.523041,-70.068605,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G141,54236,Pfizer Groton Plant,NGCT,Natural Gas Steam Turbine,CT,New London,CT,ROP,22.5,92,1,1.0,41.3315,-72.0786,41.352671,-72.158272,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G142,10883,Medical Area Total Energy Plant,NGCT,Natural Gas Steam Turbine,MA,Suffolk,NEMA/Boston,SENE,22.0,121,1,1.0,42.33685,-71.10815,42.360284,-71.19696,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G143,10556,Boott Hydropower,Hydro,Conventional Hydroelectric,MA,Middlesex,NEMA/Boston,SENE,21.7,234,1,1.0,42.652454,-71.322383,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G144,1505,Skelton,Hydro,Conventional Hydroelectric,ME,York,ME,Maine,21.6,145,1,1.0,43.5708,-70.5583,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G145,10700,Red Shield Envir Old Town Facility,Bio,Wood/Wood Waste Biomass,ME,Penobscot,ME,Maine,21.5,58,1,1.0,44.918063,-68.63554,44.871161,-68.696375,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G146,50051,Eagle Point Energy Center,MSW,Municipal Solid Waste,ME,Penobscot,ME,Maine,21.2,182,1,1.0,44.7383,-68.8258,44.75404,-68.815345,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G147,10766,Indeck West Enfield Energy Center,Bio,Wood/Wood Waste Biomass,ME,Penobscot,ME,Maine,20.4,185,1,1.0,45.2537,-68.62792,45.158338,-68.581164,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G148,10765,Indeck Jonesboro Energy Center,Bio,Wood/Wood Waste Biomass,ME,Washington,ME,Maine,20.2,188,1,1.0,44.6781,-67.5477,44.890223,-68.511495,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G149,58026,Spruce Mountain WInd,WindOn,Onshore Wind Turbine,ME,Oxford,ME,Maine,20.0,8,1,1.0,44.415587,-70.559814,44.419492,-70.29143,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G150,63894,Milo PV - BD Solar 1 LLC,SolarPV,Solar Photovoltaic,ME,Piscataquis,ME,Maine,20.0,10,1,1.0,45.267,-68.991,45.24334,-68.846224,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G151,66283,Silver Maple,WindOn,Onshore Wind Turbine,ME,Penobscot,ME,Maine,20.0,188,1,1.0,44.7821,-68.5201,44.890223,-68.511495,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G152,50739,"NE Renewable Tamworth, LLC",Bio,Wood/Wood Waste Biomass,NH,Carroll,NH,NNE,20.0,235,1,1.0,43.835833,-71.1967,43.824619,-71.193216,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G153,51026,"Ryegate Associates, LLC",Bio,Wood/Wood Waste Biomass,VT,Caledonia,VT,NNE,20.0,139,1,1.0,44.2131,-72.0572,44.127872,-72.436532,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G154,58876,Fusion Solar Center LLC,SolarPV,Solar Photovoltaic,CT,New London,CT,ROP,20.0,105,1,1.0,41.623889,-72.043056,41.499763,-72.186069,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
