Bus_id,Zone_id,LoadZone,State,Source,MappingMethod,Latitude,Longitude
105,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.514980301126265,-72.1545400941098
106,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.71085039807596,-72.95677677526994
107,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.27038693119542,-73.0537317329883
108,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.80647402345146,-72.43567371321555
109,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.81712087328556,-72.89147547873637
110,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.43181538558095,-72.1888758860627
111,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.61966458811209,-72.97220899380534
112,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.46095586422173,-73.11533769871247
113,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.60820070393361,-72.73277286893627
114,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.36524046713258,-72.41424571403692
115,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.464265493343966,-72.2689786272108
116,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.35612561838946,-71.29545531981215
117,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.532803882342606,-70.87583817126199
118,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.2751953173189,-73.03730631542682
119,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.55441352121481,-73.02275429955199
120,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.30337593860145,-71.35381252598162
121,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.355853660023044,-71.1801701364884
122,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.532499891028394,-71.06195073591645
123,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.45891899278566,-71.25384351436799
124,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.27596121340668,-71.77952234519307
125,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.60543641728416,-71.30188680393692
126,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.02390227342092,-71.71734276039054
127,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.07016457560392,-71.772723543403
128,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.01890461063484,-71.06238128660073
129,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.27136291527519,-71.40945947757345
130,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.016311092933776,-71.34422720436702
131,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.726866747057876,-71.56567035141529
132,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.154594418308825,-71.58040250440126
133,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.42143420850593,-71.50437323466252
134,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.24534252434736,-71.25348817518127
135,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.023632235375686,-71.03023985880202
136,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.400469185348655,-72.13783772923759
137,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.21316274516468,-71.16163577731389
138,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.839916137802476,-72.638094710286
139,NNE,VT,VT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.14061355801238,-72.38384997701124
140,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.08365916228451,-69.57733079951053
141,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.010391319685716,-69.90971530259057
142,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.46970528958032,-71.54413354146747
143,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.19015379650431,-68.7785194131367
144,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.2632980185978,-68.34813871187254
145,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.7900457371867,-70.22324947963409
146,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.60136295077235,-72.53964839799113
147,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.302465839836586,-73.11684798015095
148,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.865395699686445,-72.47502701995963
149,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.85261643276724,-69.04223692215146
150,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.54143689072972,-69.71592700090419
151,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.959822520150325,-71.29958850729058
152,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.46785712273094,-72.86597717398152
153,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.41339401041418,-71.06860806351624
154,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.7865620753791,-71.52849464158318
155,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.6351536132881,-71.34313949065634
156,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.3258942468958,-70.97467418757444
157,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.72747282118736,-71.51605467862716
158,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.63943864894243,-71.5619466595426
159,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.86584399105688,-69.13928653773024
160,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.87388139210153,-71.54466017011434
161,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.70321108858186,-71.5427620446132
162,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.5096166521172,-70.85128415057673
163,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.937508118738855,-71.57163976939896
164,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.42769018338697,-70.85587932332248
165,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.4296594194124,-71.11956669537766
166,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.72371503994212,-71.55930792938037
167,SENE,SEMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.80784389572704,-70.70996779570201
168,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.00311993288697,-71.60281091952973
169,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.657609827137655,-71.47637603771298
170,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.25091579216466,-68.32119892368779
171,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.40930526275107,-68.87238829240799
172,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.009452957076775,-68.30680561503338
173,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.29188567918167,-68.49376934791204
174,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.65440575729363,-69.50997775416069
175,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.76486936447431,-72.52181208773234
176,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.571301402616314,-72.23279747518049
177,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.600323518830876,-68.46306284690633
178,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.12084064586971,-72.36167789078303
179,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.05404513165935,-72.48877785294592
180,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.11690152133001,-69.8503547667039
181,NNE,VT,VT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.29968177238961,-72.60684992060091
182,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.76944553112077,-68.79195521408792
183,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.06239717007747,-69.4055137934017
184,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.93877679879437,-69.10938311581182
185,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.15619613289603,-68.46484709919952
186,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.51677416919847,-70.10128399145788
187,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.17802138898811,-69.90573082110355
188,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.86355912003716,-68.4399163920389
189,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.573213436627704,-68.50033126979812
190,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.62102204902922,-68.70956618349851
191,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.73114952474331,-68.3179987396591
192,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.890309350471746,-69.60090360019575
193,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.05483107783579,-69.06194646014409
194,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.88338678679631,-69.521812672011
195,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.64363150178712,-72.64524341644632
196,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.838257452132474,-72.67317229478877
197,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.46372564382828,-71.13355875825283
198,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.88409054614025,-72.41779530040539
199,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.857861484296066,-72.51516230893712
200,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.179254086442626,-72.45607012455635
201,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.87910234997817,-71.40449936124483
202,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.87806834962072,-69.10775032501326
203,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.18022311563212,-71.2848558083392
204,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.23506937042173,-70.99262498351129
205,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.85193899150634,-71.41846894600818
206,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.424454023489076,-69.38160556944547
207,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.10060364676848,-70.36046055755622
208,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.265199472542236,-70.29742435940962
