Line,From_bus,To_bus,From_zone,To_zone,Hour,Flow_MW,Limit_MW,Loading_pct,ShadowPrice,BindingSide,CongestionRent
12,8,9,Z2,Z2,37,-38.613357335980915,175.0,22.06477562056052,0.0,None,-66.54105837721653
12,8,9,Z2,Z2,38,-39.879245305451995,175.0,22.788140174543997,0.0,None,-68.72251917438722
12,8,9,Z2,Z2,39,-40.322708123840854,175.0,23.04154749933763,0.0,None,-77.83749207682901
12,8,9,Z2,Z2,40,-39.20508862778004,175.0,22.40290778730288,0.0,None,-75.68007997042076
12,8,9,Z2,Z2,41,-36.057570241607465,175.0,20.604325852347124,0.0,None,-16.493806614926722
12,8,9,Z2,Z2,42,-28.86371774671422,175.0,16.49355299812241,0.0,None,13.163312359498168
12,8,9,Z2,Z2,43,-25.051214665121908,175.0,14.31497980864109,0.0,None,11.424618495634041
12,8,9,Z2,Z2,44,-20.950091145791735,175.0,11.971480654738134,0.0,None,9.554299142334536
12,8,9,Z2,Z2,45,-16.830891928667878,175.0,9.617652530667359,0.0,None,7.675736358364164
12,8,9,Z2,Z2,46,-12.756034600984176,175.0,7.2891626291338145,0.0,None,5.023123170565205
12,8,9,Z2,Z2,47,-9.780627995802375,175.0,5.5889302833156425,0.0,None,3.599916269526177
12,8,9,Z2,Z2,48,-7.301663093413569,175.0,4.172378910522039,0.0,None,2.687493663582689
12,8,9,Z2,Z2,49,-5.6001333243446165,175.0,3.2000761853397806,0.0,None,2.0612184692512714
12,8,9,Z2,Z2,50,-6.179295574200534,175.0,3.531026042400305,0.0,None,2.2743883809221863
12,8,9,Z2,Z2,51,-6.460468243175299,175.0,3.6916961389573135,0.0,None,2.3778784703135014
12,8,9,Z2,Z2,52,-7.697759726866667,175.0,4.39871984392381,0.0,None,2.8332833527196573
12,8,9,Z2,Z2,53,-9.768349087945147,175.0,5.581913764540084,0.0,None,3.761658938275668
12,8,9,Z2,Z2,54,-11.09795347506531,175.0,6.34168770003732,0.0,None,4.293757785893913
12,8,9,Z2,Z2,55,-18.009983920840234,175.0,10.291419383337276,0.0,None,-34.56549790449621
12,8,9,Z2,Z2,56,-22.553023127904744,175.0,12.88744178737414,0.0,None,-43.2846846001669
12,8,9,Z2,Z2,57,-26.230011729510608,175.0,14.988578131148918,0.0,None,-51.07894664683788
12,8,9,Z2,Z2,58,-29.252088554930587,175.0,16.71547917424605,0.0,None,-53.49586435096825
12,8,9,Z2,Z2,59,-32.99097394541128,175.0,18.851985111663588,0.0,None,-59.74320725550787
12,8,9,Z2,Z2,60,-36.005690462296435,175.0,20.57468026416939,0.0,None,-62.54245686333328
12,8,9,Z2,Z2,61,-38.5159065207802,175.0,22.009089440445827,0.0,None,-66.3704106429512
12,8,9,Z2,Z2,62,-39.78271675215274,175.0,22.732981001230137,0.0,None,-68.55337147284949
12,8,9,Z2,Z2,63,-40.28169745746029,175.0,23.01811283283445,0.0,None,-77.75548675033998
12,8,9,Z2,Z2,64,-39.04487312161736,175.0,22.31135606949563,0.0,None,-75.36805314331055
12,8,9,Z2,Z2,65,-35.94913778288036,175.0,20.542364447360207,0.0,None,-16.530611801738836
12,8,9,Z2,Z2,66,-28.63832539696544,175.0,16.364757369694537,0.0,None,11.53397339765591
12,8,9,Z2,Z2,67,-24.956576683977524,175.0,14.26090096227287,0.0,None,10.051163522293708
12,8,9,Z2,Z2,68,-21.97829694028411,175.0,12.55902682301949,0.0,None,8.851673019326757
12,8,9,Z2,Z2,69,-17.05170084550507,175.0,9.743829054574325,0.0,None,6.867505736130862
12,8,9,Z2,Z2,70,-13.018168410218703,175.0,7.43895337726783,0.0,None,5.243016344299842
12,8,9,Z2,Z2,71,-9.781725255202486,175.0,5.589557288687135,0.0,None,3.600320133364782
12,8,9,Z2,Z2,72,-7.700755478683662,175.0,4.4004317021049495,0.0,None,2.8343859869993877
12,8,9,Z2,Z2,73,-9.022730069814491,175.0,5.155845754179709,0.0,None,3.320959838960074
12,8,9,Z2,Z2,74,-8.238151876944082,175.0,4.707515358253762,0.0,None,3.0321833102502804
12,8,9,Z2,Z2,75,-7.577640436619212,175.0,4.330080249496692,0.0,None,2.7890715303875546
12,8,9,Z2,Z2,76,-8.83040233296856,175.0,5.045944190267749,0.0,None,3.250170545138596
12,8,9,Z2,Z2,77,-10.813546337345391,175.0,6.1791693356259385,0.0,None,3.980098354399235
12,8,9,Z2,Z2,78,-13.813349262246213,175.0,7.893342435569265,0.0,None,5.084223709065334
12,8,9,Z2,Z2,79,-20.208812889803134,175.0,11.547893079887505,0.0,None,-69.21047409029393
12,8,9,Z2,Z2,80,-24.820255736359645,175.0,14.183003277919797,0.0,None,-85.00359105321611
12,8,9,Z2,Z2,81,-28.861767472315968,175.0,16.492438555609127,0.0,None,-99.13288047463018
12,8,9,Z2,Z2,82,-31.81935333465731,175.0,18.182487619804178,0.0,None,-105.81393370970952
12,8,9,Z2,Z2,83,-35.88758613571419,175.0,20.507192077550965,0.0,None,-115.34742505851395
12,8,9,Z2,Z2,84,-39.07323253750036,175.0,22.327561450000207,0.0,None,-125.58651186149287
12,8,9,Z2,Z2,85,-41.74085354182147,175.0,23.851916309612267,0.0,None,-134.16059685892944
12,8,9,Z2,Z2,86,-42.93411911187486,175.0,24.533782349642777,0.0,None,-135.70350594069615
12,8,9,Z2,Z2,87,-43.11588294295212,175.0,24.63764739597264,0.0,None,-153.94071319999514
12,8,9,Z2,Z2,88,-42.09856136407287,175.0,24.056320779470216,0.0,None,-144.1777607826224
12,8,9,Z2,Z2,89,-38.65594691574345,175.0,22.08911252328197,0.0,None,17.889216940042402
12,8,9,Z2,Z2,90,-33.425888406596236,175.0,19.100507660912136,0.0,None,13.462145650302157
12,8,9,Z2,Z2,91,-28.759676456147723,175.0,16.43410083208441,0.0,None,11.5828470614957
12,8,9,Z2,Z2,92,-25.84113622648786,175.0,14.76636355799306,0.0,None,10.407416413848532
12,8,9,Z2,Z2,93,-19.907562418069194,175.0,11.375749953182396,0.0,None,8.017692800100484
12,8,9,Z2,Z2,94,-15.743624673749943,175.0,8.996356956428539,0.0,None,6.340683180761409
12,8,9,Z2,Z2,95,-12.355739498240572,175.0,7.060422570423184,0.0,None,4.976225694264016
12,8,9,Z2,Z2,96,-9.36624469171317,175.0,5.352139823836097,0.0,None,3.447395879337432
12,8,9,Z2,Z2,97,-8.923075217570704,175.0,5.098900124326117,0.0,None,3.284280279724795
12,8,9,Z2,Z2,98,-7.0830544520817496,175.0,4.047459686903857,0.0,None,2.607031263322994
12,8,9,Z2,Z2,99,-8.327461923909475,175.0,4.758549670805414,0.0,None,3.0650552987607167
12,8,9,Z2,Z2,100,-9.100315175589106,175.0,5.200180100336632,0.0,None,3.3495162756910095
12,8,9,Z2,Z2,101,-11.2572597465485,175.0,6.432719855170571,0.0,None,4.143414157994128
12,8,9,Z2,Z2,102,-13.72171759960805,175.0,7.840981485490315,0.0,None,5.050497212844803
12,8,9,Z2,Z2,103,-20.121644645392603,175.0,11.498082654510059,0.0,None,-68.91194316944426
12,8,9,Z2,Z2,104,-24.683154198627513,175.0,14.104659542072865,0.0,None,-84.53405024066612
12,8,9,Z2,Z2,105,-28.76393689573807,175.0,16.436535368993184,0.0,None,-98.79685715714054
12,8,9,Z2,Z2,106,-31.715238053315137,175.0,18.122993173322936,0.0,None,-105.46770267973712
12,8,9,Z2,Z2,107,-35.7765245114704,175.0,20.443728292268798,0.0,None,-114.99045838120979
12,8,9,Z2,Z2,108,-38.974912472650516,175.0,22.271378555800297,0.0,None,-125.27049823301614
12,8,9,Z2,Z2,109,-41.6387759347029,175.0,23.793586248401656,0.0,None,-133.83250599506545
12,8,9,Z2,Z2,110,-42.83261339614807,175.0,24.475779083513185,0.0,None,-135.38267295792895
12,8,9,Z2,Z2,111,-43.01542784371513,175.0,24.580244482122932,0.0,None,-153.58204886180732
12,8,9,Z2,Z2,112,-41.99585875282969,175.0,23.997633573045537,0.0,None,-143.82602827595755
12,8,9,Z2,Z2,113,-38.542279947347154,175.0,22.02415996991266,0.0,None,17.836614087989897
12,8,9,Z2,Z2,114,-33.68856390868451,175.0,19.25060794781972,0.0,None,13.567937180054908
12,8,9,Z2,Z2,115,-29.844045332003425,175.0,17.053740189716244,0.0,None,12.019572379544185
12,8,9,Z2,Z2,116,-24.378588912895182,175.0,13.930622235940104,0.0,None,9.818381211057712
12,8,9,Z2,Z2,117,-21.261082901159316,175.0,12.149190229233895,0.0,None,8.56281787388703
12,8,9,Z2,Z2,118,-15.924224965234455,175.0,9.099557122991117,0.0,None,6.413419240873778
12,8,9,Z2,Z2,119,-12.087314875292488,175.0,6.907037071595708,0.0,None,4.868118728600197
12,8,9,Z2,Z2,120,-9.384021290685865,175.0,5.362297880391923,0.0,None,3.453938840370825
12,8,9,Z2,Z2,121,-8.81019218637569,175.0,5.034395535071823,0.0,None,3.242731878055072
12,8,9,Z2,Z2,122,-7.939015866117511,175.0,4.536580494924292,0.0,None,2.922081526127784
12,8,9,Z2,Z2,123,-7.43863067822645,175.0,4.250646101843686,0.0,None,2.737906769691693
12,8,9,Z2,Z2,124,-8.90302061769703,175.0,5.087440352969732,0.0,None,3.2768988640943837
12,8,9,Z2,Z2,125,-10.873591721469325,175.0,6.213480983696757,0.0,None,4.002199016576676
12,8,9,Z2,Z2,126,-13.708082150851158,175.0,7.833189800486376,0.0,None,5.0454784682567935
12,8,9,Z2,Z2,127,-20.004904989194475,175.0,11.431374279539702,0.0,None,-68.51213705541507
12,8,9,Z2,Z2,128,-24.570811054616208,175.0,14.040463459780689,0.0,None,-84.14930115618401
12,8,9,Z2,Z2,129,-28.664005063677028,175.0,16.3794314649583,0.0,None,-98.45361655786571
12,8,9,Z2,Z2,130,-31.608562385157423,175.0,18.062035648661386,0.0,None,-105.1129571900923
12,8,9,Z2,Z2,131,-35.53958552618983,175.0,20.30833458639419,0.0,None,-114.22890529862681
12,8,9,Z2,Z2,132,-39.00575008980241,175.0,22.289000051315664,0.0,None,-125.36961439312621
12,8,9,Z2,Z2,133,-41.525128525829764,175.0,23.728644871902723,0.0,None,-133.46722826564306
12,8,9,Z2,Z2,134,-42.728312235549524,175.0,24.41617842031401,0.0,None,-135.05300430605683
12,8,9,Z2,Z2,135,-42.912377904979614,175.0,24.521358802845494,0.0,None,-153.21411992283169
12,8,9,Z2,Z2,136,-41.89034556108141,175.0,23.93734032061795,0.0,None,-143.4646701861222
12,8,9,Z2,Z2,137,-38.42537799937466,175.0,21.95735885678552,0.0,None,17.782514150597297
12,8,9,Z2,Z2,138,-32.25521656189557,175.0,18.431552321083185,0.0,None,12.990662149538773
12,8,9,Z2,Z2,139,-29.918560375818984,175.0,17.096320214753703,0.0,None,12.049583021618421
12,8,9,Z2,Z2,140,-24.81595963762415,175.0,14.180548364356657,0.0,None,9.994530557571943
12,8,9,Z2,Z2,141,-21.23317764481016,175.0,12.133244368462947,0.0,None,8.551579141177466
12,8,9,Z2,Z2,142,-16.44002092194139,175.0,9.394297669680794,0.0,None,6.621154042431226
12,8,9,Z2,Z2,143,-11.997931181209768,175.0,6.855960674977011,0.0,None,4.832119795860801
12,8,9,Z2,Z2,144,-9.242332228288122,175.0,5.281332701878927,0.0,None,3.4017879190640894
12,8,9,Z2,Z2,145,-7.367190364118508,175.0,4.209823065210576,0.0,None,2.711612021627755
12,8,9,Z2,Z2,146,-7.7592388886122,175.0,4.433850793492685,0.0,None,2.8559117396391436
12,8,9,Z2,Z2,147,-8.117954603414768,175.0,4.638831201951295,0.0,None,2.9879427849264903
12,8,9,Z2,Z2,148,-9.112147276264455,175.0,5.206941300722546,0.0,None,3.3538712692295403
12,8,9,Z2,Z2,149,-11.112984881121967,175.0,6.350277074926838,0.0,None,4.090311490603568
12,8,9,Z2,Z2,150,-13.607800949183753,175.0,7.775886256676429,0.0,None,5.008568371117319
12,8,9,Z2,Z2,151,-19.877634345902493,175.0,11.358648197658567,0.0,None,-68.0762647650414
12,8,9,Z2,Z2,152,-24.482375150519253,175.0,13.989928657439572,0.0,None,-83.84642879636138
12,8,9,Z2,Z2,153,-28.561995340588442,175.0,16.321140194621968,0.0,None,-98.10323892780966
12,8,9,Z2,Z2,154,-31.49935793879789,175.0,17.99963310788451,0.0,None,-104.74980235390345
12,8,9,Z2,Z2,155,-35.523422786749805,175.0,20.299098735285604,0.0,None,-114.17695612686519
12,8,9,Z2,Z2,156,-38.7598019245433,175.0,22.14845824259617,0.0,None,-124.57910462038184
12,8,9,Z2,Z2,157,-41.426887665092494,175.0,23.67250723719571,0.0,None,-133.15146920960876
12,8,9,Z2,Z2,158,-42.64077042689263,175.0,24.36615452965293,0.0,None,-136.2354023498853
12,8,9,Z2,Z2,159,-42.80676366266625,175.0,24.46100780723786,0.0,None,-152.8370354083554
12,8,9,Z2,Z2,160,-41.76336967577414,175.0,23.86478267187094,0.0,None,-143.02980737314795
12,8,9,Z2,Z2,161,-38.30528956029744,175.0,21.888736891598537,0.0,None,17.72693956738178
12,8,9,Z2,Z2,162,-32.148941849255536,175.0,18.370823913860306,0.0,None,12.947860425225535
12,8,9,Z2,Z2,163,-29.814307778303345,175.0,17.036747301887626,0.0,None,12.007595696252347
12,8,9,Z2,Z2,164,-25.349467050312473,175.0,14.4854097430357,0.0,None,10.209398578662709
12,8,9,Z2,Z2,165,-20.21311629341658,175.0,11.550352167666617,0.0,None,8.140753426759222
12,8,9,Z2,Z2,166,-16.346710601292255,175.0,9.340977486452717,0.0,None,6.583573676220013
12,8,9,Z2,Z2,167,-12.14857378352672,175.0,6.942042162015269,0.0,None,4.892790513983917
12,8,9,Z2,Z2,168,-9.78745340711983,175.0,5.592830518354189,0.0,None,3.6024284711207066
12,8,9,Z2,Z2,169,-8.598073799322492,175.0,4.913185028184281,0.0,None,3.1646583194915334
12,8,9,Z2,Z2,170,-7.301957684705203,175.0,4.1725472484029735,0.0,None,2.687602092610258
12,8,9,Z2,Z2,171,-6.884127732354694,175.0,3.9337872756312535,0.0,None,2.5338131085075037
12,8,9,Z2,Z2,172,-9.157292495681448,175.0,5.232738568960827,0.0,None,3.3704876879236854
12,8,9,Z2,Z2,173,-11.144144619184324,175.0,6.368082639533899,0.0,None,4.101780329624073
12,8,9,Z2,Z2,174,-12.695581468344445,175.0,7.254617981911111,0.0,None,4.672811428734731
12,8,9,Z2,Z2,175,-19.78502312058422,175.0,11.305727497476697,0.0,None,-67.7590929031754
12,8,9,Z2,Z2,176,-24.338630446563904,175.0,13.907788826607945,0.0,None,-83.354136687816
12,8,9,Z2,Z2,177,-28.457931379727263,175.0,16.261675074129865,0.0,None,-97.74580550992683
12,8,9,Z2,Z2,178,-31.387657072093337,175.0,17.935804041196192,0.0,None,-104.37834577587418
12,8,9,Z2,Z2,179,-35.247204009918725,175.0,20.14125943423927,0.0,None,-113.28915262456775
12,8,9,Z2,Z2,180,-38.77541837879067,175.0,22.157381930737525,0.0,None,-124.62929795963734
12,8,9,Z2,Z2,181,-41.31713983253485,175.0,23.609794190019915,0.0,None,-132.7987252316935
12,8,9,Z2,Z2,182,-42.55164100346864,175.0,24.31522343055351,0.0,None,-135.9506377281437
12,8,9,Z2,Z2,183,-42.69861641255451,175.0,24.399209378602578,0.0,None,-152.45090705665592
12,8,9,Z2,Z2,184,-41.64960647983574,175.0,23.79977513133471,0.0,None,-142.64019494178632
12,8,9,Z2,Z2,185,-38.18206478745798,175.0,21.818322735690273,0.0,None,17.669913550181445
12,8,9,Z2,Z2,186,-33.07652071707885,175.0,18.900868981187916,0.0,None,13.32143918157403
12,8,9,Z2,Z2,187,-28.333356572509803,175.0,16.190489470005602,0.0,None,11.411148397952596
12,8,9,Z2,Z2,188,-25.429574371893633,175.0,14.53118535536779,0.0,None,10.241661488706061
12,8,9,Z2,Z2,189,-20.214678193825566,175.0,11.551244682186038,0.0,None,8.141382476032089
12,8,9,Z2,Z2,190,-16.31907564704989,175.0,9.325186084028509,0.0,None,6.5724438066253805
12,8,9,Z2,Z2,191,-11.954106865047155,175.0,6.830918208598375,0.0,None,4.814469724155016
12,8,9,Z2,Z2,192,-9.855637805221777,175.0,5.6317930315553015,0.0,None,3.627858852414285
12,8,9,Z2,Z2,193,-5.887961194479749,175.0,3.364549253988428,0.0,None,2.1692169696490207
12,8,9,Z2,Z2,194,-4.2760286207307,175.0,2.4434449261318285,0.0,None,1.5753558049074967
12,8,9,Z2,Z2,195,-5.431691115296553,175.0,3.103823494455173,0.0,None,2.0011199381272338
12,8,9,Z2,Z2,196,-7.064446202784977,175.0,4.036826401591415,0.0,None,2.602652442516224
12,8,9,Z2,Z2,197,-9.128180071194288,175.0,5.216102897825308,0.0,None,3.5151385199134926
12,8,9,Z2,Z2,198,-10.45812776038365,175.0,5.9760730059335145,0.0,None,4.046211546832629
12,8,9,Z2,Z2,199,-17.340802104012216,175.0,9.909029773721267,0.0,None,-33.28238171176642
12,8,9,Z2,Z2,200,-21.872370381229846,175.0,12.498497360702771,0.0,None,-41.97986780558392
12,8,9,Z2,Z2,201,-25.65172057765167,175.0,14.65812604437238,0.0,None,-49.954621354887706
12,8,9,Z2,Z2,202,-28.45251271881429,175.0,16.25857869646531,0.0,None,-52.06196281104082
12,8,9,Z2,Z2,203,-32.20744428747271,175.0,18.404253878555835,0.0,None,-58.93267787292111
12,8,9,Z2,Z2,204,-35.53411490556809,175.0,20.30520851746748,0.0,None,-61.45055901752865
12,8,9,Z2,Z2,205,-37.87481551811188,175.0,21.64275172463536,0.0,None,-65.31551586759629
12,8,9,Z2,Z2,206,-39.207270183661535,175.0,22.404154390663734,0.0,None,-69.067492407926
12,8,9,Z2,Z2,207,-39.55453587014328,175.0,22.602591925796162,0.0,None,-75.96168854099355
12,8,9,Z2,Z2,208,-38.44494347802258,175.0,21.968539130298616,0.0,None,-73.83079483073881
12,8,9,Z2,Z2,209,-35.295908748766784,175.0,20.169090713581017,0.0,None,-16.145399961766984
12,8,9,Z2,Z2,210,-28.170361080493308,175.0,16.09734918885332,0.0,None,12.847106718419754
12,8,9,Z2,Z2,211,-24.323344980609868,175.0,13.89905427463421,0.0,None,11.092673175965961
12,8,9,Z2,Z2,212,-20.229168265373517,175.0,11.55952472307058,0.0,None,9.22552191601432
12,8,9,Z2,Z2,213,-16.107552003188164,175.0,9.204315430393237,0.0,None,7.345856837481249
12,8,9,Z2,Z2,214,-12.041721066328131,175.0,6.880983466473219,0.0,None,4.741837882525748
12,8,9,Z2,Z2,215,-9.061335545726203,175.0,5.177906026129259,0.0,None,3.3351692006582203
12,8,9,Z2,Z2,216,-7.2524316346987625,175.0,4.144246648399292,0.0,None,2.6693732392831455
12,8,9,Z2,Z2,217,-5.668096409597796,175.0,3.238912234055883,0.0,None,2.086233367725594
12,8,9,Z2,Z2,218,-4.456061930622035,175.0,2.546321103212591,0.0,None,1.6401247291019359
12,8,9,Z2,Z2,219,-5.4307129169234845,175.0,3.1032645239562773,0.0,None,1.998860583711895
12,8,9,Z2,Z2,220,-6.861599851981847,175.0,3.920914201132484,0.0,None,2.525521362506482
12,8,9,Z2,Z2,221,-9.014952608948873,175.0,5.151401490827927,0.0,None,3.471536157674068
12,8,9,Z2,Z2,222,-10.345142017797412,175.0,5.911509724455664,0.0,None,4.002497774467783
12,8,9,Z2,Z2,223,-17.2212097241599,175.0,9.840691270948513,0.0,None,-33.051650198562065
12,8,9,Z2,Z2,224,-21.750424767208344,175.0,12.428814152690482,0.0,None,-41.74430499312558
12,8,9,Z2,Z2,225,-25.549068369782592,175.0,14.599467639875769,0.0,None,-49.7529133266951
12,8,9,Z2,Z2,226,-28.335751809210443,175.0,16.19185817669168,0.0,None,-51.84631981638153
12,8,9,Z2,Z2,227,-32.090622303115445,175.0,18.33749845892311,0.0,None,-58.71665866628685
12,8,9,Z2,Z2,228,-35.45058905178116,175.0,20.257479458160663,0.0,None,-61.30361905180784
12,8,9,Z2,Z2,229,-37.75886485108538,175.0,21.576494200620214,0.0,None,-65.11289651624473
12,8,9,Z2,Z2,230,-39.07589843882265,175.0,22.32908482218437,0.0,None,-68.83334063886412
12,8,9,Z2,Z2,231,-39.46869376783107,175.0,22.55353929590347,0.0,None,-75.79405594970731
12,8,9,Z2,Z2,232,-38.303996257310956,175.0,21.887997861320546,0.0,None,-73.55741876084781
12,8,9,Z2,Z2,233,-35.17021482536745,175.0,20.097265614495686,0.0,None,-16.17243706297642
12,8,9,Z2,Z2,234,-28.420376752378516,175.0,16.240215287073436,0.0,None,11.446195434598506
12,8,9,Z2,Z2,235,-24.207197640923816,175.0,13.83268436624218,0.0,None,9.749354047489076
12,8,9,Z2,Z2,236,-20.115522860844813,175.0,11.494584491911322,0.0,None,8.101448053995075
12,8,9,Z2,Z2,237,-16.17398528994168,175.0,9.242277308538103,0.0,None,6.5140092335158855
12,8,9,Z2,Z2,238,-11.955192533714962,175.0,6.831538590694264,0.0,None,4.814906972959182
12,8,9,Z2,Z2,239,-8.876079291315952,175.0,5.072045309323401,0.0,None,3.2669826788347582
12,8,9,Z2,Z2,240,-6.480462771060788,175.0,3.7031215834633078,0.0,None,2.3852377754897494
12,8,9,Z2,Z2,241,-6.941875442126917,175.0,3.966785966929667,0.0,None,2.5550680749602304
12,8,9,Z2,Z2,242,-7.486310448461721,175.0,4.277891684835269,0.0,None,2.755456070275603
12,8,9,Z2,Z2,243,-7.675298033926986,175.0,4.385884590815421,0.0,None,2.8250159680599647
12,8,9,Z2,Z2,244,-8.318373097550273,175.0,4.753356055743013,0.0,None,3.061710011127302
12,8,9,Z2,Z2,245,-10.630500704017127,175.0,6.07457183086693,0.0,None,3.9127254869549164
12,8,9,Z2,Z2,246,-13.380100649380964,175.0,7.645771799646265,0.0,None,4.924759640820262
12,8,9,Z2,Z2,247,-19.40347453848625,175.0,11.087699736277857,0.0,None,-66.4523779368152
12,8,9,Z2,Z2,248,-23.972210733665058,175.0,13.698406133522889,0.0,None,-82.09923457238531
12,8,9,Z2,Z2,249,-28.13365495352232,175.0,16.07637425915561,0.0,None,-97.04738692876181
12,8,9,Z2,Z2,250,-31.086231994723246,175.0,17.763561139841855,0.0,None,-105.91267490349374
12,8,9,Z2,Z2,251,-34.966298644070825,175.0,19.980742082326184,0.0,None,-112.91686795503432
12,8,9,Z2,Z2,252,-38.275561974874634,175.0,21.871749699928362,0.0,None,-123.60349093324805
12,8,9,Z2,Z2,253,-40.911395780037864,175.0,23.377940445735923,0.0,None,-132.115404097368
12,8,9,Z2,Z2,254,-42.27373233034108,175.0,24.156418474480617,0.0,None,-135.70051730499148
12,8,9,Z2,Z2,255,-42.35930077479941,175.0,24.205314728456806,0.0,None,-146.2288383936439
12,8,9,Z2,Z2,256,-41.291328147235134,175.0,23.595044655562933,0.0,None,-142.02106366667903
12,8,9,Z2,Z2,257,-37.79409838881807,175.0,21.596627650753184,0.0,None,17.49037028130631
12,8,9,Z2,Z2,258,-31.692757586419887,175.0,18.110147192239936,0.0,None,12.764133999918098
12,8,9,Z2,Z2,259,-29.476564256310418,175.0,16.843751003605952,0.0,None,11.87157081547109
12,8,9,Z2,Z2,260,-24.98212602041329,175.0,14.275500583093308,0.0,None,10.061453417484616
12,8,9,Z2,Z2,261,-19.13777919435449,175.0,10.935873825345423,0.0,None,7.707665621443313
12,8,9,Z2,Z2,262,-15.894964763860916,175.0,9.082837007920524,0.0,None,6.401634809362003
12,8,9,Z2,Z2,263,-11.606174656545948,175.0,6.632099803740542,0.0,None,4.674341389784396
12,8,9,Z2,Z2,264,-8.725712567961232,175.0,4.986121467406418,0.0,None,3.2116378058846453
12,8,9,Z2,Z2,265,-6.834474492224779,175.0,3.905413995557017,0.0,None,2.5155374408249576
12,8,9,Z2,Z2,266,-7.150290591932569,175.0,4.085880338247183,0.0,None,2.631778597937191
12,8,9,Z2,Z2,267,-7.564679945158348,175.0,4.3226742543761985,0.0,None,2.7843012146072192
12,8,9,Z2,Z2,268,-8.700694089481019,175.0,4.971825193989154,0.0,None,3.2024293554908296
12,8,9,Z2,Z2,269,-10.183094152905806,175.0,5.8189109445176035,0.0,None,3.7480503635242446
12,8,9,Z2,Z2,270,-13.268998982863522,175.0,7.58228513306487,0.0,None,4.883866898857346
12,8,9,Z2,Z2,271,-19.279362888773367,175.0,11.01677879358478,0.0,None,-66.02732446318483
12,8,9,Z2,Z2,272,-23.845394061421704,175.0,13.625939463669544,0.0,None,-81.66491702704623
12,8,9,Z2,Z2,273,-28.0216163835761,175.0,16.01235221918634,0.0,None,-96.66090851113424
12,8,9,Z2,Z2,274,-31.000222933879176,175.0,17.714413105073817,0.0,None,-105.61963682472367
12,8,9,Z2,Z2,275,-34.84404866987467,175.0,19.910884954214094,0.0,None,-112.52208541501405
12,8,9,Z2,Z2,276,-38.3271649800773,175.0,21.901237131472744,0.0,None,-123.77013281272949
12,8,9,Z2,Z2,277,-40.53397283304913,175.0,23.162270190313787,0.0,None,-130.89659001864237
12,8,9,Z2,Z2,278,-42.17761652157259,175.0,24.101495155184338,0.0,None,-135.3919813832242
12,8,9,Z2,Z2,279,-42.24134931922969,175.0,24.13791389670268,0.0,None,-145.82165734911973
12,8,9,Z2,Z2,280,-41.166372280569966,175.0,23.52364130318284,0.0,None,-141.59127935381073
12,8,9,Z2,Z2,281,-37.65886207952387,175.0,21.519349759727927,0.0,None,17.427785559726267
12,8,9,Z2,Z2,282,-31.571109144202698,175.0,18.040633796687256,0.0,None,12.715140566225637
12,8,9,Z2,Z2,283,-28.58446368148099,175.0,16.333979246560563,0.0,None,11.512280802682618
12,8,9,Z2,Z2,284,-24.96808497402877,175.0,14.26747712801644,0.0,None,10.055798441042052
12,8,9,Z2,Z2,285,-20.20265882371184,175.0,11.54437647069248,0.0,None,8.136541721790117
12,8,9,Z2,Z2,286,-15.943787095408567,175.0,9.11073548309061,0.0,None,6.421297812190437
12,8,9,Z2,Z2,287,-11.485621364476373,175.0,6.563212208272214,0.0,None,4.625789023524962
12,8,9,Z2,Z2,288,-8.61079817705979,175.0,4.920456101177023,0.0,None,3.1693417298467534
12,8,9,Z2,Z2,289,-6.836164445414298,175.0,3.906379683093884,0.0,None,2.5161594550743795
12,8,9,Z2,Z2,290,-7.254642635362156,175.0,4.145510077349804,0.0,None,2.6701870333731046
12,8,9,Z2,Z2,291,-7.442673420845214,175.0,4.2529562404829795,0.0,None,2.7393947656499855
12,8,9,Z2,Z2,292,-8.583394876451752,175.0,4.904797072258145,0.0,None,3.159255507598046
12,8,9,Z2,Z2,293,-10.39398021143364,175.0,5.939417263676365,0.0,None,3.8256703439013426
12,8,9,Z2,Z2,294,-12.488129199082096,175.0,7.136073828046912,0.0,None,4.596455309312844
12,8,9,Z2,Z2,295,-19.153100301864615,175.0,10.944628743922637,0.0,None,-65.59490453097612
12,8,9,Z2,Z2,296,-23.71630946110106,175.0,13.55217683491489,0.0,None,-81.22283235662694
12,8,9,Z2,Z2,297,-27.9076462115443,175.0,15.947226406596744,0.0,None,-96.26776700848251
12,8,9,Z2,Z2,298,-30.913609063375397,175.0,17.664919464785942,0.0,None,-105.32453812281717
12,8,9,Z2,Z2,299,-34.65379247426382,175.0,19.802167128150753,0.0,None,-111.90768999569575
12,8,9,Z2,Z2,300,-38.04565875297043,175.0,21.740376430268817,0.0,None,-122.86106314543844
12,8,9,Z2,Z2,301,-40.547733021587405,175.0,23.170133155192804,0.0,None,-130.94102587409338
12,8,9,Z2,Z2,302,-42.079773945013464,175.0,24.045585111436267,0.0,None,-135.07790246183148
12,8,9,Z2,Z2,303,-42.121032400334165,175.0,24.069161371619522,0.0,None,-145.4063104721076
12,8,9,Z2,Z2,304,-41.03872061069966,175.0,23.45069749182838,0.0,None,-141.15222285581692
12,8,9,Z2,Z2,305,-37.52076408591058,175.0,21.44043662052033,0.0,None,17.363876506557357
