Hour,Load_MW,Generation_MW,StorageCharge_MW,StorageDischarge_MW,LoadShedding_MW,Curtailment_MW,AvgLMP_LoadWeighted,TotalEmissions_ton
220,1150.0212630376473,1177.9557199972178,27.934456959570333,0.0,0.0,7.105427357601002e-15,31.40721612441088,202.90911732363938
221,1131.2915457451024,1161.2915457451022,30.0,0.0,0.0,-1.4210854715202004e-14,31.22888137558079,196.14287013804903
222,1124.9031879726094,1124.9031879726094,0.0,0.0,0.0,-2.1316282072803006e-14,31.31925688819446,167.53477187896172
223,1131.2915457451024,1199.091985383055,70.62499999999999,2.8245603620471513,0.0,-2.042810365310288e-14,14.613325147552272,65.8768
224,1150.0212630376473,1217.9934601071536,70.62499999999999,2.6528029304937313,0.0,-2.3092638912203256e-14,14.613325147552272,65.8768
225,1179.815940569078,1269.9587241543438,95.62499999999999,5.48221641473426,0.0,-1.7763568394002505e-14,14.142410733210506,65.8768
226,1218.6451203036604,1264.9298573723495,48.28305923590584,1.9983221672166767,0.0,2.4438659560748146,13.904210099185882,65.8768
227,1263.8626578107355,1307.7687430739593,48.756448772667326,4.850363509443538,0.0,55.65648451164131,13.904210099185885,65.8768
228,1312.387052634711,1333.822320364348,30.728279803408967,9.293012073771843,0.0,71.69249489665891,14.2592130090065,65.8768
229,1360.9114474586866,1372.1695742859622,27.499999999999996,16.241873172723796,0.0,50.908319626429346,14.338362666441121,65.8768
230,1406.1289849657617,1420.9418248332865,32.7054827580813,17.892642890556825,0.0,-4.440892098500626e-14,14.437096413180823,65.8768
231,1444.9581647003442,1485.3157846062325,59.91035521730051,19.552735311412064,0.0,-4.618527782440651e-14,14.616536824710112,65.8768
232,1474.7528422317746,1524.9765583611552,77.56463403751629,27.34091790813536,0.0,-1.5987211554602254e-14,14.616536824710114,65.8768
233,1493.482559524319,1459.7130182398373,0.0,33.76954128448163,0.0,-4.912736883966318e-15,26.733710832135337,139.80959999999996
234,1499.8709172968124,1442.0886488676229,0.0,57.782268429189486,0.0,1.3292483336874235e-13,32.11069600869229,400.42549315922815
235,1493.482559524319,1402.4122872930075,0.0,91.07027223131196,0.0,-2.1316282072803006e-14,32.11069600869229,366.0125826335031
236,1474.7528422317746,1392.1063396304485,0.0,82.646502601326,0.0,7.105427357601002e-15,32.11069600869229,356.4162975816175
237,1444.9581647003442,1396.7476611580964,0.0,48.210503542247544,0.0,7.105427357601002e-15,32.11069600869228,357.0553359313554
238,1406.1289849657617,1395.983771869919,0.0,10.145213095842735,0.0,-1.4210854715202004e-14,32.11069600869228,355.6546537569554
239,1360.9114474586866,1333.4114474586868,0.0,27.499999999999996,0.0,-7.105427357601002e-15,31.40721612441091,316.60344075185685
240,1312.387052634711,1302.1084108046957,0.0,10.278641830015017,0.0,-7.105427357601002e-15,31.40721612441092,284.8102412906193
241,1316.6598570681906,1314.858459064118,0.0,1.8013980040725677,0.0,-1.4210854715202004e-14,31.40721612441091,292.06109936174414
242,1269.5533806618303,1276.048161578762,30.0,23.5052190830681,0.0,-1.4210854715202004e-14,31.407216124410915,279.55574693320045
243,1229.1021323213113,1242.8670353282564,30.0,16.235096993054857,0.0,-2.1316282072803006e-14,31.407216124410915,254.82352149858804
244,1198.0627977721922,1205.2822299252894,18.85361141253825,11.634179259441092,0.0,-7.105427357601002e-15,31.407216124410922,226.2891492589323
245,1178.5506563690692,1197.034174910717,25.50506046833027,7.021541926682481,0.0,7.105427357601002e-15,31.407216124410912,225.51733333333328
246,1171.8954283032276,1198.1795001853598,27.307994785798126,1.0239229036658761,0.0,0.0,31.40721612441089,231.05288421950664
247,1178.5506563690692,1223.27624555646,44.72558918739076,0.0,0.0,-9.769962616701378e-15,16.663317410470558,65.8768
248,1198.0627977721922,1243.2207761673205,45.15797839512833,0.0,0.0,-2.936539900133539e-14,16.66331741047056,65.8768
249,1229.1021323213113,1315.9763006102844,95.62499999999999,8.750831711027208,0.0,2.7533531010703882e-14,16.19179980165671,65.8768
250,1269.5533806618303,1305.9750189046406,42.368866290707004,5.947228047896571,0.0,6.561418075534675e-14,15.970741888420166,65.8768
251,1316.6598570681906,1361.0486141753825,52.5,8.111242892808098,0.0,54.979788432487894,16.252640129713598,65.8768
252,1367.2113330204324,1388.2947538541273,39.370701975941195,18.287281142246243,0.0,67.47205724237217,16.252640129713594,65.8768
253,1417.762808972674,1426.330580232992,27.499999999999996,18.93222873968204,0.0,52.91136850196226,16.252640129713598,65.8768
254,1464.8692853790346,1470.011520316651,27.499999999999996,22.357765062383834,0.0,4.618527782440651e-14,16.559803927045905,65.8768
255,1505.3205337195534,1544.342552430684,59.24040913516987,20.218390424039523,0.0,-1.0658141036401503e-14,16.71961295794693,65.8768
256,1536.3598682686725,1548.4384303025931,34.99999999999999,22.921437966079175,0.0,-3.647082635893639e-14,16.68336347103467,65.8768
257,1555.872009671795,1520.8720096717948,0.0,34.99999999999999,0.0,5.745404152435185e-15,28.767016071369365,181.6051612086622
258,1562.5272377376373,1468.859206669094,0.0,93.66803106854314,0.0,1.5357884746326211e-13,32.11069600869228,411.4686138143261
259,1555.872009671795,1540.872009671795,0.0,14.999999999999984,0.0,7.105427357601002e-15,32.11069600869228,459.4230952680153
260,1536.3598682686725,1490.3598682686725,0.0,45.99999999999999,0.0,-7.105427357601002e-15,32.11069600869229,421.6140728930617
261,1505.3205337195534,1411.2271756627065,0.0,94.09335805684702,0.0,-2.1316282072803006e-14,32.11069600869229,362.54592218353594
262,1464.8692853790346,1464.8692853790346,0.0,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,399.14026384294317
263,1417.762808972674,1417.7628089726738,0.0,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,368.12484638487825
264,1367.2113330204324,1342.0922854013847,2.3809523809523814,27.499999999999996,0.0,-1.4210854715202004e-14,31.40721612441091,322.8293508823492
265,1316.765875214358,1300.9461681009202,0.36319612590799033,16.182903239345478,0.0,-7.105427357601002e-15,31.407216124410905,286.58895956522366
266,1269.6556057696707,1270.6402933351342,25.057235447245223,24.072547881781613,0.0,-1.4210854715202004e-14,31.407216124410887,274.17506666666657
267,1229.2011002732995,1250.9978948155385,30.0,8.203205457761054,0.0,-2.1316282072803006e-14,31.407216124410912,257.81921894175895
268,1198.159266420591,1217.6681268057273,30.0,10.491139614863554,0.0,-1.4210854715202004e-14,31.407216124410912,237.8129913162768
269,1178.6455538895505,1188.8687679101329,18.075090273199493,7.851876252617177,0.0,-7.105427357601002e-15,31.407216124410912,217.51755828336744
270,1171.9897899412347,1194.7483214936315,27.456859106028247,4.698327553631112,0.0,-1.4210854715202004e-14,31.407216124410912,229.57826666666665
271,1178.6455538895505,1223.2945378250313,44.64898393548082,0.0,0.0,-3.375077994860476e-14,16.663317410470558,65.8768
272,1198.159266420591,1243.2136874760126,45.054421055421436,0.0,0.0,-1.4210854715202004e-14,16.663317410470558,65.8768
273,1229.2011002732995,1316.0842955943244,95.62499999999999,8.741804678975205,0.0,6.217248937900877e-15,16.191799801656707,65.8768
274,1269.6556057696707,1307.7359555443304,43.7894100063842,5.709060231724379,0.0,2.1316282072803006e-14,15.970741888420173,65.8768
275,1316.765875214358,1361.1372258438248,52.5,8.128649370532848,0.0,52.52414615740586,16.252640129713598,65.8768
276,1367.3214215981068,1379.594071116405,27.499999999999996,15.227350481701503,0.0,66.8376805360017,16.2526401297136,65.8768
277,1417.876967981856,1432.0033411130128,39.94112693947515,25.814753808318116,0.0,44.43463929675659,16.25264012971359,65.8768
278,1464.9872374265433,1472.087094171341,27.499999999999996,20.400143255202234,0.0,-6.050715484207103e-14,16.559803927045895,65.8768
279,1505.4417429229143,1543.8834090956268,58.669984171635924,20.22831799892322,0.0,-4.618527782440651e-14,16.719612957946936,65.8768
280,1536.483576775623,1548.5345489072572,34.99999999999999,22.949027868366077,0.0,-1.0658141036401503e-14,16.68336347103467,65.8768
281,1555.9972893066633,1520.9972893066629,0.0,34.99999999999999,0.0,-3.241851231905457e-14,28.767016071369362,182.30903409652086
282,1562.6530532549793,1468.9253945165685,0.0,93.7276587384105,0.0,1.3868158898364978e-13,32.11069600869228,411.31164895125085
283,1555.9972893066633,1484.312488392895,0.0,71.68480091376793,0.0,-1.4210854715202004e-14,32.11069600869227,418.5964050711833
284,1536.483576775623,1536.4835767756229,0.0,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,450.10182528696356
285,1505.4417429229143,1470.1014287867883,0.0,35.34031413612563,0.0,-1.4210854715202004e-14,32.11069600869229,403.8497984213942
286,1464.9872374265433,1439.122438760789,0.0,25.864798665754332,0.0,-1.4210854715202004e-14,32.11069600869229,386.0707405754466
287,1417.876967981856,1417.8769679818556,0.0,0.0,0.0,-7.105427357601002e-15,32.11069600869228,368.00459532598876
288,1367.3214215981068,1342.2023739790593,2.3809523809523814,27.499999999999996,0.0,-2.1316282072803006e-14,31.40721612441092,322.66593899662564
289,1316.84162490922,1292.516228083823,3.1746031746031735,27.499999999999996,0.0,-7.105427357601002e-15,31.407216124410912,284.77080702230563
290,1269.7286453483289,1294.660045448929,29.767342091765524,4.835941991165383,0.0,-1.4210854715202004e-14,31.407216124410915,286.32096861449065
291,1229.2718126224138,1242.9581246779626,30.0,16.3136879444513,0.0,-1.4210854715202004e-14,31.407216124410912,254.42503570399174
292,1198.2281930236688,1217.700397839582,30.0,10.527795184086717,0.0,-7.105427357601002e-15,31.407216124410912,237.60171969360232
293,1178.7133579257413,1197.6653089051556,25.415731582871626,6.463780603457445,0.0,-1.4210854715202004e-14,31.407216124410915,225.27425822916604
294,1172.0572110907651,1178.7931209170663,12.594704103140632,5.8587942768392,0.0,-7.105427357601002e-15,31.40721612441091,213.92623726805454
295,1178.7133579257413,1223.29292093394,44.57956300819847,0.0,0.0,-2.708944180085382e-14,16.663317410470544,65.8768
296,1198.2281930236688,1243.1854782568157,44.95728523314696,0.0,0.0,2.1316282072803006e-14,16.66331741047054,65.8768
297,1229.2718126224138,1316.1666564587113,95.62499999999999,8.730156163702198,0.0,-3.197442310920451e-14,16.191799801656693,65.8768
298,1269.7286453483289,1309.5705579698893,45.3242831295573,5.482370507996833,0.0,1.0547118733938987e-14,15.970741888420166,65.8768
299,1316.84162490922,1357.9592266582745,52.5,11.38239825094551,0.0,46.40364836857773,16.252640129713587,65.8768
300,1367.4000796058926,1390.9743144028112,40.534043274607775,16.959808477689272,0.0,63.96310829167115,16.252640129713587,65.8768
301,1417.9585343025653,1420.6879483750106,27.499999999999996,24.77058592755413,0.0,41.4967780247313,16.252640129713587,65.8768
302,1465.0715138634564,1474.1974219214871,27.499999999999996,18.37409194196932,0.0,4.785061236134425e-14,16.55980392704588,65.8768
303,1505.5283465893717,1543.3700032000338,58.0770678365033,20.235411225840927,0.0,-2.3092638912203256e-14,16.719612957946914,65.8768
304,1536.5719661881164,1548.5975168253137,34.99999999999999,22.974449362803117,0.0,1.4210854715202004e-14,16.683363471034646,65.8768
305,1556.086801286044,1521.0868012860437,0.0,34.99999999999999,0.0,-4.468647674116255e-15,28.76701607136938,183.01613055411602
306,1562.7429481210202,1549.4238931920268,0.0,13.319054928993324,0.0,1.4507729031543952e-13,32.11069600869228,468.9534869591448
307,1556.086801286044,1461.3435564572528,0.0,94.74324482879118,0.0,-7.105427357601002e-15,32.11069600869228,401.47306401364045
308,1536.5719661881164,1480.5666539649778,0.0,56.005312223138674,0.0,-7.105427357601002e-15,32.11069600869229,413.9917268109879
309,1505.5283465893717,1445.5283465893717,0.0,59.99999999999999,0.0,-2.1316282072803006e-14,32.11069600869228,387.4077034945017
310,1465.0715138634564,1464.4893724278472,0.0,0.5821414356090595,0.0,-1.4210854715202004e-14,32.11069600869229,398.59642783094813
311,1417.9585343025653,1416.8597306671677,0.0,1.0988036353975923,0.0,-7.105427357601002e-15,32.11069600869229,367.32303580780444
312,1367.4000796058926,1342.281031986845,2.380952380952381,27.499999999999996,0.0,-1.4210854715202004e-14,31.407216124410912,322.47669583116556
313,1316.8870837065083,1289.3870837065083,0.0,27.499999999999996,0.0,7.105427357601002e-15,31.40721612441091,281.3511614153851
314,1269.7724777546014,1266.583965462819,21.347993120449708,24.53650541223216,0.0,-1.4210854715202004e-14,31.407216124410905,269.8380902601139
315,1229.3142484150599,1231.4681920746475,19.604387831931202,17.450444172343406,0.0,-7.105427357601002e-15,31.407216124410922,243.26849026011394
316,1198.269557156987,1227.45746248115,30.0,0.8120946758371019,0.0,0.0,31.40721612441091,241.214010134875
317,1178.7540483858434,1208.754048385843,30.0,0.0,0.0,-1.4210854715202004e-14,31.407216124410905,232.22913741428243
318,1172.0976717734782,1200.8967160338907,30.0,1.2009557395873318,0.0,-7.105427357601002e-15,31.407216124410915,233.10547683256593
319,1178.7540483858434,1223.2714214727557,44.517373086912734,0.0,0.0,-4.440892098500626e-15,16.663317410470555,65.8768
320,1198.269557156987,1243.1362073102473,44.86665015326045,0.0,0.0,3.4638958368304884e-14,16.663317410470565,65.8768
321,1229.3142484150599,1307.5886017812866,84.25632459141873,5.981971225192406,0.0,4.529709940470639e-14,16.280962907441044,65.8768
322,1269.7724777546014,1317.4063994673645,55.75633099422109,8.122409281458092,0.0,9.414691248821327e-14,15.986447525563975,65.8768
323,1316.8870837065083,1354.2720253145155,48.38862592630916,11.003684318301591,0.0,43.700706341576684,16.202207560091562,65.8768
324,1367.4472837357248,1377.7427928346956,27.499999999999996,17.20449090102921,0.0,59.35402651920481,16.202207560091562,65.8768
325,1418.0074837649413,1430.731761885963,38.319925162350586,25.595647041329116,0.0,39.350521763476884,16.20220756009156,65.8768
326,1465.1220897168482,1482.4836277372492,34.44028937034563,17.07875134994466,0.0,1.509903313490213e-13,16.567709840070492,65.8768
327,1505.5803190563897,1542.8029217055791,57.4622706521057,20.239668002916467,0.0,4.529709940470639e-14,16.836121650337454,65.8768
328,1536.6250103144628,1548.6273278394567,34.99999999999999,22.997682475006222,0.0,2.398081733190338e-14,16.78298254931921,65.8768
329,1556.1405190856062,1521.1405190856062,0.0,34.99999999999999,0.0,3.969047313034935e-15,28.767016071369362,183.72544688988765
330,1562.7968956979712,1562.7968956979714,0.0,0.0,0.0,1.443450831944631e-13,32.11069600869229,475.34052359955695
331,1556.1405190856062,1553.1906347923118,0.0,2.9498842932940437,0.0,-7.105427357601002e-15,32.11069600869229,464.09463548977214
332,1536.6250103144628,1476.625010314463,0.0,59.99999999999999,0.0,0.0,32.11069600869229,410.3263160850539
333,1505.5803190563897,1445.5803190563893,0.0,59.99999999999999,0.0,-7.105427357601002e-15,32.11069600869228,387.24691881905625
334,1465.1220897168482,1438.6506154240792,0.0,26.471474292768676,0.0,-1.4210854715202004e-14,32.11069600869228,382.4363638531431
335,1418.0074837649413,1386.4288423510038,0.0,31.578641413937262,0.0,7.105427357601002e-15,32.11069600869227,350.30174954889327
336,1367.4472837357248,1340.774334647441,0.8270509117164081,27.499999999999996,0.0,-2.1316282072803006e-14,31.407216124410894,320.6937445416275
337,1316.9022381357988,1311.229525040861,1.95072686606137,7.623439960999242,0.0,-1.4210854715202004e-14,31.40721612441092,290.9175955623323
338,1269.7870900000005,1276.142151916359,30.0,23.64493808364137,0.0,-7.105427357601002e-15,31.40721612441091,278.6782511593031
339,1229.3283950765951,1242.9074080918936,29.95711766336971,16.378104648071307,0.0,-7.105427357601002e-15,31.407216124410912,253.8956652734171
340,1198.2833465634592,1196.233056862971,10.598437892185807,12.648727592673822,0.0,-1.4210854715202004e-14,31.40721612441092,216.72666666666663
341,1178.7676132123936,1202.0867673884543,30.0,6.680845823939383,0.0,-2.1316282072803006e-14,31.407216124410915,229.35180596227167
342,1172.11116,1197.5872161093253,30.0,4.523943890674892,0.0,-1.4210854715202004e-14,31.407216124410912,231.5524180638655
343,1178.7676132123936,1223.2300727497513,44.46245953735744,0.0,0.0,-3.064215547965432e-14,16.66331741047056,65.8768
344,1198.2833465634592,1243.06594127564,44.78259471218081,0.0,0.0,0.0,16.663317410470565,65.8768
345,1229.3283950765951,1311.3427722966615,85.28572891761894,3.271351697552618,0.0,7.993605777301127e-15,16.280962907441044,65.8768
346,1269.7870900000005,1313.05783521811,54.03638484027855,10.765639622169125,0.0,5.861977570020827e-14,15.986447525563975,65.8768
347,1316.9022381357988,1348.2679043406847,41.784887713055454,10.419221508169814,0.0,40.83185518823885,16.20220756009156,65.8768
348,1367.46302,1377.8107682792922,27.499999999999996,17.152251720707476,0.0,56.640441990298164,16.20220756009157,65.8768
349,1418.0238018642015,1420.852203092101,27.499999999999996,24.671598772100367,0.0,36.32439342572403,16.202207560091566,65.8768
350,1465.1389500000002,1500.6426214016365,53.057642389262725,17.5539709876268,0.0,1.0547118733938987e-14,16.3123722212475,65.8768
351,1505.5976449234054,1542.1827812526863,56.8262233980556,20.241087068774938,0.0,7.993605777301127e-15,16.83612165033745,65.8768
352,1536.6426934365413,1547.4729537014045,33.861745039309916,23.031484774446433,0.0,-3.552713678800501e-14,16.911874558667883,65.8768
353,1556.1584267876065,1527.656936747352,6.498509959745577,34.99999999999999,0.0,-1.2878587085651816e-14,29.138619384555344,190.9370473144775
354,1562.8148800000004,1468.9187652423152,0.0,93.89611475768528,0.0,1.3648583543151704e-13,32.1106960086923,410.7089099137211
355,1556.1584267876065,1539.0959267876065,0.0,17.062499999999993,0.0,-1.4210854715202004e-14,32.11069600869228,452.9483029577131
356,1536.6426934365413,1424.8066200522358,0.0,111.83607338430531,0.0,-1.4210854715202004e-14,32.11069600869228,377.6628442000416
357,1505.5976449234054,1482.1160944136832,0.0,23.481550509722215,0.0,-1.4210854715202004e-14,32.11069600869229,415.0002076425401
358,1465.1389500000002,1418.2799561816064,0.0,46.858993818393586,0.0,-7.105427357601002e-15,32.1106960086923,367.8107277688311
359,1418.0238018642015,1417.6241476517012,0.0,0.39965421250000027,0.0,-1.4210854715202004e-14,32.11069600869229,367.32023912057025
360,1367.46302,1361.4242169654506,21.461196965450622,27.499999999999996,0.0,-1.4210854715202004e-14,31.40790361293052,341.2734833816386
361,1264.2116003582478,1258.5900051950084,18.557745616508708,24.179340779747807,0.0,-7.105427357601002e-15,31.405582758539957,259.8945822363344
362,1218.9815786444174,1200.7708449246754,0.0,18.210733719741963,0.0,-7.105427357601002e-15,31.40558275853996,210.76695244124159
363,1180.141678478457,1183.2069450374106,12.908645128284014,9.843378569330225,0.0,-2.1316282072803006e-14,31.40558275853998,200.74639999999997
364,1150.3387748707073,1177.509072034743,29.65927891795959,2.488981753924018,0.0,-1.4210854715202004e-14,31.40558275853996,202.40893396416675
365,1131.6038864504092,1161.6038864504094,30.0,0.0,0.0,-1.4210854715202004e-14,31.228881375580798,194.90946910073535
366,1125.2137649025394,1125.2137649025394,0.0,0.0,0.0,0.0,31.31925688819446,166.2941664329025
367,1131.6038864504092,1190.3867366958777,58.782850245468524,0.0,0.0,5.3013149425851225e-15,14.613419761452302,65.8768
368,1150.3387748707073,1211.4209065114562,61.082131640748905,0.0,0.0,-4.8905324234738146e-14,14.613419761452304,65.8768
369,1180.141678478457,1282.6192907027762,107.84722222222221,5.369609997902723,0.0,3.8191672047105385e-14,14.3391164289201,65.8768
370,1218.9815786444174,1276.1196336076991,67.3421564707487,10.204101507467024,0.0,4.973799150320701e-14,14.170181365202215,65.8768
371,1264.2116003582478,1313.509971976066,54.21770983258001,4.919338214761921,0.0,40.609465119662296,13.903822327160645,65.8768
372,1312.7493923862958,1331.4864001402273,27.499999999999996,8.762992246068308,0.0,56.00449724461939,14.337864807583301,65.8768
373,1361.2871844143438,1372.8129707159142,27.499999999999996,15.97421369842971,0.0,35.861445539393365,14.337864807583303,65.8768
374,1406.5172061281742,1462.6559691811954,75.19091629622372,19.05215324320233,0.0,4.973799150320701e-14,14.383033961560004,65.8768
375,1445.3571062941342,1458.6820046727503,30.140482090390044,16.815583711773375,0.0,-2.842170943040401e-14,14.613419761452299,65.8768
376,1475.1600099018845,1500.0769600016695,46.063468684486566,21.14651858470069,0.0,-3.469446951953614e-14,14.613419761452308,65.8768
377,1493.8948983221821,1457.8400351291264,0.0,36.05486319305558,0.0,-1.2434497875801753e-14,26.787868626839987,140.96605872323354
378,1500.285019870052,1423.07730743545,0.0,77.2077124346023,0.0,1.4992214988383458e-13,32.094895737742604,383.99563953294654
379,1493.8948983221821,1402.4836529273578,0.0,91.41124539482342,0.0,0.0,32.0948957377426,364.86232668945166
380,1475.1600099018845,1401.1532642712546,0.0,74.00674563062977,0.0,-1.4210854715202004e-14,32.094895737742604,359.4248762719579
381,1445.3571062941342,1387.1441999592719,0.0,58.21290633486206,0.0,-1.4210854715202004e-14,32.094895737742604,352.0268185194511
382,1406.5172061281742,1398.1058159230915,0.0,8.411390205082395,0.0,-7.105427357601002e-15,31.90060728220172,355.8715696340012
383,1361.2871844143438,1336.9873912764072,3.20020686206355,27.499999999999996,0.0,-7.105427357601002e-15,31.40721612441091,318.61891652051645
384,1312.7493923862958,1298.7158521908989,13.46645980460312,27.499999999999996,0.0,0.0,31.40721612441091,290.3821797857606
385,1264.1679599128513,1237.9989843297076,0.0,26.16897558314347,0.0,7.105427357601002e-15,31.40721612441091,240.09539706373758
386,1218.9394995343957,1218.4940990666641,14.914202033392728,15.359602501124352,0.0,-7.105427357601002e-15,31.40721612441091,226.65236375576458
387,1180.100940117517,1210.100940117517,30.0,0.0,0.0,0.0,31.407216124410915,221.58739485936408
388,1150.2990653027218,1177.8276433869896,30.0,2.471421915732192,0.0,-7.105427357601002e-15,31.40721612441092,202.4735572124797
389,1131.5648236087115,1161.5648236087113,30.0,0.0,0.0,-1.4210854715202004e-14,31.228881375580787,194.62739184903933
390,1125.1749226471345,1125.1749226471343,0.0,0.0,0.0,-7.105427357601002e-15,31.319256888194463,166.01093944258582
391,1131.5648236087115,1195.92335579385,64.35853218513887,0.0,0.0,-1.8235413179468196e-14,14.613325147552265,65.8768
392,1150.2990653027218,1209.5389582014332,59.23989289871108,0.0,0.0,1.9539925233402755e-14,14.613325147552267,65.8768
393,1180.100940117517,1282.6003192627595,107.84722222222221,5.34784307697996,0.0,1.7763568394002505e-15,14.339031745651376,65.8768
394,1218.9394995343957,1278.3790194390053,69.5377943311064,10.098274426496907,0.0,3.019806626980426e-14,14.17010279790669,65.8768
395,1264.1679599128513,1313.528104816926,54.28466031338989,4.924515409315001,0.0,37.85017768375701,13.903742018721422,65.8768
396,1312.704076421657,1331.5031435284643,27.499999999999996,8.70093289319274,0.0,53.14940575612307,14.337784789324502,65.8768
397,1361.2401929304629,1372.8282629714279,27.499999999999996,15.911929959034413,0.0,33.102289821421664,14.337784789324505,65.8768
398,1406.468653308918,1469.2535974068771,83.90443634489871,21.11949224693953,0.0,-1.7763568394002505e-14,14.382947688340396,65.8768
399,1445.3072127257965,1447.5335970733495,17.529415857716828,15.30303151016378,0.0,-3.197442310920451e-14,14.613325147552285,65.8768
400,1475.109087540592,1498.3034616839454,43.7990924816181,20.604718338264824,0.0,2.3092638912203256e-14,14.613325147552267,65.8768
401,1493.8433292346022,1457.9177156737512,0.0,35.92561356085078,0.0,-7.13318293321663e-15,26.78810476249464,141.8235592755931
402,1500.2332301961792,1448.1723400573273,0.0,52.06089013885199,0.0,1.4202238038978338e-13,32.11069600869229,396.82288179743125
403,1493.8433292346022,1402.3811213954125,0.0,91.46220783918935,0.0,-7.105427357601002e-15,32.11069600869229,364.59727796637577
404,1475.109087540592,1393.7911421508713,0.0,81.3179453897206,0.0,-7.105427357601002e-15,32.11069600869228,356.3243036987376
405,1445.3072127257965,1387.3512211126115,0.0,57.95599161318543,0.0,-7.105427357601002e-15,32.11069600869229,352.00011494087187
406,1406.468653308918,1387.7394130691032,0.0,18.729240239814764,0.0,-7.105427357601002e-15,32.11069600869228,351.6716113008508
407,1361.2401929304629,1333.7401929304629,0.0,27.499999999999996,0.0,7.105427357601002e-15,31.407216124410905,315.09804657885235
408,1312.704076421657,1315.4818541994348,2.7777777777777777,0.0,0.0,-2.1316282072803006e-14,31.407216124410915,290.1524631797903
409,1316.765875214358,1290.4416062283528,1.175731013994914,27.499999999999996,0.0,-2.1316282072803006e-14,31.407216124410905,281.4246928082959
410,1269.6556057696707,1267.1925167156674,22.077394258748377,24.540483312751178,0.0,-1.4210854715202004e-14,31.407216124410915,269.4630666666666
411,1229.2011002732995,1232.063175294972,20.318730732956553,17.456655711283958,0.0,-1.4210854715202004e-14,31.40721612441091,242.88028887108058
412,1198.159266420591,1227.393905444626,30.0,0.7653609759648636,0.0,0.0,31.407216124410912,240.1281201720851
413,1178.6455538895505,1208.0686013309146,29.423047441364403,0.0,0.0,-1.4210854715202004e-14,31.407216124410905,230.54405101260497
414,1171.9897899412347,1195.5351642719484,24.782874330713494,1.2375,0.0,-1.4210854715202004e-14,31.407216124410905,226.72438109244663
415,1178.6455538895505,1222.9873639749546,44.34181008540399,0.0,0.0,2.042810365310288e-14,16.663317410470558,65.8768
416,1198.159266420591,1242.729954880534,44.5706884599432,0.0,0.0,-9.825473767932635e-15,16.663317410470558,65.8768
417,1229.2011002732995,1303.7180312941175,75.32804516811834,0.8111141473003302,0.0,-1.7763568394002505e-15,16.280962907441044,65.8768
418,1269.6556057696707,1325.5207599202051,69.0536979499663,13.18854379943179,0.0,-1.7763568394002505e-14,15.97672058031042,65.8768
419,1316.765875214358,1335.1839374062154,27.499999999999996,9.08193780814238,0.0,32.02472383353878,16.18265962306335,65.8768
420,1367.3214215981068,1394.66274601122,45.779623566279966,18.438299153166795,0.0,48.7604268886985,16.18265962306336,65.8768
421,1417.876967981856,1420.8930958645408,27.499999999999996,24.48387211731479,0.0,28.050390427555428,16.182659623063344,65.8768
422,1464.9872374265433,1507.3155733386916,59.68862944897508,17.36029353682682,0.0,1.9539925233402755e-14,16.30297875139991,65.8768
423,1505.4417429229143,1530.9591952355206,45.745770311529846,20.228317998923227,0.0,3.552713678800501e-14,16.838116607433033,65.8768
424,1536.483576775623,1543.48993140853,30.129370031419402,23.123015398512106,0.0,-2.7200464103316335e-15,16.82637316658124,65.8768
425,1555.9972893066633,1529.5492019596381,10.701805166491097,37.149892513516036,0.0,-2.0872192862952943e-14,29.41106436202825,196.3669852576452
426,1562.6530532549793,1562.6530532549793,0.0,0.0,0.0,1.3410375047529157e-13,32.11069600869228,474.47090234770565
427,1555.9972893066633,1460.9909965425923,0.0,95.00629276407045,0.0,-2.1316282072803006e-14,32.11069600869227,400.2503340224699
428,1536.483576775623,1458.6781793525495,0.0,77.80539742307433,0.0,0.0,32.11069600869229,396.3412364173953
429,1505.4417429229143,1459.4417429229143,0.0,45.99999999999999,0.0,-7.105427357601002e-15,32.11069600869229,397.25659759040417
430,1464.9872374265433,1464.9872374265437,0.0,0.0,0.0,-1.4210854715202004e-14,32.11069600869229,397.85685562731186
431,1417.876967981856,1402.8769679818558,0.0,14.999999999999984,0.0,-2.1316282072803006e-14,32.11069600869228,359.46627163698815
432,1367.3214215981068,1345.2343192079356,5.412897609829175,27.499999999999996,0.0,-7.105427357601002e-15,31.40721612441092,324.2045635571607
433,1316.6598570681906,1319.1598570681906,30.0,27.499999999999996,0.0,-1.4210854715202004e-14,31.40721612441091,310.16962018541557
434,1269.5533806618303,1284.6687761227026,21.0045208493002,5.889125388427781,0.0,0.0,31.407216124410887,275.3998948871977
435,1229.1021323213113,1240.8148476180681,27.141854870712386,15.42913957395532,0.0,-2.1316282072803006e-14,31.407216124410915,250.2305387148321
436,1198.0627977721922,1199.562726162717,13.86576140069065,12.365833010165717,0.0,-7.105427357601002e-15,31.407216124410922,218.94079999999997
437,1178.5506563690692,1196.5021660211532,25.20649343630931,7.254983784225353,0.0,7.105427357601002e-15,31.407216124410912,223.09710420375927
438,1171.8954283032276,1170.9844025735176,0.0,0.9110257297098588,0.0,0.0,31.407216124410912,201.51593245568424
