Bus,Zone,State,Hour,Line,From_bus,To_bus,PTDF,DeltaPTDF,ShadowPrice,Contribution
2,Z1,TS,232,10,6,10,0.028404075091922935,0.028404075091922935,45.19398876744659,1.2836934506540747
3,Z1,TS,232,10,6,10,-0.12977195797938837,-0.12977195797938837,45.19398876744659,-5.864912411250029
4,Z1,TS,232,10,6,10,-0.07631285870421467,-0.07631285870421467,45.19398876744659,-3.4488824790900168
5,Z1,TS,232,10,6,10,-0.12075118285228734,-0.12075118285228734,45.19398876744659,-5.457227601482163
6,Z1,TS,232,10,6,10,0.5794352001260122,0.5794352001260122,45.19398876744659,26.186987925958164
7,Z2,TS,232,10,6,10,-0.20447650038664456,-0.20447650038664456,45.19398876744659,-9.241108661680803
8,Z2,TS,232,10,6,10,-0.20447650038664456,-0.20447650038664456,45.19398876744659,-9.241108661680803
9,Z2,TS,232,10,6,10,-0.16202040436056409,-0.16202040436056409,45.19398876744659,-7.322348334768488
10,Z2,TS,232,10,6,10,-0.24693259641272503,-0.24693259641272503,45.19398876744659,-11.159868988593118
11,Z2,TS,232,10,6,10,-0.19620063892437234,-0.19620063892437234,45.19398876744659,-8.867089471713928
12,Z2,TS,232,10,6,10,-0.1983444157527713,-0.1983444157527713,45.19398876744659,-8.963975297616503
13,Z3,TS,232,10,6,10,-0.19564082972192617,-0.19564082972192617,45.19398876744659,-8.841789460906663
14,Z3,TS,232,10,6,10,-0.188445966495374,-0.188445966495374,45.19398876744659,-8.51662489306255
15,Z3,TS,232,10,6,10,-0.1764131756160168,-0.1764131756160168,45.19398876744659,-7.972815077219846
16,Z3,TS,232,10,6,10,-0.18122929765594722,-0.18122929765594722,45.19398876744659,-8.190474842595114
17,Z3,TS,232,10,6,10,-0.1795440713263568,-0.1795440713263568,45.19398876744659,-8.114312742785
18,Z3,TS,232,10,6,10,-0.1787349531245134,-0.1787349531245134,45.19398876744659,-8.077745463859351
19,Z4,TS,232,10,6,10,-0.1848776361584693,-0.1848776361584693,45.19398876744659,-8.355357811897939
20,Z4,TS,232,10,6,10,-0.1880047834463456,-0.1880047834463456,45.19398876744659,-8.496686071300372
21,Z4,TS,232,10,6,10,-0.17800730863049463,-0.17800730863049463,45.19398876744659,-8.044860306769973
22,Z4,TS,232,10,6,10,-0.17860922954776462,-0.17860922954776462,45.19398876744659,-8.072063513943965
23,Z4,TS,232,10,6,10,-0.18971050014882354,-0.18971050014882354,45.19398876744659,-8.573774212792605
24,Z4,TS,232,10,6,10,-0.15858785017167962,-0.15858785017167962,45.19398876744659,-7.167217519312391
2,Z1,TS,233,10,6,10,0.028404075091922935,0.028404075091922935,19.669919461486767,0.5587058694361465
3,Z1,TS,233,10,6,10,-0.12977195797938837,-0.12977195797938837,19.669919461486767,-2.552603961814014
4,Z1,TS,233,10,6,10,-0.07631285870421467,-0.07631285870421467,19.669919461486767,-1.501067784587722
5,Z1,TS,233,10,6,10,-0.12075118285228734,-0.12075118285228734,19.669919461486767,-2.375166041583754
6,Z1,TS,233,10,6,10,0.5794352001260122,0.5794352001260122,19.669919461486767,11.397443719629129
7,Z2,TS,233,10,6,10,-0.20447650038664456,-0.20447650038664456,19.669919461486767,-4.022036294371966
8,Z2,TS,233,10,6,10,-0.20447650038664456,-0.20447650038664456,19.669919461486767,-4.022036294371966
9,Z2,TS,233,10,6,10,-0.16202040436056409,-0.16202040436056409,19.669919461486767,-3.186928304889815
10,Z2,TS,233,10,6,10,-0.24693259641272503,-0.24693259641272503,19.669919461486767,-4.857144283854117
11,Z2,TS,233,10,6,10,-0.19620063892437234,-0.19620063892437234,19.669919461486767,-3.8592507659346498
12,Z2,TS,233,10,6,10,-0.1983444157527713,-0.1983444157527713,19.669919461486767,-3.901418683492659
13,Z3,TS,233,10,6,10,-0.19564082972192617,-0.19564082972192617,19.669919461486767,-3.8482393640087342
14,Z3,TS,233,10,6,10,-0.188445966495374,-0.188445966495374,19.669919461486767,-3.7067169838060408
15,Z3,TS,233,10,6,10,-0.1764131756160168,-0.1764131756160168,19.669919461486767,-3.4700329563121715
16,Z3,TS,233,10,6,10,-0.18122929765594722,-0.18122929765594722,19.669919461486767,-3.5647656889542945
17,Z3,TS,233,10,6,10,-0.1795440713263568,-0.1795440713263568,19.669919461486767,-3.5316174227768737
18,Z3,TS,233,10,6,10,-0.1787349531245134,-0.1787349531245134,19.669919461486767,-3.515702132911791
19,Z4,TS,233,10,6,10,-0.1848776361584693,-0.1848776361584693,19.669919461486767,-3.636528213467145
20,Z4,TS,233,10,6,10,-0.1880047834463456,-0.1880047834463456,19.669919461486767,-3.6980389487638785
21,Z4,TS,233,10,6,10,-0.17800730863049463,-0.17800730863049463,19.669919461486767,-3.5013894243178476
22,Z4,TS,233,10,6,10,-0.17860922954776462,-0.17860922954776462,19.669919461486767,-3.513229160282733
23,Z4,TS,233,10,6,10,-0.18971050014882354,-0.18971050014882354,19.669919461486767,-3.7315902589257326
24,Z4,TS,233,10,6,10,-0.15858785017167962,-0.15858785017167962,19.669919461486767,-3.1194102404472686
2,Z1,TS,233,21,12,23,0.0018185399480522533,0.0018185399480522533,57.6575705569525,0.10485259536545953
3,Z1,TS,233,21,12,23,-0.05743704718722208,-0.05743704718722208,57.6575705569525,-3.3116806007802673
4,Z1,TS,233,21,12,23,0.007070534165413225,0.007070534165413225,57.6575705569525,0.40766982251765627
5,Z1,TS,233,21,12,23,0.01192510506759338,0.01192510506759338,57.6575705569525,0.6875725868338372
6,Z1,TS,233,21,12,23,0.018979117545961207,0.018979117545961207,57.6575705569525,1.0942898090149535
7,Z2,TS,233,21,12,23,0.01787780737279367,0.01787780737279367,57.6575705569525,1.0307909400004567
8,Z2,TS,233,21,12,23,0.01787780737279367,0.01787780737279367,57.6575705569525,1.0307909400004567
9,Z2,TS,233,21,12,23,0.011369127696118274,0.011369127696118274,57.6575705569525,0.6555162823099422
10,Z2,TS,233,21,12,23,0.02438648704946896,0.02438648704946896,57.6575705569525,1.4060655976909648
11,Z2,TS,233,21,12,23,-0.04776034990383374,-0.04776034990383374,57.6575705569525,-2.753745744405033
12,Z2,TS,233,21,12,23,0.11918012908352252,0.11918012908352252,57.6575705569525,6.871636701619907
13,Z3,TS,233,21,12,23,-0.04140169451540262,-0.04140169451540262,57.6575705569525,-2.3871211226992197
14,Z3,TS,233,21,12,23,-0.11874766702822534,-0.11874766702822534,57.6575705569525,-6.846701990153404
15,Z3,TS,233,21,12,23,-0.1728886212075079,-0.1728886212075079,57.6575705569525,-9.968337875766121
16,Z3,TS,233,21,12,23,-0.1848100267444653,-0.1848100267444653,57.6575705569525,-10.655697156651287
17,Z3,TS,233,21,12,23,-0.18063856548786908,-0.18063856548786908,57.6575705569525,-10.415180834923497
18,Z3,TS,233,21,12,23,-0.17863574534927318,-0.17863574534927318,57.6575705569525,-10.299703091469517
19,Z4,TS,233,21,12,23,-0.2436785296997295,-0.2436785296997295,57.6575705569525,-14.049912019376599
20,Z4,TS,233,21,12,23,-0.2941372465185277,-0.2941372465185277,57.6575705569525,-16.959239044569742
21,Z4,TS,233,21,12,23,-0.17683459807185561,-0.17683459807185561,57.6575705569525,-10.195853315238352
22,Z4,TS,233,21,12,23,-0.178324540248665,-0.178324540248665,57.6575705569525,-10.281759761423519
23,Z4,TS,233,21,12,23,-0.3216601829651449,-0.3216601829651449,57.6575705569525,-18.546144694675093
24,Z4,TS,233,21,12,23,-0.12876537605542526,-0.12876537605542526,57.6575705569525,-7.424298755208204
2,Z1,TS,234,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978453,0.11252817445816274
3,Z1,TS,234,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978453,-3.5541072788464363
4,Z1,TS,234,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978453,0.4375126886435387
5,Z1,TS,234,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978453,0.7379053206476596
6,Z1,TS,234,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978453,1.1743956752565985
7,Z2,TS,234,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
8,Z2,TS,234,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
9,Z2,TS,234,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978453,0.7035023817850105
10,Z2,TS,234,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978453,1.5089945492060952
11,Z2,TS,234,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978453,3.1136077700554883
12,Z2,TS,234,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978453,1.3057273014139559
13,Z3,TS,234,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978453,13.973093079260652
14,Z3,TS,234,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978453,-4.422481323326729
15,Z3,TS,234,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978453,-10.698055299751319
16,Z3,TS,234,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978453,-11.43573169970397
17,Z3,TS,234,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978453,-11.177608736537572
18,Z3,TS,234,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978453,-11.053677615747173
19,Z4,TS,234,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978453,-16.81562016750834
20,Z4,TS,234,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978453,-21.426953139912086
21,Z4,TS,234,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978453,-10.942225670314128
22,Z4,TS,234,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978453,-11.034420770776
23,Z4,TS,234,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978453,-23.94222567031413
24,Z4,TS,234,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978453,-7.967783559803134
2,Z1,TS,235,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978453,0.11252817445816274
3,Z1,TS,235,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978453,-3.5541072788464363
4,Z1,TS,235,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978453,0.4375126886435387
5,Z1,TS,235,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978453,0.7379053206476596
6,Z1,TS,235,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978453,1.1743956752565985
7,Z2,TS,235,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
8,Z2,TS,235,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
9,Z2,TS,235,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978453,0.7035023817850105
10,Z2,TS,235,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978453,1.5089945492060952
11,Z2,TS,235,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978453,3.1136077700554883
12,Z2,TS,235,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978453,1.3057273014139559
13,Z3,TS,235,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978453,13.973093079260652
14,Z3,TS,235,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978453,-4.422481323326729
15,Z3,TS,235,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978453,-10.698055299751319
16,Z3,TS,235,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978453,-11.43573169970397
17,Z3,TS,235,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978453,-11.177608736537572
18,Z3,TS,235,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978453,-11.053677615747173
19,Z4,TS,235,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978453,-16.81562016750834
20,Z4,TS,235,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978453,-21.426953139912086
21,Z4,TS,235,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978453,-10.942225670314128
22,Z4,TS,235,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978453,-11.034420770776
23,Z4,TS,235,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978453,-23.94222567031413
24,Z4,TS,235,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978453,-7.967783559803134
2,Z1,TS,236,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978455,0.11252817445816277
3,Z1,TS,236,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978455,-3.554107278846437
4,Z1,TS,236,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978455,0.4375126886435388
5,Z1,TS,236,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978455,0.7379053206476597
6,Z1,TS,236,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978455,1.1743956752565987
7,Z2,TS,236,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978455,1.1062484654955573
8,Z2,TS,236,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978455,1.1062484654955573
9,Z2,TS,236,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978455,0.7035023817850106
10,Z2,TS,236,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978455,1.5089945492060954
11,Z2,TS,236,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978455,3.1136077700554887
12,Z2,TS,236,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978455,1.305727301413956
13,Z3,TS,236,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978455,13.973093079260655
14,Z3,TS,236,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978455,-4.422481323326729
15,Z3,TS,236,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978455,-10.69805529975132
16,Z3,TS,236,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978455,-11.435731699703972
17,Z3,TS,236,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978455,-11.177608736537573
18,Z3,TS,236,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978455,-11.053677615747175
19,Z4,TS,236,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978455,-16.815620167508342
20,Z4,TS,236,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978455,-21.42695313991209
21,Z4,TS,236,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978455,-10.94222567031413
22,Z4,TS,236,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978455,-11.034420770776002
23,Z4,TS,236,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978455,-23.942225670314134
24,Z4,TS,236,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978455,-7.967783559803136
2,Z1,TS,237,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978453,0.11252817445816274
3,Z1,TS,237,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978453,-3.5541072788464363
4,Z1,TS,237,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978453,0.4375126886435387
5,Z1,TS,237,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978453,0.7379053206476596
6,Z1,TS,237,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978453,1.1743956752565985
7,Z2,TS,237,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
8,Z2,TS,237,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
9,Z2,TS,237,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978453,0.7035023817850105
10,Z2,TS,237,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978453,1.5089945492060952
11,Z2,TS,237,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978453,3.1136077700554883
12,Z2,TS,237,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978453,1.3057273014139559
13,Z3,TS,237,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978453,13.973093079260652
14,Z3,TS,237,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978453,-4.422481323326729
15,Z3,TS,237,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978453,-10.698055299751319
16,Z3,TS,237,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978453,-11.43573169970397
17,Z3,TS,237,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978453,-11.177608736537572
18,Z3,TS,237,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978453,-11.053677615747173
19,Z4,TS,237,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978453,-16.81562016750834
20,Z4,TS,237,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978453,-21.426953139912086
21,Z4,TS,237,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978453,-10.942225670314128
22,Z4,TS,237,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978453,-11.034420770776
23,Z4,TS,237,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978453,-23.94222567031413
24,Z4,TS,237,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978453,-7.967783559803134
2,Z1,TS,238,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978453,0.11252817445816274
3,Z1,TS,238,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978453,-3.5541072788464363
4,Z1,TS,238,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978453,0.4375126886435387
5,Z1,TS,238,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978453,0.7379053206476596
6,Z1,TS,238,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978453,1.1743956752565985
7,Z2,TS,238,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
8,Z2,TS,238,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
9,Z2,TS,238,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978453,0.7035023817850105
10,Z2,TS,238,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978453,1.5089945492060952
11,Z2,TS,238,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978453,3.1136077700554883
12,Z2,TS,238,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978453,1.3057273014139559
13,Z3,TS,238,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978453,13.973093079260652
14,Z3,TS,238,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978453,-4.422481323326729
15,Z3,TS,238,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978453,-10.698055299751319
16,Z3,TS,238,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978453,-11.43573169970397
17,Z3,TS,238,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978453,-11.177608736537572
18,Z3,TS,238,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978453,-11.053677615747173
19,Z4,TS,238,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978453,-16.81562016750834
20,Z4,TS,238,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978453,-21.426953139912086
21,Z4,TS,238,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978453,-10.942225670314128
22,Z4,TS,238,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978453,-11.034420770776
23,Z4,TS,238,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978453,-23.94222567031413
24,Z4,TS,238,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978453,-7.967783559803134
2,Z1,TS,239,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587137,0.10621531079958417
3,Z1,TS,239,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587137,-3.354720815968546
4,Z1,TS,239,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587137,0.4129680982278142
5,Z1,TS,239,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587137,0.6965086152925904
6,Z1,TS,239,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587137,1.1085117327256049
7,Z2,TS,239,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587137,1.0441876014602869
8,Z2,TS,239,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587137,1.0441876014602869
9,Z2,TS,239,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587137,0.6640356914109901
10,Z2,TS,239,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587137,1.4243395115095754
11,Z2,TS,239,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587137,2.9389334590814036
12,Z2,TS,239,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587137,1.2324756160578172
13,Z3,TS,239,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587137,13.18919845089097
14,Z3,TS,239,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587137,-4.1743788213426445
15,Z3,TS,239,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587137,-10.097891253329564
16,Z3,TS,239,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587137,-10.794183790445416
17,Z3,TS,239,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587137,-10.55054160137372
18,Z3,TS,239,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587137,-10.433563052882407
19,Z4,TS,239,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587137,-15.872258934083266
20,Z4,TS,239,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587137,-20.22489477148714
21,Z4,TS,239,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587137,-10.328363594343333
22,Z4,TS,239,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587137,-10.415386522573607
23,Z4,TS,239,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587137,-22.599059773707435
24,Z4,TS,239,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587137,-7.520788560405877
2,Z1,TS,239,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341345717,-0.003376840959350753
3,Z1,TS,239,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341345717,0.1066546675170449
4,Z1,TS,239,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341345717,-0.013129252068302623
5,Z1,TS,239,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341345717,-0.022143689106164866
6,Z1,TS,239,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341345717,-0.035242262107124556
7,Z2,TS,239,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341345717,-0.033197242801562804
8,Z2,TS,239,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341345717,-0.033197242801562804
9,Z2,TS,239,29,16,19,-0.020089985270773113,-0.020089985270773113,1.0508368341345717,-0.021111296519749394
10,Z2,TS,239,29,16,19,-0.04309250267256717,-0.04309250267256717,1.0508368341345717,-0.04528318908337606
11,Z2,TS,239,29,16,19,0.009162996704975068,0.009162996704975068,1.0508368341345717,0.009628814448641512
12,Z2,TS,239,29,16,19,-0.13536637396598727,-0.13536637396598727,1.0508368341345717,-0.14224797186669458
13,Z3,TS,239,29,16,19,-0.13181357493748108,-0.13181357493748108,1.0508368341345717,-0.13851455978326274
14,Z3,TS,239,29,16,19,0.17357026713008694,0.17357026713008694,1.0508368341345717,0.18239403001087248
15,Z3,TS,239,29,16,19,0.30550539552204237,0.30550539552204237,1.0508368341345717,0.3210363226414132
16,Z3,TS,239,29,16,19,0.32657129152092085,0.32657129152092085,1.0508368341345717,0.3431731421010828
17,Z3,TS,239,29,16,19,0.3192000492020198,0.3192000492020198,1.0508368341345717,0.33542716915905
18,Z3,TS,239,29,16,19,0.31566093624983177,0.31566093624983177,1.0508368341345717,0.3317081389087281
19,Z4,TS,239,29,16,19,-0.5478692570493988,-0.5478692570493988,1.0508368341345717,-0.5757211955974502
20,Z4,TS,239,29,16,19,-0.4402468701096715,-0.4402468701096715,1.0508368341345717,-0.4626276272237012
21,Z4,TS,239,29,16,19,0.3124781923101917,0.3124781923101917,1.0508368341345717,0.32836359434333573
22,Z4,TS,239,29,16,19,0.31511101667336905,0.31511101667336905,1.0508368341345717,0.33113026316196936
23,Z4,TS,239,29,16,19,-0.38154374996072987,-0.38154374996072987,1.0508368341345717,-0.400940226292566
24,Z4,TS,239,29,16,19,0.22753676249254928,0.22753676249254928,1.0508368341345717,0.23910401114690044
2,Z1,TS,240,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587137,0.10621531079958417
3,Z1,TS,240,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587137,-3.354720815968546
4,Z1,TS,240,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587137,0.4129680982278142
5,Z1,TS,240,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587137,0.6965086152925904
6,Z1,TS,240,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587137,1.1085117327256049
7,Z2,TS,240,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587137,1.0441876014602869
8,Z2,TS,240,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587137,1.0441876014602869
9,Z2,TS,240,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587137,0.6640356914109901
10,Z2,TS,240,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587137,1.4243395115095754
11,Z2,TS,240,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587137,2.9389334590814036
12,Z2,TS,240,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587137,1.2324756160578172
13,Z3,TS,240,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587137,13.18919845089097
14,Z3,TS,240,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587137,-4.1743788213426445
15,Z3,TS,240,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587137,-10.097891253329564
16,Z3,TS,240,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587137,-10.794183790445416
17,Z3,TS,240,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587137,-10.55054160137372
18,Z3,TS,240,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587137,-10.433563052882407
19,Z4,TS,240,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587137,-15.872258934083266
20,Z4,TS,240,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587137,-20.22489477148714
21,Z4,TS,240,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587137,-10.328363594343333
22,Z4,TS,240,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587137,-10.415386522573607
23,Z4,TS,240,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587137,-22.599059773707435
24,Z4,TS,240,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587137,-7.520788560405877
2,Z1,TS,240,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341345717,-0.003376840959350753
3,Z1,TS,240,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341345717,0.1066546675170449
4,Z1,TS,240,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341345717,-0.013129252068302623
5,Z1,TS,240,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341345717,-0.022143689106164866
6,Z1,TS,240,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341345717,-0.035242262107124556
7,Z2,TS,240,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341345717,-0.033197242801562804
8,Z2,TS,240,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341345717,-0.033197242801562804
