Bus_id,Zone_id,LoadZone,State,Latitude,Longitude,Load_share,Demand (MW)
B299,TenneT,TenneT,DE,53.48828803,9.90890682,0.02780998232302878,637.0933230418017
B300,TenneT,TenneT,DE,53.57496626,8.13836821,0.0008089384497272959,18.531809157112676
B301,Amprion,Amprion,DE,51.44927275,7.12615705,0.002613124679908444,71.12860050593787
B302,Amprion,Amprion,DE,51.44947074,7.12645002,0.0019693626582873696,53.60555921791763
B303,50Hertz,50Hertz,DE,52.5265457,13.28103058,0.027404076758309803,460.68527569089724
B304,Amprion,Amprion,DE,51.64455487,7.40351683,0.00023536345278154573,6.406534343850479
B305,50Hertz,50Hertz,DE,53.5074251,14.03472345,0.002111385961299055,35.494150459785
B306,50Hertz,50Hertz,DE,53.50760478,14.03506071,0.001682255833290786,28.28011682995975
B307,TransnetBW,TransnetBW,DE,49.70576812,8.41564721,0.004197379399744668,40.75130724727104
B308,TransnetBW,TransnetBW,DE,49.70596294,8.41593494,0.0033156861639164273,32.19116804392361
B309,Amprion,Amprion,DE,50.59137917,8.48072914,0.0061901502218576435,168.4943415014096
B310,Amprion,Amprion,DE,50.75918877,8.28496098,0.003627988103353219,98.75292917624878
B311,TenneT,TenneT,DE,53.35746209,7.243828,0.0029776679422867467,68.21479935625862
B312,TenneT,TenneT,DE,53.35743162,7.24425352,0.002798097714506267,64.10106092208116
B313,TenneT,TenneT,DE,53.3326356,8.05264006,0.003923834951437346,89.89035013548786
B314,TenneT,TenneT,DE,53.33283126,8.05294972,0.00203699897799256,46.66520218703596
B315,TenneT,TenneT,DE,53.91688768,9.2349508,0.000534047792900637,12.234394078002113
B316,TenneT,TenneT,DE,53.12604147,7.31140441,0.004081736597675528,93.50768736882912
B317,50Hertz,50Hertz,DE,52.53558762,13.52405513,0.019118447280532254,321.39696709699007
B318,50Hertz,50Hertz,DE,52.53576877,13.52438265,0.011281678014059498,189.65437120909186
B319,TenneT,TenneT,DE,52.23784326,10.34495415,6.687663560851856e-05,1.5320634698284301
B320,Amprion,Amprion,DE,51.60492715,7.00230495,0.0004497502902267584,12.242090462399807
B321,50Hertz,50Hertz,DE,53.91924602,10.64081166,0.011407099351199684,191.76280798612822
B322,TransnetBW,TransnetBW,DE,49.14421475,9.15259955,0.003977323652485617,38.614841011069736
B323,Amprion,Amprion,DE,51.01034898,7.93785792,0.004848130609578402,131.96490316007169
B324,TenneT,TenneT,DE,52.16754069,10.39666239,0.002409968812256439,55.20949352622031
B325,TenneT,TenneT,DE,48.45542373,11.80761134,0.009025862796288383,206.7716856276113
B326,TenneT,TenneT,DE,49.3935017,11.32710157,0.023917957689545757,547.9317091182659
B327,TenneT,TenneT,DE,48.76462861,11.5809188,0.006652207900046979,152.39410034059622
B328,TenneT,TenneT,DE,48.76481528,11.58121325,0.0047339034590271134,108.44804756216033
B329,TransnetBW,TransnetBW,DE,49.23283474,9.69483456,0.012546302273730877,121.80891220008465
B330,TransnetBW,TransnetBW,DE,49.29456632,9.09166467,0.0021873456594304645,21.236392170995522
B331,TransnetBW,TransnetBW,DE,49.29475943,9.09195267,0.0017965253445859837,17.442015439249168
B332,TenneT,TenneT,DE,49.98955822,10.14891643,0.0036880881698395066,84.48967426521928
B333,TenneT,TenneT,DE,49.98974856,10.1492128,0.002407177322840007,55.14554385347714
B334,Amprion,Amprion,DE,50.43559549,7.43849263,0.005051519445286183,137.5010964208286
B335,TransnetBW,TransnetBW,DE,49.59024813,9.44693531,0.006878776134002167,66.78431779099354
B336,Amprion,Amprion,DE,49.74895729,6.62049148,0.004266079553079114,116.12161891492521
B337,Amprion,Amprion,DE,51.40920771,7.72363241,0.006190147209961611,168.49425951835255
B338,Amprion,Amprion,DE,51.82304692,7.99330606,0.0052805352048277375,143.7348481416098
B339,Amprion,Amprion,DE,51.92729017,8.36487768,0.011855411681405562,322.70134211493905
B340,Amprion,Amprion,DE,51.17775111,8.21080733,0.003803788023702495,103.53815905817599
B341,Amprion,Amprion,DE,51.45782109,7.41736507,0.002943586965907116,80.12370131525023
B342,Amprion,Amprion,DE,51.69462684,6.222745,0.005954872152820467,162.0901312817349
B343,Amprion,Amprion,DE,51.52566009,7.12427479,0.002276619428213114,61.96901168110391
B344,Amprion,Amprion,DE,51.34334464,8.99235496,0.0030133182658824385,82.0217698677535
B345,Amprion,Amprion,DE,51.17435883,7.00735598,0.005181815695544934,141.04772777880922
B346,Amprion,Amprion,DE,51.20545116,6.8476114,0.013131298524616591,357.43066301543246
B347,Amprion,Amprion,DE,51.16263443,6.82697724,0.009701413021451026,264.07003709064156
B348,Amprion,Amprion,DE,51.04864108,6.57042068,0.004629182743091309,126.00519697125965
B349,Amprion,Amprion,DE,51.50569098,6.78609025,0.0029546641173956263,80.4252186094796
B350,Amprion,Amprion,DE,51.03399796,6.93465119,0.004597624786266235,125.14619727597035
B351,Amprion,Amprion,DE,51.17201689,7.12223445,0.0077507610102945474,210.973777009965
B352,Amprion,Amprion,DE,51.27882814,7.7059785,0.006202106121745273,168.8197781073759
B353,Amprion,Amprion,DE,51.23307659,7.23327279,0.0128228516634054,349.0348165649791
B354,Amprion,Amprion,DE,51.99946498,8.65905394,0.0032000437434983125,87.10439068708818
B355,Amprion,Amprion,DE,51.9996591,8.65935708,0.002038637347866043,55.49119894957673
B356,Amprion,Amprion,DE,50.82732221,7.09514848,0.00495750426106261,134.94202661005897
B357,Amprion,Amprion,DE,50.79950441,7.19145526,0.008049658048331942,219.1096796610834
B358,Amprion,Amprion,DE,50.79970226,7.19174449,0.00707571919275087,192.5993074968805
B359,Amprion,Amprion,DE,50.60581839,8.65613347,0.01445811008921102,393.54614210080166
B360,50Hertz,50Hertz,DE,54.11205821,12.2143261,0.0020044276448562166,33.696092384978236
B361,TenneT,TenneT,DE,53.09227628,8.6949394,0.008293300267749699,189.9895571738243
B362,Amprion,Amprion,DE,51.53421615,7.71969931,0.003163214426763941,86.1019058929078
B363,TransnetBW,TransnetBW,DE,49.02837674,8.27221079,0.0024696847759623245,23.977552068624217
B364,TransnetBW,TransnetBW,DE,49.81584445,8.58857704,0.010136128231651997,98.40913496905132
B365,TransnetBW,TransnetBW,DE,49.03790856,9.17756087,0.0021785701516477095,21.1511929598097
B366,50Hertz,50Hertz,DE,50.93001364,11.47046675,0.0059060116519902145,99.28495785962667
B367,Amprion,Amprion,DE,50.52884554,9.77402449,0.01502653301787721,409.0184721133632
B368,TenneT,TenneT,DE,50.57388699,10.99111786,0.005661200692019472,129.69131441333568
B369,TransnetBW,TransnetBW,DE,49.63345581,8.41893027,0.00452091489672112,43.89243250354117
B370,TransnetBW,TransnetBW,DE,49.63365062,8.41921759,0.0032607025983945152,31.65734635216275
B371,Amprion,Amprion,DE,51.4908781,6.96733482,0.006587440132276006,179.30847354051983
B373,TenneT,TenneT,DE,52.1513562,10.3884676,0.004148374414615941,95.03427978955366
B374,Amprion,Amprion,DE,49.92256343,6.47491429,0.0007947101246254532,21.63181091477368
B375,Amprion,Amprion,DE,49.92276307,6.47519538,0.0009312270558405589,25.347767653216053
B376,Amprion,Amprion,DE,49.8291313,6.70229086,0.0009306538765508835,25.33216585624591
B377,TransnetBW,TransnetBW,DE,49.36901935,7.23576952,0.0064480875219166825,62.60286972840859
B378,TransnetBW,TransnetBW,DE,49.36921714,7.23605057,0.004429492938595645,43.004839567590466
B379,TransnetBW,TransnetBW,DE,49.48267956,7.72920846,0.009555839391960303,92.77525569669459
B380,TenneT,TenneT,DE,50.65276625,11.43395803,0.0037790581027941517,86.57368626529066
B381,TransnetBW,TransnetBW,DE,49.00906475,8.31305358,0.0035254712004366543,34.22791851723937
B382,TransnetBW,TransnetBW,DE,49.00925987,8.31333688,0.0028354270777668487,27.528452641268892
B383,Amprion,Amprion,DE,50.76825493,7.86399051,0.0027037085352206607,73.59427040157259
B384,Amprion,Amprion,DE,50.7684511,7.86428237,0.0016796306540386998,45.7191264952699
B385,TransnetBW,TransnetBW,DE,49.42112904,8.35212527,0.0045672328458352006,44.3421218920025
B386,TransnetBW,TransnetBW,DE,49.52857903,8.40807255,0.007622472494376643,74.00467982977923
B387,TransnetBW,TransnetBW,DE,49.44047292,8.5470936,0.0036273676728198084,35.217205893489314
B388,TransnetBW,TransnetBW,DE,49.30447295,7.31917955,0.007688268991196909,74.643481568283
B389,Amprion,Amprion,DE,51.06137445,9.25949541,0.00795229216826353,216.4594047470912
B390,50Hertz,50Hertz,DE,50.78111902,12.04533914,0.0047242622020369305,79.4187687538685
B391,50Hertz,50Hertz,DE,50.78130431,12.04564816,0.002947301096151379,49.54657768621449
B392,TransnetBW,TransnetBW,DE,49.36006598,8.66370967,0.0052573499376693065,51.04229620734688
B393,Amprion,Amprion,DE,51.25893407,9.51385083,0.015038708648384358,409.3498897318601
B394,Amprion,Amprion,DE,51.41148205,7.19585924,0.0010730460916442497,29.208046353033566
B395,50Hertz,50Hertz,DE,51.44018983,10.73467013,0.014998759749227441,252.14160035510517
B396,50Hertz,50Hertz,DE,51.35615245,13.38346766,0.01727794607642635,290.4566142399704
B397,TenneT,TenneT,DE,53.5635374,8.1478603,0.0017825783890640823,40.836731799391245
B398,Amprion,Amprion,DE,51.63759235,7.61840617,0.0021187099030226036,57.67075388279952
B399,50Hertz,50Hertz,DE,51.41369921,14.50809441,0.0035708806638163376,60.02946778970361
B400,TransnetBW,TransnetBW,DE,49.36342154,9.07612944,0.0031170189400313683,30.26235763402955
B401,Amprion,Amprion,DE,50.38599288,7.59271478,0.007438510094718318,202.47438515070894
B402,TransnetBW,TransnetBW,DE,49.54342348,8.62699817,0.006084497287892083,59.07286304382226
B403,50Hertz,50Hertz,DE,50.51872281,12.88119638,0.0035832158676032204,60.23683280358025
B404,TenneT,TenneT,DE,50.5684414,12.24272897,0.008658644821260345,198.35916248128896
B405,Amprion,Amprion,DE,50.04782538,8.53123393,0.0011846877102478935,32.2469033010201
B406,50Hertz,50Hertz,DE,53.0978023,14.26859843,0.0024482787818394477,41.157598394110046
B407,Amprion,Amprion,DE,51.32522391,9.56724172,0.0082593742139386,224.81810125985518
B408,50Hertz,50Hertz,DE,50.75305089,12.47732572,0.012742538367326972,214.2126462616113
B409,TransnetBW,TransnetBW,DE,48.29133163,11.37066239,0.016654981958482865,161.6990560894205
B410,TransnetBW,TransnetBW,DE,48.2915189,11.37095327,0.008358991492509075,81.15535865289748
B411,Amprion,Amprion,DE,50.99153351,6.67250291,0.0003515489381699475,9.56907420975143
B412,Amprion,Amprion,DE,49.92208593,7.81601381,0.008752744671548233,238.24752177337504
B413,TenneT,TenneT,DE,52.37958302,8.99621942,0.0027178859598851316,62.2635058778165
B414,TransnetBW,TransnetBW,DE,47.5721753,7.95751381,0.0012493353680794917,12.129484754841764
B415,TransnetBW,TransnetBW,DE,47.64910614,7.93692153,0.0027846385972646426,27.0353599811931
B416,TenneT,TenneT,DE,52.75340858,7.27835733,0.0022730356099546854,52.0725181813299
B417,TransnetBW,TransnetBW,DE,49.35659817,8.62305452,0.003949967212506157,38.349244174419155
B418,TransnetBW,TransnetBW,DE,49.35679248,8.62334104,0.002674837314448187,25.969326776648835
B419,TransnetBW,TransnetBW,DE,49.33473735,7.03265775,0.007885097210473795,76.55443754218746
B420,Amprion,Amprion,DE,50.98419636,6.85146562,0.003554315465847487,96.74757840150214
B421,TenneT,TenneT,DE,53.74142782,9.984203,0.014392645192078063,329.7182301762779
B422,TenneT,TenneT,DE,53.74161848,9.98452438,0.006315028534633106,144.6697256942029
B423,Amprion,Amprion,DE,51.07010856,6.96602684,0.0017598778347141728,47.9034346914611
B424,Amprion,Amprion,DE,51.07030696,6.96631677,0.001555697333479441,42.345692492977015
B425,Amprion,Amprion,DE,50.86340945,6.84251065,0.0018231100599516454,49.6246000543688
B426,Amprion,Amprion,DE,50.86360816,6.8427988,0.001059766964746953,28.846591838670875
B427,Amprion,Amprion,DE,50.79556626,6.97254415,0.003897668479229499,106.09356158750715
B428,Amprion,Amprion,DE,50.79576466,6.97283243,0.0023940351361593087,65.16503789747235
B429,Amprion,Amprion,DE,51.5985365,7.03762331,0.0008240622477278742,22.430768367590805
B430,TenneT,TenneT,DE,53.10732046,8.81998172,0.01865792305458482,427.4306276728727
B431,TransnetBW,TransnetBW,DE,48.85227651,9.21591042,0.018085273352898616,175.58539766495443
B432,50Hertz,50Hertz,DE,52.47373918,13.50611137,0.03773962144728892,634.4343604147281
B433,Amprion,Amprion,DE,51.62563264,7.02296337,0.000775976388148181,21.12188329129645
B434,Amprion,Amprion,DE,50.96583951,6.80375767,0.0012439219161202587,33.85924357631441
B435,Amprion,Amprion,DE,50.96603832,6.80404627,0.0008658856653546915,23.569191339538364
B436,50Hertz,50Hertz,DE,50.8578438,12.81483349,0.009546268037854237,160.48068911880117
B437,50Hertz,50Hertz,DE,50.858027,12.81514608,0.006971313747157037,117.19357028011994
B438,TenneT,TenneT,DE,52.27757484,8.95909849,0.005702789662616143,130.64406782294068
B439,50Hertz,50Hertz,DE,51.37181197,12.46962338,0.03967410469034044,666.9546293515158
B440,TransnetBW,TransnetBW,DE,49.97464961,8.77211274,0.008966667857212335,87.05513655871026
B441,TransnetBW,TransnetBW,DE,49.97484351,8.7724035,0.005429377566070106,52.71246944458314
B442,Amprion,Amprion,DE,51.47639357,6.61492339,0.0019722954448408853,53.68538893470769
B443,Amprion,Amprion,DE,51.47659284,6.61521432,0.0014570113248381813,39.659484009264084
B444,50Hertz,50Hertz,DE,53.57227913,11.69927973,0.0033024514144571336,55.51694931169842
B445,TenneT,TenneT,DE,53.55514418,10.16044703,0.037435530028546646,857.6030703179694
B446,Amprion,Amprion,DE,50.07793906,8.53684884,0.002210884084164679,60.17971204994152
B447,Amprion,Amprion,DE,50.07813355,8.53713927,0.003925108376052628,106.84046871905853
B448,TenneT,TenneT,DE,52.36036059,9.52237367,0.012493838627476297,286.21885034912896
B449,TenneT,TenneT,DE,53.56048857,8.12259882,0.0009525530504131728,21.82184732130529
B450,TenneT,TenneT,DE,52.42486888,9.821595,0.020947031739757385,479.87136071975397
B451,Amprion,Amprion,DE,50.13091134,8.87308629,0.013520954296834389,368.0369957212578
B452,TenneT,TenneT,DE,52.27818936,9.91714823,0.005582609279788196,127.89087946881182
B453,TransnetBW,TransnetBW,DE,48.17185725,11.44085715,0.045198509119271695,438.82102541172907
B454,Amprion,Amprion,DE,50.20378307,8.81054997,0.012259640636393536,333.70435321247294
B455,TenneT,TenneT,DE,48.22131789,11.81301418,0.007415538646921062,169.8810917545852
B456,TenneT,TenneT,DE,52.10515165,8.5718786,0.011220507781433246,257.04836866329794
B457,TransnetBW,TransnetBW,DE,48.0517895,11.29413,0.02099019211477955,203.78852769436597
B458,TenneT,TenneT,DE,52.36743734,10.76126228,0.01175751896146744,269.35065038446527
B459,Amprion,Amprion,DE,50.80227991,6.16737589,0.013043526546960947,355.04153172664024
B460,TenneT,TenneT,DE,52.29321573,10.23596137,0.0017523169333299702,40.14347816226962
B461,TenneT,TenneT,DE,52.30173189,10.50545646,0.011522909192640745,263.9760221123683
B462,TransnetBW,TransnetBW,DE,48.09967309,7.75373283,0.011237483535138964,109.10191827178042
B463,TransnetBW,TransnetBW,DE,48.0995129,7.75398656,0.009227269269851459,89.58525052367035
B464,Amprion,Amprion,DE,51.56559485,6.90628505,0.0008550715607144901,23.274834114758242
B465,TenneT,TenneT,DE,52.02667139,9.39015373,0.00340550499580185,78.01603284782541
B466,Amprion,Amprion,DE,51.53221716,7.52224628,0.005237744001748908,142.57008229160485
B467,Amprion,Amprion,DE,51.61846567,7.44496056,0.0008339794584732882,22.700712364778287
B468,Amprion,Amprion,DE,51.55644038,6.57731693,0.0021204788741757082,57.71890483534423
B469,Amprion,Amprion,DE,51.6187412,6.6142935,0.0012466149130804013,33.93254628032025
B470,Amprion,Amprion,DE,51.64653335,6.68032039,0.0005275560546144247,14.359943917590988
B471,Amprion,Amprion,DE,51.64673245,6.68061266,0.0002922647031021226,7.955372152264002
B472,Amprion,Amprion,DE,51.52657465,6.71457229,0.0011555681835772925,31.454277064928007
B473,Amprion,Amprion,DE,51.52677367,6.71486396,0.0008546803366208431,23.264185092735193
B474,Amprion,Amprion,DE,51.57535498,6.68323178,0.0003527711914231082,9.60234363773915
B475,TenneT,TenneT,DE,53.03263995,8.56671494,0.003331633691605857,76.32372991426026
B476,TenneT,TenneT,DE,53.5423403,9.50168246,0.0018223720193309317,41.74835611644845
B477,TenneT,TenneT,DE,52.4031828,8.93970226,0.0019674812160463758,45.072633682163215
B478,Amprion,Amprion,DE,51.40138612,7.50699499,0.003936774465556149,107.15801675882199
B479,Amprion,Amprion,DE,51.40158317,7.50728929,0.0018704715769291783,50.913768706118
B480,Amprion,Amprion,DE,49.98232345,8.38969877,0.01984759880212979,540.2466774942724
B481,TenneT,TenneT,DE,49.37820092,10.8429296,0.022526095203046118,516.0458097875429
B482,TenneT,TenneT,DE,49.37838949,10.84322494,0.014625591869851547,335.0547590280551
B483,TenneT,TenneT,DE,50.16251904,11.19334325,0.00939380419436052,215.20078152776625
B484,TenneT,TenneT,DE,49.97879508,11.10649518,0.007383603237761593,169.14948985323278
B485,TenneT,TenneT,DE,49.92799794,10.83600982,0.00977982350590903,224.04402073216878
B486,TenneT,TenneT,DE,49.9800575,10.66450407,0.0058563663814071645,134.16232615838044
B487,TenneT,TenneT,DE,48.83807083,11.79239955,0.005785410294402121,132.5368073523993
B488,TransnetBW,TransnetBW,DE,49.79842342,9.59423991,0.009983243044699629,96.92481091022752
B489,TenneT,TenneT,DE,48.76112826,11.507647,0.01486676032481654,340.5796389291571
B490,Amprion,Amprion,DE,51.26016084,6.62570895,0.004409445226946714,120.02399671618281
B491,Amprion,Amprion,DE,51.26036009,6.62599859,0.002412530235262296,65.66846987128089
B492,Amprion,Amprion,DE,51.24290491,6.32984523,0.013477593456918457,366.85672449895617
B493,Amprion,Amprion,DE,51.00868736,6.70239185,0.00012530492512322845,3.4107687356229976
B494,Amprion,Amprion,DE,51.00888641,6.70268028,3.853784728273002e-05,1.0489905685740906
B495,Amprion,Amprion,DE,51.53512493,7.50010335,0.007266514317524435,197.79270309443572
B496,Amprion,Amprion,DE,51.49885777,6.92567474,0.0020472845806455376,55.72657446402637
B497,Amprion,Amprion,DE,51.49905627,6.92596716,0.0014061680162681242,38.27554186081427
B498,TenneT,TenneT,DE,48.66663053,13.10358226,0.006767012447530452,155.02413475798562
B499,TenneT,TenneT,DE,48.66681313,13.1038818,0.005868164162766084,134.43259917197565
B500,Amprion,Amprion,DE,51.37452299,6.8680661,0.0014929211834048424,40.63694138198396
B501,Amprion,Amprion,DE,51.26860979,6.80889112,0.0041276299894613695,112.35305640564111
B502,Amprion,Amprion,DE,51.54071328,7.03713067,0.0020139222956427503,54.818461406821754
B503,TransnetBW,TransnetBW,DE,48.06441465,9.42495466,0.00532913904465692,51.73927869981287
B504,TransnetBW,TransnetBW,DE,48.064607,9.42523697,0.003890858233958502,37.77536987894461
B505,TenneT,TenneT,DE,53.69077361,9.77602956,0.010498114204957575,240.49919869853207
B506,Amprion,Amprion,DE,50.82879627,6.30086005,0.004660458246747336,126.85650836190081
B507,TransnetBW,TransnetBW,DE,49.13288487,8.56218375,0.004582481108449925,44.49016346166321
B508,Amprion,Amprion,DE,51.97036537,7.54575152,0.004365855808957465,118.83750365586997
B509,TenneT,TenneT,DE,50.50757702,11.00489803,0.0055324985568888495,126.74290294005527
B510,TransnetBW,TransnetBW,DE,48.9130659,9.19640728,0.005699156018811333,55.33168099763453
B511,TransnetBW,TransnetBW,DE,48.91325878,9.19669349,0.00308532151319744,29.954615241255645
B512,Amprion,Amprion,DE,51.73657498,8.70247884,0.003132455474624157,85.2646549054009
B513,TransnetBW,TransnetBW,DE,49.25716376,8.30847599,0.00395865250421965,38.433567500342534
B514,Amprion,Amprion,DE,50.91272061,6.21614922,0.004872114023052164,132.61772567897413
B515,TenneT,TenneT,DE,48.20668527,11.86805459,0.0077442102170181505,177.4105630196254
B516,TenneT,TenneT,DE,48.20687123,11.86834682,0.005739977186403328,131.49598936787655
B517,TransnetBW,TransnetBW,DE,48.66697505,9.40066753,0.004462117933937134,43.32158749111215
B518,Amprion,Amprion,DE,51.4444894,6.94813606,0.0037151015597804296,101.12413568183335
B519,TransnetBW,TransnetBW,DE,48.70146313,9.56276928,0.010370488294962657,100.68447823371869
B520,TransnetBW,TransnetBW,DE,48.46492319,9.70438958,0.0035841741984562877,34.797851249262486
B521,TenneT,TenneT,DE,53.60589394,8.08564643,0.00025192428237507845,5.771283000074197
B522,TenneT,TenneT,DE,52.26910464,11.63758724,0.0026650155532424646,61.05230830612097
B523,TenneT,TenneT,DE,52.20014332,10.99935198,0.0043475969588273175,99.59822921038325
B524,Amprion,Amprion,DE,50.88115881,6.48803621,0.0016937338274031271,46.10301134845627
B525,TenneT,TenneT,DE,53.20379579,8.51548505,0.0034780027037433795,79.67686833951633
B526,Amprion,Amprion,DE,50.64282432,7.136879,0.005151568164906048,140.22439755670138
B527,TransnetBW,TransnetBW,DE,48.58366285,8.78523681,0.009417680769520277,91.43390817107999
B528,Amprion,Amprion,DE,50.9525864,6.5959802,0.0015776818214784333,42.944104760187585
B529,50Hertz,50Hertz,DE,54.27552301,10.1562807,0.012991041423894473,218.39018890004795
B530,50Hertz,50Hertz,DE,52.56131278,12.94272473,0.007321167107941833,123.07489565320182
B531,50Hertz,50Hertz,DE,52.56149553,12.94305003,0.004606085542206379,77.43212101548927
B532,50Hertz,50Hertz,DE,53.2509508,12.0877794,0.0008181593759636509,13.753938182231023
B533,TenneT,TenneT,DE,51.6404901,9.38769546,0.003390763509886131,77.6783230952794
B534,TenneT,TenneT,DE,51.64068235,9.38799931,0.0023612845241892566,54.09419490774684
B535,Amprion,Amprion,DE,51.63194592,7.33903661,0.0007058425827996379,19.212858643160445
B537,50Hertz,50Hertz,DE,53.89753912,10.80179507,0.004172141617861438,70.1371634737936
B538,50Hertz,50Hertz,DE,54.34872745,10.0604028,0.00854514277805192,143.6509425675586
B539,TenneT,TenneT,DE,52.53736948,9.12487772,0.0021584421647198567,49.447319863134254
B540,TenneT,TenneT,DE,52.53756239,9.12518655,0.0017759369530680148,40.684584470444534
B541,Amprion,Amprion,DE,50.99907233,7.02349274,0.0029614774367421885,80.61067545876318
B542,Amprion,Amprion,DE,51.09084421,6.70958348,0.0004194132918007391,11.416324949493168
B543,TenneT,TenneT,DE,53.76608333,9.98871443,0.006260823613041111,143.42795598643622
B544,TenneT,TenneT,DE,52.16667511,10.36910285,0.0010467521838107775,23.97983642848434
B545,TenneT,TenneT,DE,53.2194322,10.37874297,0.008602032294797954,197.06223743506737
B546,TenneT,TenneT,DE,52.99343254,10.38140943,0.007644088786136049,175.1169011838335
B547,TenneT,TenneT,DE,52.19312945,8.93289828,0.0077101876594743955,176.63114705336702
B548,Amprion,Amprion,DE,51.57381656,7.26426426,0.003892412800272185,105.95050332020881
B549,TenneT,TenneT,DE,49.55849876,10.97285198,0.03137271828407462,718.7113286262086
B550,50Hertz,50Hertz,DE,51.82816302,13.15823762,0.004035361743774778,67.83778026310137
B551,TenneT,TenneT,DE,52.85278466,9.14512813,0.004951304901481713,113.42845372706427
B552,TenneT,TenneT,DE,51.98342053,8.81327336,0.007177001826135545,164.41649943457398
B553,TenneT,TenneT,DE,49.29765451,12.08205369,0.00543111527117375,124.4203335242652
B554,TenneT,TenneT,DE,49.29783981,12.08235329,0.0038703758482633447,88.6656662326953
B555,TenneT,TenneT,DE,53.97225839,9.10981215,0.0023052119234663205,52.80963891230524
B556,Amprion,Amprion,DE,51.69623367,7.05958771,0.002689552374606194,73.20894324868695
B557,Amprion,Amprion,DE,51.69643183,7.05988195,0.0020735966207689116,56.44278161817458
B558,TenneT,TenneT,DE,49.63225508,12.11677325,0.008797844752835215,201.54806587375137
B559,Amprion,Amprion,DE,50.91755925,9.74603333,0.008665211671347865,235.86489539117105
B560,Amprion,Amprion,DE,50.90558499,7.04734045,0.012587959253978277,342.6411039034752
B561,TenneT,TenneT,DE,49.01256658,12.1500136,0.017470779286177525,400.2345885111837
B562,TenneT,TenneT,DE,53.62002874,8.059896,0.0009340998301463109,21.399106188855807
B563,TenneT,TenneT,DE,53.62022438,8.06020775,0.0005678294973870956,13.008292389741497
B564,Amprion,Amprion,DE,52.27696556,7.72577011,0.0018286716817937003,49.77598601050408
B565,Amprion,Amprion,DE,52.27716204,7.72607103,0.0007302210154722531,19.87643348590086
B566,50Hertz,50Hertz,DE,51.40650196,11.89471336,0.012694920609044303,213.41215222214026
B567,TenneT,TenneT,DE,52.23696969,10.419549,0.003440554717716102,78.81897991721463
B568,50Hertz,50Hertz,DE,53.25250395,13.95722171,0.0019453778870415174,32.70341694481416
B569,50Hertz,50Hertz,DE,53.60071149,11.37061776,0.010617047520893867,178.48138097566826
B570,TenneT,TenneT,DE,52.00034518,9.79775092,0.0032428683405140934,74.29022223916925
B571,TenneT,TenneT,DE,54.85065641,9.19725402,0.0008957526734324063,20.520618845128308
B572,50Hertz,50Hertz,DE,52.58066476,13.21168612,0.010281876656477831,172.84688055301723
B573,50Hertz,50Hertz,DE,51.55470127,14.47040162,0.003362444696496056,56.525486177196804
B574,50Hertz,50Hertz,DE,52.50314833,13.36867413,0.047268751228937866,794.6269412219656
B575,50Hertz,50Hertz,DE,52.65720637,13.20634245,0.006195682200223824,104.15456020198867
B576,TransnetBW,TransnetBW,DE,48.23779917,10.84025994,0.013201989293466027,128.17481355293828
B577,TenneT,TenneT,DE,53.89616684,9.20139882,0.0017893594552580074,40.99207788861464
B578,TenneT,TenneT,DE,53.89635955,9.20171782,0.0010194836362120221,23.355146725253974
B579,TransnetBW,TransnetBW,DE,48.54999415,9.27413934,0.007661513096518949,74.38371527582835
B580,50Hertz,50Hertz,DE,52.52145967,13.45643364,0.03283630879149439,552.0056049213177
B581,TransnetBW,TransnetBW,DE,48.52960795,10.23127345,0.0037114492609374053,36.033533012126036
B582,TransnetBW,TransnetBW,DE,47.65306217,9.80154788,0.00658831847888195,63.96433703184513
B583,TransnetBW,TransnetBW,DE,47.74474595,9.64536754,0.011631006228093287,112.9225317170007
B584,Amprion,Amprion,DE,51.78291719,6.83710288,0.0006484652563743648,17.651062162196116
B585,Amprion,Amprion,DE,51.76049864,6.80314558,0.0005515468771529533,15.0129681093841
B586,TransnetBW,TransnetBW,DE,47.84470229,9.01284744,0.006036731878385014,58.6091206242705
B587,TransnetBW,TransnetBW,DE,47.63413338,8.2592751,0.00254695568502942,24.72775600702938
B588,TransnetBW,TransnetBW,DE,47.63432872,8.25955068,0.0020872565109304503,20.26465165049601
B589,TransnetBW,TransnetBW,DE,49.5783894,9.94456759,0.011671617374705179,113.3168151866689
B590,Amprion,Amprion,DE,51.1471023,6.77248648,0.005596789786963779,152.34321880370734
B591,TenneT,TenneT,DE,53.02661873,7.25431601,0.001275119032541296,29.21144689268204
B592,TenneT,TenneT,DE,53.42850392,8.47454872,0.004539292502747211,103.98974408693532
B593,TenneT,TenneT,DE,53.4286985,8.47486098,0.004320418603825165,98.97560571130992
B594,Amprion,Amprion,DE,50.83377722,6.9633216,0.005326199751847708,144.97782569535664
B595,TransnetBW,TransnetBW,DE,48.84631517,8.24847389,0.007731650047339771,75.06465739711
B596,Amprion,Amprion,DE,51.57579337,7.35301948,0.0015437229626199546,42.01975311177451
B597,50Hertz,50Hertz,DE,51.58399579,11.5169264,0.0095111761436428,159.8907652508347
B598,TransnetBW,TransnetBW,DE,48.9860823,8.44545065,0.006619134463101224,64.26352171863401
B599,TransnetBW,TransnetBW,DE,49.00743921,8.451621,0.007170169096795567,69.61337921851396
B600,TransnetBW,TransnetBW,DE,49.01315539,8.3488829,0.007397407341557337,71.8195785273448
